Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Кондопожская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606					
		75.57%	75.92%	79.61%	74.43%	72.96%	77.33%	74.24%	73.06%	79.05%	75.76%	75.11%	75.40%	72.09%	74.73%	75.71%	75.77%	71.38%	71.98%	73.97%	80.21%	78.53%	87.13%	79.72%	89.43%	85.42%	83.33%	82.43%	77.01%	90.08%	84.62%	71.43%	83.00%					
22	. Хакамада Ирина Муцуовна	878	4	4	46	24	30	76	46	32	72	49	75	96	56	46	44	30	32	25	5	2	4	21	0	0	10	5	18	0	2	20	4					
		4.33%	2.09%	2.63%	3.59%	3.69%	3.58%	5.15%	5.16%	3.44%	4.78%	4.37%	4.48%	6.13%	5.44%	4.38%	4.54%	5.30%	8.79%	3.03%	1.74%	1.13%	3.96%	3.70%	0.00%	0.00%	4.07%	6.76%	3.21%	0.00%	1.40%	3.81%	4.00%					
23	. Харитонов Николай Михайлович	1767	17	12	145	73	70	124	81	59	111	91	153	149	74	69	71	47	20	86	30	29	4	62	9	14	18	3	66	6	10	55	9					
		8.72%	8.90%	7.89%	11.30%	11.21%	8.35%	8.41%	9.09%	6.34%	7.37%	8.12%	9.13%	9.51%	7.19%	6.57%	7.32%	8.30%	5.49%	10.41%	10.42%	16.38%	3.96%	10.93%	7.32%	9.72%	7.32%	4.05%	11.76%	4.58%	6.99%	10.48%	9.00%					
																																						
24	Против всех	780	6	5	30	25	36	58	36	37	71	64	74	65	44	51	38	28	12	30	1	0	2	7	2	2	4	1	10	2	3	33	3					
		3.85%	3.14%	3.29%	2.34%	3.84%	4.30%	3.93%	4.04%	3.97%	4.71%	5.71%	4.42%	4.15%	4.28%	4.86%	3.92%	4.95%	3.30%	3.63%	0.35%	0.00%	1.98%	1.23%	1.63%	1.39%	1.63%	1.35%	1.78%	1.53%	2.10%	6.29%	3.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
