Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Алапаевская городская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	213	1	17	8	5	4	7	7	11	4	5	9	10	14	8	11	10	6	5	13	3	1	7	5	9	1	7	5	12	8					
		1.22%	0.77%	2.26%	1.40%	0.98%	0.71%	0.89%	1.62%	1.09%	0.35%	0.62%	1.10%	1.12%	1.46%	2.11%	1.71%	1.39%	0.70%	0.82%	1.40%	1.25%	0.30%	1.32%	0.96%	2.13%	0.23%	1.53%	4.13%	2.39%	1.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	461	3	10	8	16	24	20	10	35	27	20	28	21	25	15	17	22	23	15	32	7	3	14	16	5	11	20	1	7	6					
		2.64%	2.32%	1.33%	1.40%	3.15%	4.30%	2.56%	2.32%	3.47%	2.41%	2.51%	3.42%	2.35%	2.62%	3.96%	2.64%	3.05%	2.69%	2.47%	3.46%	2.91%	0.92%	2.64%	3.08%	1.18%	2.54%	4.37%	0.82%	1.39%	1.37%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1070	4	36	26	23	24	52	37	72	76	46	31	68	50	27	46	33	69	41	56	26	12	53	34	20	22	31	6	22	27					
		6.14%	3.10%	4.80%	4.56%	4.53%	4.30%	6.66%	8.60%	7.14%	6.80%	5.79%	3.78%	7.64%	5.24%	7.14%	7.15%	4.58%	8.09%	6.77%	6.06%	10.83%	3.71%	10.0%	6.55%	4.73%	5.09%	6.78%	4.95%	4.39%	6.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	981	8	47	24	31	30	59	25	70	87	65	67	60	33	27	35	21	47	30	66	9	13	23	25	14	10	13	5	22	15					
		5.63%	6.20%	6.27%	4.21%	6.11%	5.38%	7.56%	5.81%	6.95%	7.78%	8.18%	8.19%	6.74%	3.45%	7.14%	5.44%	2.92%	5.51%	4.95%	7.14%	3.75%	4.02%	4.33%	4.81%	3.31%	2.31%	2.84%	4.13%	4.39%	3.44%					
22	"5. ""За Русь Святую"""	81	0	5	6	3	4	4	1	7	1	3	7	5	4	1	0	2	2	3	3	0	0	4	2	2	0	4	0	3	5					
		0.46%	0.0%	0.66%	1.05%	0.59%	0.71%	0.51%	0.23%	0.69%	0.08%	0.37%	0.85%	0.56%	0.41%	0.26%	0.0%	0.27%	0.23%	0.49%	0.32%	0.0%	0.0%	0.75%	0.38%	0.47%	0.0%	0.87%	0.0%	0.59%	1.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	128	3	6	1	5	6	3	0	7	6	6	2	3	8	4	6	5	16	5	4	1	3	4	2	5	6	4	2	3	2					
		0.73%	2.32%	0.80%	0.17%	0.98%	1.07%	0.38%	0.0%	0.69%	0.53%	0.75%	0.24%	0.33%	0.83%	1.05%	0.93%	0.69%	1.87%	0.82%	0.43%	0.41%	0.92%	0.75%	0.38%	1.18%	1.38%	0.87%	1.65%	0.59%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	105	0	8	3	7	1	1	1	6	3	7	6	6	14	4	3	7	6	5	2	3	3	3	1	2	0	2	1	0	0					
		0.60%	0.0%	1.06%	0.52%	1.38%	0.17%	0.12%	0.23%	0.59%	0.26%	0.88%	0.73%	0.67%	1.46%	1.05%	0.46%	0.97%	0.70%	0.82%	0.21%	1.25%	0.92%	0.56%	0.19%	0.47%	0.0%	0.43%	0.82%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	1	0	0	0	0	0	1	0	1	0	0	1	2	0	1	0	0	0	1	1	1	1	1	2	0	0	0					
		0.08%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.12%	0.0%	0.0%	0.26%	0.31%	0.0%	0.11%	0.0%	0.0%	0.0%	0.30%	0.18%	0.19%	0.23%	0.23%	0.43%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	0	3	1	4	4	3	1	3	4	0	3	1	1	1	2	2	1	2	2	0	0	3	0	2	1	2	0	0	0					
		0.26%	0.0%	0.40%	0.17%	0.78%	0.71%	0.38%	0.23%	0.29%	0.35%	0.0%	0.36%	0.11%	0.10%	0.26%	0.31%	0.27%	0.11%	0.33%	0.21%	0.0%	0.0%	0.56%	0.0%	0.47%	0.23%	0.43%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	539	4	20	21	14	11	21	15	35	41	30	24	27	12	6	17	16	39	15	27	6	15	9	17	12	24	11	11	22	17					
		3.09%	3.10%	2.67%	3.69%	2.76%	1.97%	2.69%	3.48%	3.47%	3.67%	3.77%	2.93%	3.03%	1.25%	1.58%	2.64%	2.22%	4.57%	2.47%	2.92%	2.5%	4.64%	1.69%	3.27%	2.84%	5.55%	2.40%	9.09%	4.39%	3.89%					
28	"11. ""Истинные патриоты России"""	27	1	3	0	1	0	1	0	2	0	0	3	2	2	2	0	2	0	1	2	0	0	1	0	1	1	1	0	1	0					
		0.15%	0.77%	0.40%	0.0%	0.19%	0.0%	0.12%	0.0%	0.19%	0.0%	0.0%	0.36%	0.22%	0.20%	0.52%	0.0%	0.27%	0.0%	0.16%	0.21%	0.0%	0.0%	0.18%	0.0%	0.23%	0.23%	0.21%	0.0%	0.19%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	177	1	5	5	3	4	11	2	8	7	4	15	9	10	6	5	9	6	7	5	4	8	6	6	8	3	5	0	6	9					
		1.01%	0.77%	0.66%	0.87%	0.59%	0.71%	1.41%	0.46%	0.79%	0.62%	0.50%	1.83%	1.01%	1.04%	1.58%	0.77%	1.25%	0.70%	1.15%	0.54%	1.66%	2.47%	1.13%	1.15%	1.89%	0.69%	1.09%	0.0%	1.19%	2.06%					
30	"13. ""Демократическая партия России"""	53	0	2	3	2	1	0	3	1	1	4	2	2	2	2	2	1	1	3	0	4	0	4	2	3	1	2	0	3	2					
		0.30%	0.0%	0.26%	0.52%	0.39%	0.17%	0.0%	0.69%	0.09%	0.08%	0.50%	0.24%	0.22%	0.20%	0.52%	0.31%	0.13%	0.11%	0.49%	0.0%	1.66%	0.0%	0.75%	0.38%	0.71%	0.23%	0.43%	0.0%	0.59%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	0	0	2	3	7	0	2	0	2	1	1	3	4	0	0	3	2	0	0	2	1	2	2	4	0	0	2	2	6					
		0.29%	0.0%	0.0%	0.35%	0.59%	1.25%	0.0%	0.46%	0.0%	0.17%	0.12%	0.12%	0.33%	0.41%	0.0%	0.0%	0.41%	0.23%	0.0%	0.0%	0.83%	0.30%	0.37%	0.38%	0.94%	0.0%	0.0%	1.65%	0.39%	1.37%					
32	"15. ""Партия СЛОН"""	30	0	2	0	0	1	1	0	2	1	2	1	4	2	1	0	3	0	3	3	1	0	0	0	0	0	0	0	0	3					
		0.17%	0.0%	0.26%	0.0%	0.0%	0.17%	0.12%	0.0%	0.19%	0.08%	0.25%	0.12%	0.44%	0.20%	0.26%	0.0%	0.41%	0.0%	0.49%	0.32%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%					
33	"16. ""Родина"" (народно-патриотический союз)"""	975	10	31	25	35	44	43	31	61	72	73	34	65	43	18	39	26	43	35	50	18	15	28	35	20	14	21	2	34	10					
		5.60%	7.75%	4.13%	4.39%	6.90%	7.89%	5.51%	7.20%	6.05%	6.44%	9.19%	4.15%	7.30%	4.50%	4.76%	6.06%	3.61%	5.04%	5.78%	5.41%	7.5%	4.64%	5.28%	6.74%	4.73%	3.24%	4.59%	1.65%	6.78%	2.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	0	1	3	1	3	1	2	1	2	3	0	1	0	1	3	3	5	1	3	0	1	1	1	2	2	0	4	4					
		0.28%	0.0%	0.0%	0.17%	0.59%	0.17%	0.38%	0.23%	0.19%	0.08%	0.25%	0.36%	0.0%	0.10%	0.0%	0.15%	0.41%	0.35%	0.82%	0.10%	1.25%	0.0%	0.18%	0.19%	0.23%	0.46%	0.43%	0.0%	0.79%	0.91%					
35	"18. ""ЛДПР"""	2921	17	111	93	110	107	111	67	168	159	117	118	99	201	69	127	202	149	95	178	33	67	102	117	48	97	49	12	49	49					
		16.78%	13.17%	14.81%	16.34%	21.69%	19.21%	14.23%	15.58%	16.68%	14.23%	14.73%	14.42%	11.12%	21.06%	18.25%	19.75%	28.09%	17.48%	15.70%	19.26%	13.75%	20.74%	19.24%	22.54%	11.37%	22.45%	10.72%	9.91%	9.78%	11.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	619	1	23	28	18	19	12	15	49	28	14	27	37	39	18	19	15	29	20	18	15	25	11	18	19	20	27	9	26	20					
		3.55%	0.77%	3.07%	4.92%	3.55%	3.41%	1.53%	3.48%	4.86%	2.50%	1.76%	3.30%	4.15%	4.08%	4.76%	2.95%	2.08%	3.40%	3.30%	1.94%	6.25%	7.73%	2.07%	3.46%	4.50%	4.62%	5.90%	7.43%	5.18%	4.58%					
37	"20. ""Политическая партия ""Единая Россия"""	5290	47	280	186	140	153	230	104	258	346	221	243	286	309	112	187	223	241	169	232	63	109	162	166	169	91	155	42	190	176					
		30.39%	36.43%	37.38%	32.68%	27.61%	27.46%	29.48%	24.18%	25.62%	30.97%	27.83%	29.70%	32.13%	32.38%	29.62%	29.08%	31.01%	28.28%	27.93%	25.10%	26.25%	33.74%	30.56%	31.98%	40.04%	21.06%	33.91%	34.71%	37.92%	40.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	3	0	2	0	1	3	2	0	0	0	1	3	2	0	2	2	0	0	0	2	1	0	3	1	1	0	2	4					
		0.20%	0.0%	0.40%	0.0%	0.39%	0.0%	0.12%	0.69%	0.19%	0.0%	0.0%	0.0%	0.11%	0.31%	0.52%	0.0%	0.27%	0.23%	0.0%	0.0%	0.0%	0.61%	0.18%	0.0%	0.71%	0.23%	0.21%	0.0%	0.39%	0.91%					
39	"22. ""Развитие предпринимательства"""	36	2	0	1	1	0	3	0	5	3	1	2	4	1	0	1	4	1	0	3	0	2	0	0	0	1	0	0	0	1					
		0.20%	1.55%	0.0%	0.17%	0.19%	0.0%	0.38%	0.0%	0.49%	0.26%	0.12%	0.24%	0.44%	0.10%	0.0%	0.15%	0.55%	0.11%	0.0%	0.32%	0.0%	0.61%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2529	16	100	86	61	82	147	71	154	191	130	145	131	114	40	93	83	112	118	155	33	33	61	44	53	83	54	17	66	56					
		14.53%	12.40%	13.35%	15.11%	12.03%	14.72%	18.84%	16.51%	15.29%	17.09%	16.37%	17.72%	14.71%	11.94%	10.58%	14.46%	11.54%	13.14%	19.50%	16.77%	13.75%	10.21%	11.50%	8.47%	12.55%	19.21%	11.81%	14.04%	13.17%	12.84%					
																																				
41	Против всех	648	3	16	23	16	22	34	24	39	46	29	32	37	41	5	28	19	34	16	56	5	7	20	16	9	32	17	4	11	7					
		3.72%	2.32%	2.13%	4.04%	3.15%	3.94%	4.35%	5.58%	3.87%	4.11%	3.65%	3.91%	4.15%	4.29%	1.32%	4.35%	2.64%	3.99%	2.64%	6.06%	2.08%	2.16%	3.77%	3.08%	2.13%	7.40%	3.71%	3.30%	2.19%	1.60%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
