Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Шолоховская районная																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №2521	УИК №2590	УИК №2611					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	474	25	20	11	10	5	35	30	35	11	3	3	20	7	8	20	5	5	30	12	3	20	5	7	3	20	9	3	3	23	5	10	7	20	5	20	3	3	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	357	25	20	11	10	3	27	23	29	11	2	0	8	7	5	9	2	5	30	12	3	9	0	7	0	15	4	0	0	22	4	0	1	20	5	14	3	1	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	225	5	2	1	1	1	10	18	82	4	4	2	2	5	2	2	3	2	13	3	3	5	2	1	2	3	4	0	0	8	3	1	1	5	2	19	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	117	0	0	0	0	2	8	7	6	0	1	3	12	0	3	11	3	0	0	0	0	11	5	0	3	5	5	3	3	1	1	10	6	0	0	6	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	0	1	1	0	1	3	5	1	0	0	0	0	0	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	441	29	24	15	4	1	36	19	36	5	0	0	2	12	18	26	4	2	29	10	0	24	2	2	1	31	7	5	2	38	0	9	6	12	5	16	3	1	5					
		2.82%	2.01%	2.17%	3.69%	3.17%	0.75%	2.45%	1.56%	2.77%	2.03%	0.00%	0.00%	0.42%	4.11%	9.47%	5.51%	3.51%	1.71%	3.05%	4.98%	0.00%	3.85%	2.06%	0.73%	1.23%	4.75%	5.04%	3.23%	2.53%	5.13%	0.00%	3.26%	4.05%	2.77%	4.35%	2.19%	5.08%	1.85%	1.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	64	6	1	5	0	0	4	10	7	2	0	0	0	0	0	4	1	0	3	1	0	3	0	0	0	0	0	1	2	2	0	1	0	0	0	10	0	0	1					
		0.41%	0.42%	0.09%	1.23%	0.00%	0.00%	0.27%	0.82%	0.54%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.88%	0.00%	0.32%	0.50%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	2.53%	0.27%	0.00%	0.36%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.24%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0					
		0.05%	0.00%	0.00%	0.49%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.47%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1317	88	65	15	0	5	191	120	191	32	4	3	4	21	16	22	5	2	53	15	1	33	3	9	2	110	9	18	5	51	13	20	12	38	3	94	6	2	36					
		8.41%	6.10%	5.87%	3.69%	0.00%	3.76%	13.01%	9.84%	14.69%	13.01%	4.08%	4.55%	0.84%	7.19%	8.42%	4.66%	4.39%	1.71%	5.58%	7.46%	1.32%	5.29%	3.09%	3.28%	2.47%	16.87%	6.47%	11.61%	6.33%	6.88%	16.05%	7.25%	8.11%	8.78%	2.61%	12.84%	10.17%	3.70%	8.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	0	5	0	0	0	2	5	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0					
		0.13%	0.00%	0.45%	0.00%	0.00%	0.00%	0.14%	0.41%	0.08%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.27%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	4	0	0	0	0	2	2	4	0	0	0	0	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	3					
		0.16%	0.28%	0.00%	0.00%	0.00%	0.00%	0.14%	0.16%	0.31%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.42%	0.50%	0.00%	0.00%	0.00%	0.36%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.14%	0.00%	0.00%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	1218	108	67	28	6	5	137	52	136	17	7	6	26	34	19	28	3	1	45	17	3	64	4	17	4	65	18	25	13	102	8	25	9	34	7	68	1	2	7					
		7.78%	7.49%	6.05%	6.88%	4.76%	3.76%	9.33%	4.26%	10.46%	6.91%	7.14%	9.09%	5.45%	11.64%	10.00%	5.93%	2.63%	0.85%	4.74%	8.46%	3.95%	10.26%	4.12%	6.20%	4.94%	9.97%	12.95%	16.13%	16.46%	13.77%	9.88%	9.06%	6.08%	7.85%	6.09%	9.29%	1.69%	3.70%	1.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	772	13	32	23	1	1	103	115	129	10	8	4	4	22	5	19	3	2	50	15	7	22	1	8	0	36	5	6	0	14	3	14	4	19	2	60	5	2	5					
		4.93%	0.90%	2.89%	5.65%	0.79%	0.75%	7.02%	9.43%	9.92%	4.07%	8.16%	6.06%	0.84%	7.53%	2.63%	4.03%	2.63%	1.71%	5.26%	7.46%	9.21%	3.53%	1.03%	2.92%	0.00%	5.52%	3.60%	3.87%	0.00%	1.89%	3.70%	5.07%	2.70%	4.39%	1.74%	8.20%	8.47%	3.70%	1.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	9	11	2	0	0	10	20	15	0	0	0	0	6	0	0	0	0	1	1	0	3	0	1	0	1	2	0	0	4	1	1	1	3	1	5	0	0	2					
		0.64%	0.62%	0.99%	0.49%	0.00%	0.00%	0.68%	1.64%	1.15%	0.00%	0.00%	0.00%	0.00%	2.05%	0.00%	0.00%	0.00%	0.00%	0.11%	0.50%	0.00%	0.48%	0.00%	0.36%	0.00%	0.15%	1.44%	0.00%	0.00%	0.54%	1.23%	0.36%	0.68%	0.69%	0.87%	0.68%	0.00%	0.00%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11407	1050	887	316	115	118	963	843	765	176	77	52	440	194	131	372	98	110	762	137	65	471	87	236	74	400	96	100	57	520	52	202	116	320	97	467	44	47	350					
		72.86%	72.82%	80.13%	77.64%	91.27%	88.72%	65.60%	69.10%	58.85%	71.54%	78.57%	78.79%	92.24%	66.44%	68.95%	78.81%	85.96%	94.02%	80.21%	68.16%	85.53%	75.48%	89.69%	86.13%	91.36%	61.35%	69.06%	64.52%	72.15%	70.18%	64.20%	73.19%	78.38%	73.90%	84.35%	63.80%	74.58%	87.04%	84.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	69	2	2	1	0	0	6	27	13	2	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	1	1	0	0	1	1	2	0	1	0	2	0	0	2					
		0.44%	0.14%	0.18%	0.25%	0.00%	0.00%	0.41%	2.21%	1.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.15%	0.72%	0.00%	0.00%	0.13%	1.23%	0.72%	0.00%	0.23%	0.00%	0.27%	0.00%	0.00%	0.48%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
