Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Ермаковская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217					
		0.48%	0.43%	0.31%	0.75%	0.19%	0.32%	0.62%	1.66%	0.54%	0.00%	0.00%	0.00%	0.94%	0.38%	0.17%	1.32%	0.82%	0.29%	0.23%	0.27%	1.24%	2.21%	0.55%	0.61%	0.36%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6484	156	387	267	294	326	376	203	219	68	116	88	223	173	398	188	332	214	282	513	82	103	349	113	348	294	106	266					
		62.02%	66.95%	59.08%	50.09%	55.26%	51.50%	57.94%	56.08%	59.51%	59.65%	59.18%	65.67%	70.13%	66.54%	65.79%	61.84%	68.45%	62.76%	64.24%	68.31%	50.93%	75.74%	63.69%	69.33%	63.04%	69.83%	72.60%	63.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	0	4	1	1	4	8	0	4	0	1	0	3	1	5	1	2	3	1	5	0	0	0	0	0	2	0	0					
		0.44%	0.00%	0.61%	0.19%	0.19%	0.63%	1.23%	0.00%	1.09%	0.00%	0.51%	0.00%	0.94%	0.38%	0.83%	0.33%	0.41%	0.88%	0.23%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
