Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Сапожковская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
		1.57%	1.15%	1.08%	1.29%	1.96%	0.00%	2.29%	2.33%	0.75%	0.46%	8.16%	2.19%	3.41%	0.79%	0.00%	0.99%	1.54%	0.00%	0.69%	0.84%	2.01%	1.44%	2.23%	3.57%	3.19%					
20	. Миронов Сергей Михайлович	32	1	2	2	2	1	0	0	2	0	0	1	0	3	1	0	2	2	0	0	4	5	2	2	0					
		0.46%	0.19%	0.36%	0.20%	0.39%	0.89%	0.00%	0.00%	0.75%	0.00%	0.00%	0.73%	0.00%	0.79%	1.72%	0.00%	1.03%	1.25%	0.00%	0.00%	0.80%	1.03%	0.32%	0.89%	0.00%					
21	. Путин Владимир Владимирович	5343	404	390	752	377	85	111	67	206	179	30	115	63	288	48	144	140	137	120	104	368	365	492	188	170					
		76.12%	77.54%	70.40%	74.90%	74.07%	75.89%	84.73%	77.91%	77.44%	81.74%	61.22%	83.94%	71.59%	76.19%	82.76%	71.29%	71.79%	85.62%	83.33%	87.39%	73.90%	74.95%	78.47%	83.93%	67.73%					
22	. Хакамада Ирина Муцуовна	110	7	25	19	9	4	0	0	6	2	0	0	3	3	0	4	2	2	0	3	6	3	4	2	6					
		1.57%	1.34%	4.51%	1.89%	1.77%	3.57%	0.00%	0.00%	2.26%	0.91%	0.00%	0.00%	3.41%	0.79%	0.00%	1.98%	1.03%	1.25%	0.00%	2.52%	1.20%	0.62%	0.64%	0.89%	2.39%					
23	. Харитонов Николай Михайлович	1078	71	108	160	85	15	13	14	32	29	14	11	16	56	5	43	41	14	19	11	77	85	89	14	56					
		15.36%	13.63%	19.49%	15.94%	16.70%	13.39%	9.92%	16.28%	12.03%	13.24%	28.57%	8.03%	18.18%	14.81%	8.62%	21.29%	21.03%	8.75%	13.19%	9.24%	15.46%	17.45%	14.19%	6.25%	22.31%					
																															
24	Против всех	115	7	14	20	12	1	1	0	8	3	0	3	1	5	0	1	1	2	2	0	14	8	5	2	5					
		1.64%	1.34%	2.53%	1.99%	2.36%	0.89%	0.76%	0.00%	3.01%	1.37%	0.00%	2.19%	1.14%	1.32%	0.00%	0.50%	0.51%	1.25%	1.39%	0.00%	2.81%	1.64%	0.80%	0.89%	1.99%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
