Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																									
Дата голосования: 18.09.2016																																									
																																									
Наименование Избирательной комиссии:    Крапивинская																																									
																																									
Сводная таблица итогов голосования по федеральному избирательному округу																																									
																																									
		Сумма	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1713									
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	23	2	2	1	0	1	1	2	1	2	0	0	0	0	1	0	1	0	4	0	0	0	0	0	4	0	0	0	0	0	1									
		0.14%	0.13%	0.12%	0.06%	0.00%	0.05%	0.06%	0.32%	1.45%	0.34%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.00%	1.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	46	4	2	3	1	4	3	2	0	2	1	1	7	0	1	1	1	0	2	1	0	1	1	0	4	0	1	1	1	1	0									
		0.28%	0.25%	0.12%	0.19%	0.43%	0.21%	0.17%	0.32%	0.00%	0.34%	0.27%	0.47%	0.75%	0.00%	0.18%	0.47%	0.19%	0.00%	0.90%	0.27%	0.00%	0.94%	0.16%	0.00%	0.74%	0.00%	0.19%	0.39%	1.30%	0.63%	0.00%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	45	3	2	1	2	2	6	5	1	2	0	2	4	1	1	1	1	0	0	2	0	0	3	0	0	0	2	3	0	0	1									
		0.27%	0.19%	0.12%	0.06%	0.85%	0.11%	0.34%	0.81%	1.45%	0.34%	0.00%	0.93%	0.43%	1.25%	0.18%	0.47%	0.19%	0.00%	0.00%	0.53%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.38%	1.16%	0.00%	0.00%	0.92%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13397	1278	1329	1276	193	1525	1451	499	55	473	300	171	761	69	464	177	434	146	176	304	170	90	501	114	448	69	436	209	61	125	93									
		81.29%	81.14%	80.64%	81.02%	82.48%	80.99%	81.56%	81.01%	79.71%	79.36%	81.08%	79.53%	81.74%	86.25%	81.69%	83.10%	80.97%	84.88%	79.28%	81.28%	82.13%	84.91%	82.40%	84.44%	82.35%	71.13%	83.37%	80.69%	79.22%	78.62%	85.32%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	13	0	0	1	0	1	3	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0									
		0.08%	0.00%	0.00%	0.06%	0.00%	0.05%	0.17%	0.16%	0.00%	0.17%	0.00%	0.47%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.63%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	7	0	0	1	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.04%	0.00%	0.00%	0.06%	0.43%	0.11%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	943	90	94	91	12	110	102	35	3	36	20	12	52	4	31	12	32	11	12	20	11	6	35	8	30	15	28	13	5	9	4									
		5.72%	5.71%	5.70%	5.78%	5.13%	5.84%	5.73%	5.68%	4.35%	6.04%	5.41%	5.58%	5.59%	5.00%	5.46%	5.63%	5.97%	6.40%	5.41%	5.35%	5.31%	5.66%	5.76%	5.93%	5.51%	15.46%	5.35%	5.02%	6.49%	5.66%	3.67%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	9	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.05%	0.00%	0.00%	0.00%	0.43%	0.37%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	15	0	6	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1									
		0.09%	0.00%	0.36%	0.00%	0.00%	0.05%	0.11%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.48%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	8	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0									
		0.05%	0.06%	0.06%	0.06%	0.00%	0.05%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	21	5	4	2	0	2	2	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0									
		0.13%	0.32%	0.24%	0.13%	0.00%	0.11%	0.11%	0.16%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1282	126	138	132	15	144	130	47	6	53	29	18	72	4	43	15	44	13	21	29	15	6	46	8	36	9	34	20	8	15	6									
		7.78%	8.00%	8.37%	8.38%	6.41%	7.65%	7.31%	7.63%	8.70%	8.89%	7.84%	8.37%	7.73%	5.00%	7.57%	7.04%	8.21%	7.56%	9.46%	7.75%	7.25%	5.66%	7.57%	5.93%	6.62%	9.28%	6.50%	7.72%	10.39%	9.43%	5.50%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	3	4	3	0	5	4	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1									
		0.17%	0.19%	0.24%	0.19%	0.00%	0.27%	0.22%	0.16%	0.00%	0.17%	0.27%	0.00%	0.00%	0.00%	0.18%	0.00%	0.19%	0.00%	0.00%	0.27%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.92%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	612	60	64	62	8	75	70	20	2	22	17	8	34	2	22	7	17	1	7	14	8	2	21	5	21	3	20	11	2	5	2									
		3.71%	3.81%	3.88%	3.94%	3.42%	3.98%	3.93%	3.25%	2.90%	3.69%	4.59%	3.72%	3.65%	2.50%	3.87%	3.29%	3.17%	0.58%	3.15%	3.74%	3.86%	1.89%	3.45%	3.70%	3.86%	3.09%	3.82%	4.25%	2.60%	3.14%	1.83%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
