Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Судиславская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	354	24	16	32	5	2	7	7	18	21	13	61	37	10	11	3	3	19	10	3	28	11	11	2					
		4.73%	3.67%	2.15%	3.21%	1.97%	1.55%	1.83%	6.03%	8.07%	9.21%	7.60%	23.83%	9.87%	2.17%	6.08%	1.27%	3.70%	5.29%	4.13%	2.80%	3.47%	5.79%	8.09%	1.28%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	2	0	8	0	0	0	0	0	0	1	0	0	2	3	0	0	2	0	0	2	0	0	1					
		0.28%	0.31%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.43%	1.66%	0.00%	0.00%	0.56%	0.00%	0.00%	0.25%	0.00%	0.00%	0.64%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	0	0	0	0	0	0	1	2	1	2	3	0	0	0	0	0	0	0	1	0	0					
		0.15%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	1.17%	0.39%	0.53%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	692	104	87	103	31	12	39	14	17	8	11	12	6	22	33	26	12	38	13	6	67	15	8	8					
		9.24%	15.90%	11.68%	10.32%	12.20%	9.30%	10.18%	12.07%	7.62%	3.51%	6.43%	4.69%	1.60%	4.77%	18.23%	10.97%	14.81%	10.58%	5.37%	5.61%	8.31%	7.89%	5.88%	5.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	2	4	6	0	1	2	0	0	0	0	0	2	3	1	0	0	3	0	0	5	0	0	0					
		0.39%	0.31%	0.54%	0.60%	0.00%	0.78%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.65%	0.55%	0.00%	0.00%	0.84%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	1	2	0	0	1	1	0	4	0	0	0	1	0	0	0	0	1	1	2	0	0	0					
		0.20%	0.15%	0.13%	0.20%	0.00%	0.00%	0.26%	0.86%	0.00%	1.75%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.41%	0.93%	0.25%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	747	69	74	98	24	13	38	15	16	20	19	13	27	76	12	12	9	32	18	13	107	16	20	6					
		9.98%	10.55%	9.93%	9.82%	9.45%	10.08%	9.92%	12.93%	7.17%	8.77%	11.11%	5.08%	7.20%	16.49%	6.63%	5.06%	11.11%	8.91%	7.44%	12.15%	13.28%	8.42%	14.71%	3.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	973	107	84	158	43	27	35	10	20	28	28	34	62	41	47	20	11	59	37	13	69	18	12	10					
		12.99%	16.36%	11.28%	15.83%	16.93%	20.93%	9.14%	8.62%	8.97%	12.28%	16.37%	13.28%	16.53%	8.89%	25.97%	8.44%	13.58%	16.43%	15.29%	12.15%	8.56%	9.47%	8.82%	6.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	3	7	7	1	1	9	0	1	1	1	2	2	7	0	1	1	0	0	0	4	1	0	0					
		0.65%	0.46%	0.94%	0.70%	0.39%	0.78%	2.35%	0.00%	0.45%	0.44%	0.58%	0.78%	0.53%	1.52%	0.00%	0.42%	1.23%	0.00%	0.00%	0.00%	0.50%	0.53%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4505	331	460	571	147	72	246	66	150	144	92	129	234	291	73	174	43	200	163	71	511	125	84	128					
		60.16%	50.61%	61.74%	57.21%	57.87%	55.81%	64.23%	56.90%	67.26%	63.16%	53.80%	50.39%	62.40%	63.12%	40.33%	73.42%	53.09%	55.71%	67.36%	66.36%	63.40%	65.79%	61.76%	82.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	2	6	9	2	1	2	1	0	1	1	1	0	2	0	1	2	5	0	0	7	3	0	0					
		0.61%	0.31%	0.81%	0.90%	0.79%	0.78%	0.52%	0.86%	0.00%	0.44%	0.58%	0.39%	0.00%	0.43%	0.00%	0.42%	2.47%	1.39%	0.00%	0.00%	0.87%	1.58%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
