12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1783	46	26	27	24	32	25	22	26	34	10	24	15	45	28	15	27	18	12	13	35	30	35	19	23	20	24	31	24	47	31	36	35	60	64	47	43	11	28	33	25	35	19	30	41	14	11	30	34	40	15	20	17	28	20	15	24	15	11	26	24	20	124									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3340	46	28	67	69	59	66	38	150	34	11	41	49	10	58	194	35	76	54	18	62	43	30	23	21	25	44	46	44	19	23	26	33	14	33	21	39	12	12	44	51	86	83	31	27	28	78	16	56	41	15	127	40	23	97	12	35	333	103	59	95	44	143									
14	Число неиспользованных открепительных удостоверений	142	0	0	0	0	0	0	0	5	17	16	0	0	3	1	7	0	0	8	2	5	2	0	23	7	0	0	0	0	0	1	2	3	0	0	0	0	0	9	0	0	0	1	0	0	13	10	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	1653	21	11	28	17	32	22	25	16	19	3	9	10	18	18	24	16	23	24	13	38	19	35	24	22	25	40	21	22	33	11	21	13	23	46	33	37	14	13	34	12	11	9	23	32	22	8	29	30	44	19	12	23	12	19	12	13	15	8	27	27	14	359									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	3985	48	45	48	38	98	73	69	84	54	35	20	26	41	59	96	62	63	97	34	131	64	94	79	60	66	81	104	74	83	82	69	70	42	122	58	52	56	40	82	73	48	20	58	101	93	90	61	89	73	28	70	71	50	63	32	21	60	50	19	104	50	62									
		6.22%	5.25%	6.85%	5.78%	4.24%	7.67%	6.17%	6.67%	6.87%	5.95%	6.13%	5.28%	4.83%	5.67%	6.75%	7.48%	6.13%	6.48%	8.88%	6.69%	8.45%	6.67%	7.79%	8.29%	7.67%	6.83%	6.93%	7.91%	7.07%	6.84%	8.22%	6.80%	10.51%	2.64%	6.33%	5.38%	4.28%	8.38%	6.79%	5.93%	7.11%	5.11%	3.71%	5.27%	8.25%	7.78%	7.63%	3.91%	6.24%	4.87%	5.27%	7.08%	5.98%	6.18%	5.78%	5.82%	2.55%	4.49%	7.39%	1.43%	7.52%	4.88%	4.05%									
20	Зюганов Геннадий Андреевич	9886	158	117	150	131	207	163	135	198	112	80	84	81	120	145	198	170	156	190	94	269	166	204	125	113	154	182	199	159	191	124	147	86	223	293	173	164	108	90	213	184	153	89	158	221	185	123	231	217	264	79	150	120	159	190	101	140	201	107	184	206	146	206									
		15.42%	17.27%	17.81%	18.05%	14.62%	16.21%	13.77%	13.06%	16.20%	12.33%	14.01%	22.16%	15.06%	16.60%	16.59%	15.42%	16.80%	16.05%	17.40%	18.50%	17.34%	17.29%	16.90%	13.12%	14.45%	15.93%	15.57%	15.14%	15.19%	15.75%	12.44%	14.50%	12.91%	14.03%	15.21%	16.05%	13.51%	16.17%	15.28%	15.41%	17.92%	16.29%	16.51%	14.35%	18.06%	15.48%	10.43%	14.80%	15.21%	17.60%	14.88%	15.17%	10.10%	19.65%	17.43%	18.36%	16.99%	15.04%	15.81%	13.89%	14.90%	14.24%	13.47%									
21	Миронов Сергей Михайлович	2279	23	20	36	33	66	53	40	52	41	23	11	25	22	41	46	46	33	56	20	59	34	40	26	34	30	47	63	30	36	28	35	21	37	54	34	43	30	22	51	42	30	10	47	46	33	38	51	50	47	14	38	22	34	49	25	46	49	25	10	49	36	47									
		3.55%	2.51%	3.04%	4.33%	3.68%	5.17%	4.48%	3.87%	4.26%	4.52%	4.03%	2.90%	4.65%	3.04%	4.69%	3.58%	4.55%	3.40%	5.13%	3.94%	3.80%	3.54%	3.31%	2.73%	4.35%	3.10%	4.02%	4.79%	2.87%	2.97%	2.81%	3.45%	3.15%	2.33%	2.80%	3.15%	3.54%	4.49%	3.74%	3.69%	4.09%	3.19%	1.86%	4.27%	3.76%	2.76%	3.22%	3.27%	3.50%	3.13%	2.64%	3.84%	1.85%	4.20%	4.50%	4.55%	5.58%	3.67%	3.69%	0.75%	3.54%	3.51%	3.07%									
22	Прохоров Михаил Дмитриевич	8976	105	74	108	131	218	184	165	196	139	80	61	77	113	139	195	144	124	131	93	204	139	144	118	106	127	182	165	138	179	150	149	42	116	226	92	210	120	86	157	146	108	106	132	209	170	130	235	210	272	103	117	164	118	168	80	126	189	122	131	218	191	204									
		14.00%	11.48%	11.26%	12.99%	14.62%	17.07%	15.54%	15.96%	16.04%	15.31%	14.01%	16.09%	14.31%	15.63%	15.90%	15.19%	14.23%	12.76%	11.99%	18.31%	13.15%	14.48%	11.93%	12.38%	13.55%	13.13%	15.57%	12.56%	13.18%	14.76%	15.05%	14.69%	6.31%	7.30%	11.73%	8.53%	17.30%	17.96%	14.60%	11.36%	14.22%	11.50%	19.67%	11.99%	17.08%	14.23%	11.03%	15.05%	14.72%	18.13%	19.40%	11.83%	13.80%	14.59%	15.41%	14.55%	15.29%	14.15%	18.02%	9.89%	15.76%	18.63%	13.34%									
23	Путин Владимир Владимирович	37800	555	372	478	545	667	695	609	679	553	346	196	318	421	484	732	569	585	598	263	791	538	700	585	456	570	654	765	602	708	585	589	441	1150	1215	703	739	343	342	858	562	593	305	689	631	696	710	948	835	824	298	594	794	432	608	308	484	817	365	959	769	586	994									
		58.96%	60.66%	56.62%	57.52%	60.83%	52.23%	58.70%	58.90%	55.56%	60.90%	60.60%	51.72%	59.11%	58.23%	55.38%	57.01%	56.23%	60.19%	54.76%	51.77%	50.99%	56.04%	57.99%	61.39%	58.31%	58.95%	55.95%	58.22%	57.50%	58.37%	58.68%	58.09%	66.22%	72.37%	63.08%	65.21%	60.87%	51.35%	58.06%	62.08%	54.72%	63.15%	56.59%	62.58%	51.55%	58.24%	60.22%	60.73%	58.51%	54.93%	56.12%	60.06%	66.84%	53.40%	55.78%	56.00%	58.74%	61.15%	53.91%	72.38%	55.60%	57.17%	65.01%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
