Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Дзержинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096					
		0.51%	0.69%	0.29%	0.47%	0.00%	0.81%	0.33%	1.07%	1.07%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	2.17%	0.64%	0.78%	0.00%	1.56%	0.61%	0.00%	0.00%	0.00%	3.33%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.38%	3.39%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
