Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Юсьвинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №5401	УИК №5402	УИК №5403	УИК №5404	УИК №5405	УИК №5406	УИК №5407	УИК №5408	УИК №5409	УИК №5410	УИК №5411	УИК №5412	УИК №5413	УИК №5414	УИК №5415	УИК №5416	УИК №5417	УИК №5418	УИК №5419	УИК №5420	УИК №5421	УИК №5422	УИК №5423	УИК №5424	УИК №5425	УИК №5426	УИК №5427	УИК №5428	УИК №5429	УИК №5430					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	398	48	15	15	5	5	10	10	10	10	5	5	15	10	5	10	5	10	10	5	10	10	30	20	30	5	20	20	30	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	122	24	7	8	4	0	4	5	5	9	0	1	5	2	0	3	2	0	1	0	3	1	7	7	5	0	5	4	8	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	12	2	10	1	4	1	1	2	3	1	1	1	2	0	4	0	0	1	2	1	1	3	2	2	1	4	3	4	3	0					
14	Число погашенных открепительных удостоверений	348	24	8	7	1	5	6	5	5	1	5	4	10	8	5	7	75	10	9	5	7	9	23	13	25	5	15	16	22	8	5					
15	Число открепительных удостоверений выданных ТИК	13	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	411	33	11	13	2	6	14	12	19	17	5	17	10	15	2	22	8	8	8	1	9	12	21	25	41	4	19	8	27	19	3					
		3.56%	2.44%	2.72%	2.47%	1.40%	3.35%	3.60%	3.32%	3.54%	3.58%	2.84%	5.57%	2.60%	5.90%	1.86%	5.71%	4.57%	2.90%	4.14%	1.92%	3.68%	4.81%	4.20%	5.09%	5.40%	4.25%	4.11%	1.51%	2.95%	4.0%	2.27%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	715	98	31	25	13	15	19	28	25	26	8	16	25	21	6	16	9	16	19	19	39	16	21	30	39	13	24	35	27	29	7					
		6.20%	7.24%	7.67%	4.75%	9.15%	8.37%	4.89%	7.75%	4.66%	5.48%	4.54%	5.24%	6.51%	8.26%	5.60%	4.15%	5.14%	5.81%	9.84%	36.53%	15.98%	6.42%	4.20%	6.10%	5.13%	13.82%	5.19%	6.62%	2.95%	6.10%	5.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	392	23	16	16	4	13	9	22	13	7	3	8	8	9	2	11	4	5	7	2	4	11	26	13	42	6	21	19	33	23	12					
		3.40%	1.70%	3.96%	3.04%	2.81%	7.26%	2.31%	6.09%	2.42%	1.47%	1.70%	2.62%	2.08%	3.54%	1.86%	2.85%	2.28%	1.81%	3.62%	3.84%	1.63%	4.41%	5.21%	2.64%	5.53%	6.38%	4.54%	3.59%	3.61%	4.84%	9.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	117	16	3	1	2	1	5	3	6	1	3	0	2	3	1	5	1	1	1	1	3	3	12	4	5	0	6	4	14	5	5					
		1.01%	1.18%	0.74%	0.19%	1.40%	0.55%	1.28%	0.83%	1.11%	0.21%	1.70%	0.0%	0.52%	1.18%	0.93%	1.29%	0.57%	0.36%	0.51%	1.92%	1.22%	1.20%	2.40%	0.81%	0.65%	0.0%	1.29%	0.75%	1.53%	1.05%	3.78%					
22	"5. ""За Русь Святую"""	84	4	2	3	5	1	2	1	6	4	1	2	1	1	2	4	1	2	1	1	1	2	1	7	5	1	2	4	3	12	2					
		0.72%	0.29%	0.49%	0.57%	3.52%	0.55%	0.51%	0.27%	1.11%	0.84%	0.56%	0.65%	0.26%	0.39%	1.86%	1.03%	0.57%	0.72%	0.51%	1.92%	0.40%	0.80%	0.20%	1.42%	0.65%	1.06%	0.43%	0.75%	0.32%	2.52%	1.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	73	6	1	1	2	3	6	2	1	3	2	5	3	0	1	2	2	1	0	0	0	7	4	4	3	1	1	3	6	2	1					
		0.63%	0.44%	0.24%	0.19%	1.40%	1.67%	1.54%	0.55%	0.18%	0.63%	1.13%	1.63%	0.78%	0.0%	0.93%	0.51%	1.14%	0.36%	0.0%	0.0%	0.0%	2.81%	0.80%	0.81%	0.39%	1.06%	0.21%	0.56%	0.65%	0.42%	0.75%					
24	"7. ""Новый курс - Автомобильная Россия"""	79	7	0	6	1	0	2	9	2	4	0	0	1	0	1	4	2	0	3	2	0	1	5	4	4	0	5	9	4	1	2					
		0.68%	0.51%	0.0%	1.14%	0.70%	0.0%	0.51%	2.49%	0.37%	0.84%	0.0%	0.0%	0.26%	0.0%	0.93%	1.03%	1.14%	0.0%	1.55%	3.84%	0.0%	0.40%	1.00%	0.81%	0.52%	0.0%	1.08%	1.70%	0.43%	0.21%	1.51%					
25	"8. ""Народно-республиканская партия России"""	28	2	0	1	0	1	3	1	2	0	0	1	3	1	0	1	0	0	1	0	0	6	0	0	0	0	1	1	1	1	1					
		0.24%	0.14%	0.0%	0.19%	0.0%	0.55%	0.77%	0.27%	0.37%	0.0%	0.0%	0.32%	0.78%	0.39%	0.0%	0.25%	0.0%	0.0%	0.51%	0.0%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	0.21%	0.18%	0.10%	0.21%	0.75%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3	3	4	0	0	1	0	0	0					
		0.16%	0.07%	0.0%	0.0%	0.70%	0.55%	0.25%	0.27%	0.0%	0.21%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.60%	0.61%	0.52%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	638	50	16	33	9	7	46	66	21	56	11	23	47	15	15	28	16	23	9	3	3	18	9	25	22	1	7	5	30	13	11					
		5.54%	3.69%	3.96%	6.27%	6.33%	3.91%	11.85%	18.28%	3.91%	11.81%	6.25%	7.54%	12.23%	5.90%	14.01%	7.27%	9.14%	8.36%	4.66%	5.76%	1.22%	7.22%	1.80%	5.09%	2.89%	1.06%	1.51%	0.94%	3.28%	2.73%	8.33%					
28	"11. ""Истинные патриоты России"""	15	2	0	0	0	2	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	1	0	1	2	0	1					
		0.13%	0.14%	0.0%	0.0%	0.0%	1.11%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.51%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	1.06%	0.0%	0.18%	0.21%	0.0%	0.75%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	172	25	3	5	2	2	10	4	11	4	4	3	5	5	1	4	2	10	1	0	1	4	12	8	13	2	4	8	13	5	1					
		1.49%	1.84%	0.74%	0.95%	1.40%	1.11%	2.57%	1.10%	2.05%	0.84%	2.27%	0.98%	1.30%	1.96%	0.93%	1.03%	1.14%	3.63%	0.51%	0.0%	0.40%	1.60%	2.40%	1.62%	1.71%	2.12%	0.86%	1.51%	1.42%	1.05%	0.75%					
30	"13. ""Демократическая партия России"""	52	6	2	6	1	1	2	1	1	2	3	2	1	1	3	2	1	0	0	0	0	2	1	0	2	0	3	3	4	2	0					
		0.45%	0.44%	0.49%	1.14%	0.70%	0.55%	0.51%	0.27%	0.18%	0.42%	1.70%	0.65%	0.26%	0.39%	2.80%	0.51%	0.57%	0.0%	0.0%	0.0%	0.0%	0.80%	0.20%	0.0%	0.26%	0.0%	0.64%	0.56%	0.43%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	7	1	3	0	0	3	2	3	1	2	0	0	2	2	2	2	1	0	0	0	1	0	1	2	0	1	0	5	2	0					
		0.37%	0.51%	0.24%	0.57%	0.0%	0.0%	0.77%	0.55%	0.55%	0.21%	1.13%	0.0%	0.0%	0.78%	1.86%	0.51%	1.14%	0.36%	0.0%	0.0%	0.0%	0.40%	0.0%	0.20%	0.26%	0.0%	0.21%	0.0%	0.54%	0.42%	0.0%					
32	"15. ""Партия СЛОН"""	12	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0					
		0.10%	0.22%	0.0%	0.0%	0.0%	2.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.36%	0.0%	0.0%	0.0%	0.40%	0.20%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	321	37	7	6	2	5	6	12	31	11	6	4	3	5	3	10	7	2	2	0	5	2	21	26	21	4	16	13	34	16	4					
		2.78%	2.73%	1.73%	1.14%	1.40%	2.79%	1.54%	3.32%	5.78%	2.32%	3.40%	1.31%	0.78%	1.96%	2.80%	2.59%	4.0%	0.72%	1.03%	0.0%	2.04%	0.80%	4.20%	5.29%	2.76%	4.25%	3.46%	2.46%	3.72%	3.36%	3.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	5	2	1	1	1	2	6	4	0	0	2	3	1	0	2	2	1	0	0	0	1	1	2	3	1	2	3	3	3	2					
		0.46%	0.36%	0.49%	0.19%	0.70%	0.55%	0.51%	1.66%	0.74%	0.0%	0.0%	0.65%	0.78%	0.39%	0.0%	0.51%	1.14%	0.36%	0.0%	0.0%	0.0%	0.40%	0.20%	0.40%	0.39%	1.06%	0.43%	0.56%	0.32%	0.63%	1.51%					
35	"18. ""ЛДПР"""	995	109	31	37	10	23	35	19	32	58	17	21	36	19	6	21	7	20	16	6	23	15	38	36	59	15	48	59	115	55	9					
		8.64%	8.06%	7.67%	7.03%	7.04%	12.84%	9.02%	5.26%	5.97%	12.23%	9.65%	6.88%	9.37%	7.48%	5.60%	5.45%	4.0%	7.27%	8.29%	11.53%	9.42%	6.02%	7.61%	7.33%	7.77%	15.95%	10.38%	11.17%	12.59%	11.57%	6.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	269	36	9	11	8	5	1	11	15	11	1	8	10	6	5	15	2	4	5	0	3	1	14	10	7	5	11	14	22	18	1					
		2.33%	2.66%	2.22%	2.09%	5.63%	2.79%	0.25%	3.04%	2.79%	2.32%	0.56%	2.62%	2.60%	2.36%	4.67%	3.89%	1.14%	1.45%	2.59%	0.0%	1.22%	0.40%	2.80%	2.03%	0.92%	5.31%	2.38%	2.65%	2.40%	3.78%	0.75%					
37	"20. ""Политическая партия ""Единая Россия"""	5434	699	207	277	63	64	160	131	265	207	86	162	180	103	44	186	77	136	80	13	107	111	234	212	393	31	244	262	462	197	41					
		47.19%	51.70%	51.23%	52.66%	44.36%	35.75%	41.23%	36.28%	49.44%	43.67%	48.86%	53.11%	46.87%	40.55%	41.12%	48.31%	44.0%	49.45%	41.45%	25.0%	43.85%	44.57%	46.89%	43.17%	51.77%	32.97%	52.81%	49.62%	50.60%	41.47%	31.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	2	4	0	0	0	1	1	2	1	2	1	2	0	1	0	0	0	1	0	1	4	0	2	0	2	0	2	2	0					
		0.28%	0.14%	0.49%	0.76%	0.0%	0.0%	0.0%	0.27%	0.18%	0.42%	0.56%	0.65%	0.26%	0.78%	0.0%	0.25%	0.0%	0.0%	0.0%	1.92%	0.0%	0.40%	0.80%	0.0%	0.26%	0.0%	0.43%	0.0%	0.21%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	3	1	1	0	0	0	0	0	2	0	0	0	1	0	1	1	0	2	0	0	0	2	4	1	1	2	0	5	0	0					
		0.23%	0.22%	0.24%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.39%	0.0%	0.25%	0.57%	0.0%	1.03%	0.0%	0.0%	0.0%	0.40%	0.81%	0.13%	1.06%	0.43%	0.0%	0.54%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	812	108	42	50	5	13	19	13	57	38	5	14	23	13	9	23	20	20	18	2	33	16	42	36	46	3	19	35	40	38	12					
		7.05%	7.98%	10.39%	9.50%	3.52%	7.26%	4.89%	3.60%	10.63%	8.01%	2.84%	4.59%	5.98%	5.11%	8.41%	5.97%	11.42%	7.27%	9.32%	3.84%	13.52%	6.42%	8.41%	7.33%	6.06%	3.19%	4.11%	6.62%	4.38%	8.0%	9.09%					
																																					
41	Против всех	317	35	10	15	5	4	14	11	8	6	10	7	3	8	2	7	3	8	5	1	6	7	6	12	15	4	17	17	40	22	9					
		2.75%	2.58%	2.47%	2.85%	3.52%	2.23%	3.60%	3.04%	1.49%	1.26%	5.68%	2.29%	0.78%	3.14%	1.86%	1.81%	1.71%	2.90%	2.59%	1.92%	2.45%	2.81%	1.20%	2.44%	1.97%	4.25%	3.67%	3.21%	4.38%	4.63%	6.81%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
