Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Опочецкая																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423					
28	"11. ""Истинные патриоты России"""	23	0	0	0	2	2	0	0	0	4	0	1	0	0	0	0	1	3	1	0	2	0	0	0	1	2	0	2	0	0	0	0	0	0	0	2					
		0.20%	0.0%	0.0%	0.0%	0.29%	0.24%	0.0%	0.0%	0.0%	0.86%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	1.23%	1.06%	0.81%	0.0%	0.62%	0.0%	0.0%	0.0%	0.53%	0.90%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	158	9	16	0	16	18	10	9	16	3	7	3	2	0	0	2	0	2	0	2	4	2	1	0	3	0	1	0	3	5	1	0	2	1	15	5					
		1.42%	1.08%	2.56%	0.0%	2.32%	2.16%	1.67%	2.71%	2.22%	0.64%	1.27%	1.54%	1.16%	0.0%	0.0%	0.71%	0.0%	0.70%	0.0%	0.72%	1.24%	1.43%	0.53%	0.0%	1.59%	0.0%	0.64%	0.0%	2.06%	3.93%	0.42%	0.0%	1.36%	0.48%	3.47%	2.52%					
30	"13. ""Демократическая партия России"""	24	0	2	0	0	3	0	2	1	1	1	2	1	0	0	1	0	0	0	0	2	3	0	0	0	1	0	0	0	1	0	0	0	0	3	0					
		0.21%	0.0%	0.32%	0.0%	0.0%	0.36%	0.0%	0.60%	0.13%	0.21%	0.18%	1.03%	0.58%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.62%	2.15%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	0	1	5	2	0	4	0	1	0	0	3	0	0	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.14%	0.60%	0.33%	0.0%	0.55%	0.0%	0.18%	0.0%	0.0%	1.76%	0.0%	0.0%	1.23%	0.35%	0.81%	0.0%	0.62%	0.71%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	29	0	0	14	1	0	0	0	1	0	2	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0					
		0.26%	0.0%	0.0%	1.97%	0.14%	0.0%	0.0%	0.0%	0.13%	0.0%	0.36%	0.0%	0.0%	0.0%	0.83%	0.0%	1.23%	0.35%	0.81%	0.0%	0.31%	0.71%	0.53%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	747	98	60	64	58	64	38	32	72	5	71	4	7	9	7	13	1	13	3	11	2	1	5	4	4	4	2	6	9	4	12	8	3	7	18	28					
		6.75%	11.85%	9.61%	9.01%	8.43%	7.69%	6.35%	9.66%	10.01%	1.07%	12.97%	2.06%	4.06%	5.29%	5.83%	4.67%	1.23%	4.60%	2.43%	4.0%	0.62%	0.71%	2.67%	4.12%	2.12%	1.80%	1.29%	5.26%	6.20%	3.14%	5.04%	7.69%	2.04%	3.38%	4.16%	14.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	0	2	6	1	0	1	1	2	2	2	1	1	2	2	0	5	2	3	0	2	2	0	0	1	0	2	2	1	3	1	0	0	3	0					
		0.46%	0.12%	0.0%	0.28%	0.87%	0.12%	0.0%	0.30%	0.13%	0.43%	0.36%	1.03%	0.58%	0.58%	1.66%	0.71%	0.0%	1.77%	1.62%	1.09%	0.0%	1.43%	1.06%	0.0%	0.0%	0.45%	0.0%	1.75%	1.37%	0.78%	1.26%	0.96%	0.0%	0.0%	0.69%	0.0%					
35	"18. ""ЛДПР"""	1264	79	54	77	103	80	108	43	80	50	58	16	18	35	19	34	9	25	12	21	38	14	22	19	14	23	19	6	26	20	19	15	20	23	40	25					
		11.43%	9.55%	8.65%	10.84%	14.97%	9.61%	18.06%	12.99%	11.12%	10.75%	10.60%	8.24%	10.46%	20.58%	15.83%	12.23%	11.11%	8.86%	9.75%	7.63%	11.83%	10.07%	11.76%	19.58%	7.44%	10.40%	12.33%	5.26%	17.93%	15.74%	7.98%	14.42%	13.60%	11.11%	9.25%	12.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	676	59	44	48	35	44	21	14	51	10	20	19	12	13	8	18	8	19	7	12	41	11	21	5	29	15	6	1	12	4	5	6	4	21	15	18					
		6.11%	7.13%	7.05%	6.76%	5.08%	5.28%	3.51%	4.22%	7.09%	2.15%	3.65%	9.79%	6.97%	7.64%	6.66%	6.47%	9.87%	6.73%	5.69%	4.36%	12.77%	7.91%	11.22%	5.15%	15.42%	6.78%	3.89%	0.87%	8.27%	3.14%	2.10%	5.76%	2.72%	10.14%	3.47%	9.09%					
37	"20. ""Политическая партия ""Единая Россия"""	3998	229	190	237	207	284	236	119	212	150	190	55	66	58	50	141	38	116	66	131	136	58	76	47	66	111	80	47	40	35	82	38	57	86	192	72					
		36.16%	27.69%	30.44%	33.38%	30.08%	34.13%	39.46%	35.95%	29.48%	32.25%	34.73%	28.35%	38.37%	34.11%	41.66%	50.71%	46.91%	41.13%	53.65%	47.63%	42.36%	41.72%	40.64%	48.45%	35.10%	50.22%	51.94%	41.22%	27.58%	27.55%	34.45%	36.53%	38.77%	41.54%	44.44%	36.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	0	2	2	1	1	2	0	0	2	1	1	1	1	0	1	1	20	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1					
		0.38%	0.0%	0.32%	0.28%	0.14%	0.12%	0.33%	0.0%	0.0%	0.43%	0.18%	0.51%	0.58%	0.58%	0.0%	0.35%	1.23%	7.09%	0.0%	0.36%	0.31%	0.71%	0.53%	0.0%	0.0%	0.45%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%					
39	"22. ""Развитие предпринимательства"""	36	2	2	1	1	7	3	1	4	2	3	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	2	0	0	0	1	0	0					
		0.32%	0.24%	0.32%	0.14%	0.14%	0.84%	0.50%	0.30%	0.55%	0.43%	0.54%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.36%	0.31%	0.0%	0.53%	0.0%	0.0%	0.45%	0.64%	0.0%	0.0%	1.57%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1765	161	114	108	96	145	69	59	161	114	85	35	15	21	8	26	10	32	15	36	36	15	28	9	17	35	11	18	24	36	69	30	26	23	61	17					
		15.96%	19.46%	18.26%	15.21%	13.95%	17.42%	11.53%	17.82%	22.39%	24.51%	15.53%	18.04%	8.72%	12.35%	6.66%	9.35%	12.34%	11.34%	12.19%	13.09%	11.21%	10.79%	14.97%	9.27%	9.04%	15.83%	7.14%	15.78%	16.55%	28.34%	28.99%	28.84%	17.68%	11.11%	14.12%	8.58%					
																																										
41	Против всех	404	44	22	36	24	39	28	11	28	22	23	4	3	2	3	1	1	10	2	8	6	6	3	1	9	1	8	5	5	1	12	4	3	6	13	10					
		3.65%	5.32%	3.52%	5.07%	3.48%	4.68%	4.68%	3.32%	3.89%	4.73%	4.20%	2.06%	1.74%	1.17%	2.5%	0.35%	1.23%	3.54%	1.62%	2.90%	1.86%	4.31%	1.60%	1.03%	4.78%	0.45%	5.19%	4.38%	3.44%	0.78%	5.04%	3.84%	2.04%	2.89%	3.00%	5.05%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
