Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
"Наименование Избирательной комиссии:    Красноярск, Ленинская"																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1748	42	53	32	27	45	44	50	37	39	44	23	56	30	32	35	46	9	49	62	71	28	34	30	29	25	8	17	20	32	53	30	19	30	25	27	36	16	30	24	35	48	47	38	14	34	29	25	23	37	35	25	19					
		3.69%	4.31%	5.76%	3.34%	2.69%	3.58%	4.07%	4.77%	3.94%	4.52%	5.17%	2.82%	4.85%	3.27%	3.86%	2.74%	3.80%	3.37%	4.01%	4.74%	5.12%	2.83%	3.73%	2.95%	2.86%	3.57%	1.27%	3.4%	2.57%	3.08%	6.80%	4.57%	2.26%	3.63%	2.79%	2.73%	3.72%	2.25%	3.38%	3.23%	3.90%	4.63%	4.77%	3.76%	1.96%	3.35%	3.21%	2.62%	3.74%	4.63%	4.38%	3.22%	2.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1428	44	16	44	31	32	29	29	27	32	29	26	23	25	20	24	46	9	35	22	29	31	35	38	27	15	14	20	39	26	21	23	31	31	32	32	29	32	4	19	38	13	30	41	17	41	25	39	19	23	27	24	20					
		3.01%	4.51%	1.73%	4.59%	3.09%	2.54%	2.68%	2.76%	2.87%	3.71%	3.41%	3.19%	1.99%	2.72%	2.41%	1.88%	3.80%	3.37%	2.86%	1.68%	2.09%	3.14%	3.84%	3.74%	2.67%	2.14%	2.23%	4.0%	5.01%	2.50%	2.69%	3.50%	3.69%	3.75%	3.57%	3.23%	2.99%	4.50%	0.45%	2.56%	4.23%	1.25%	3.04%	4.06%	2.38%	4.04%	2.77%	4.10%	3.09%	2.87%	3.37%	3.10%	2.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1889	37	42	51	32	45	47	70	42	38	29	29	44	47	37	54	59	6	72	49	89	35	36	36	33	32	16	25	25	39	34	14	36	26	34	31	27	28	38	32	28	30	29	38	29	49	36	45	19	25	19	38	8					
		3.98%	3.79%	4.56%	5.32%	3.19%	3.58%	4.34%	6.68%	4.47%	4.40%	3.41%	3.56%	3.81%	5.13%	4.47%	4.23%	4.88%	2.24%	5.90%	3.74%	6.42%	3.54%	3.95%	3.54%	3.26%	4.57%	2.55%	5.0%	3.21%	3.76%	4.36%	2.13%	4.29%	3.15%	3.79%	3.13%	2.79%	3.94%	4.28%	4.31%	3.12%	2.89%	2.94%	3.76%	4.07%	4.83%	3.99%	4.73%	3.09%	3.12%	2.37%	4.90%	1.06%					
22	"5. ""За Русь Святую"""	226	4	2	8	10	4	7	6	6	5	3	2	4	2	7	8	6	5	7	6	2	1	5	7	6	5	2	3	4	4	4	2	3	6	6	5	4	4	2	4	4	9	3	3	2	5	2	3	6	0	2	3	3					
		0.47%	0.41%	0.21%	0.83%	0.99%	0.31%	0.64%	0.57%	0.63%	0.58%	0.35%	0.24%	0.34%	0.21%	0.84%	0.62%	0.49%	1.87%	0.57%	0.45%	0.14%	0.10%	0.54%	0.68%	0.59%	0.71%	0.31%	0.6%	0.51%	0.38%	0.51%	0.30%	0.35%	0.72%	0.67%	0.50%	0.41%	0.56%	0.22%	0.53%	0.44%	0.86%	0.30%	0.29%	0.28%	0.49%	0.22%	0.31%	0.97%	0.0%	0.25%	0.38%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	93	1	1	6	6	4	0	2	5	2	2	0	0	2	3	1	0	0	1	0	1	2	2	1	4	1	1	0	1	1	0	0	1	5	8	3	4	1	1	1	0	1	1	4	0	0	2	4	1	1	2	1	2					
		0.19%	0.10%	0.10%	0.62%	0.59%	0.31%	0.0%	0.19%	0.53%	0.23%	0.23%	0.0%	0.0%	0.21%	0.36%	0.07%	0.0%	0.0%	0.08%	0.0%	0.07%	0.20%	0.21%	0.09%	0.39%	0.14%	0.15%	0.0%	0.12%	0.09%	0.0%	0.0%	0.11%	0.60%	0.89%	0.30%	0.41%	0.14%	0.11%	0.13%	0.0%	0.09%	0.10%	0.39%	0.0%	0.0%	0.22%	0.42%	0.16%	0.12%	0.25%	0.12%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	451	7	4	7	13	11	8	13	13	10	9	4	10	9	3	13	13	1	18	16	10	8	10	5	11	11	4	4	14	16	3	5	7	6	8	11	4	4	7	5	2	14	11	13	6	9	9	11	10	6	6	9	10					
		0.95%	0.71%	0.43%	0.73%	1.29%	0.87%	0.74%	1.24%	1.38%	1.16%	1.05%	0.49%	0.86%	0.98%	0.36%	1.01%	1.07%	0.37%	1.47%	1.22%	0.72%	0.81%	1.09%	0.49%	1.08%	1.57%	0.63%	0.8%	1.80%	1.54%	0.38%	0.76%	0.83%	0.72%	0.89%	1.11%	0.41%	0.56%	0.79%	0.67%	0.22%	1.35%	1.11%	1.28%	0.84%	0.88%	0.99%	1.15%	1.62%	0.75%	0.75%	1.16%	1.32%					
25	"8. ""Народно-республиканская партия России"""	52	1	0	0	1	1	0	0	2	0	3	2	1	1	1	1	0	0	1	1	2	0	0	2	0	0	1	3	1	2	0	0	1	2	2	2	0	1	1	1	1	0	1	0	2	4	2	2	0	1	0	1	1					
		0.10%	0.10%	0.0%	0.0%	0.09%	0.07%	0.0%	0.0%	0.21%	0.0%	0.35%	0.24%	0.08%	0.10%	0.12%	0.07%	0.0%	0.0%	0.08%	0.07%	0.14%	0.0%	0.0%	0.19%	0.0%	0.0%	0.15%	0.6%	0.12%	0.19%	0.0%	0.0%	0.11%	0.24%	0.22%	0.20%	0.0%	0.14%	0.11%	0.13%	0.11%	0.0%	0.10%	0.0%	0.28%	0.39%	0.22%	0.21%	0.0%	0.12%	0.0%	0.12%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	255	1	7	3	8	10	5	7	8	5	9	7	10	7	3	8	11	4	4	6	9	4	4	1	7	4	3	1	5	6	4	4	2	2	5	3	4	2	3	7	4	4	6	4	2	2	5	4	7	4	5	3	2					
		0.53%	0.10%	0.76%	0.31%	0.79%	0.79%	0.46%	0.66%	0.85%	0.58%	1.05%	0.85%	0.86%	0.76%	0.36%	0.62%	0.91%	1.49%	0.32%	0.45%	0.64%	0.40%	0.43%	0.09%	0.69%	0.57%	0.47%	0.2%	0.64%	0.57%	0.51%	0.60%	0.23%	0.24%	0.55%	0.30%	0.41%	0.28%	0.33%	0.94%	0.44%	0.38%	0.60%	0.39%	0.28%	0.19%	0.55%	0.42%	1.14%	0.50%	0.62%	0.38%	0.26%					
27	"10. ""Аграрная партия России"""	937	18	8	16	29	25	25	29	24	23	19	18	19	24	20	29	19	5	26	23	17	17	13	18	23	12	8	5	5	30	19	17	12	16	20	19	18	10	14	15	21	11	19	8	9	23	32	15	13	27	15	21	16					
		1.97%	1.84%	0.86%	1.67%	2.89%	1.99%	2.31%	2.76%	2.55%	2.66%	2.23%	2.21%	1.64%	2.62%	2.41%	2.27%	1.57%	1.87%	2.13%	1.75%	1.22%	1.72%	1.42%	1.77%	2.27%	1.71%	1.27%	1.0%	0.64%	2.89%	2.43%	2.59%	1.43%	1.93%	2.23%	1.92%	1.86%	1.40%	1.58%	2.02%	2.34%	1.06%	1.93%	0.79%	1.26%	2.26%	3.55%	1.57%	2.11%	3.37%	1.87%	2.71%	2.12%					
28	"11. ""Истинные патриоты России"""	42	0	3	3	0	2	0	2	0	0	0	1	0	0	0	1	5	2	1	2	1	2	2	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	4	1	0	0	0	0	1	0					
		0.08%	0.0%	0.32%	0.31%	0.0%	0.15%	0.0%	0.19%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.07%	0.41%	0.74%	0.08%	0.15%	0.07%	0.20%	0.21%	0.0%	0.0%	0.0%	0.15%	0.4%	0.0%	0.09%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.09%	0.0%	0.0%	0.14%	0.39%	0.11%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	247	7	2	3	3	5	3	2	3	3	3	1	3	5	2	14	14	3	5	3	1	1	3	10	6	4	4	4	5	1	6	3	6	11	4	6	6	3	8	4	6	9	8	4	5	8	1	7	3	5	4	3	4					
		0.52%	0.71%	0.21%	0.31%	0.29%	0.39%	0.27%	0.19%	0.31%	0.34%	0.35%	0.12%	0.26%	0.54%	0.24%	1.09%	1.15%	1.12%	0.40%	0.22%	0.07%	0.10%	0.32%	0.98%	0.59%	0.57%	0.63%	0.8%	0.64%	0.09%	0.77%	0.45%	0.71%	1.33%	0.44%	0.60%	0.62%	0.42%	0.90%	0.53%	0.66%	0.86%	0.81%	0.39%	0.70%	0.78%	0.11%	0.73%	0.48%	0.62%	0.50%	0.38%	0.53%					
30	"13. ""Демократическая партия России"""	122	1	2	6	1	3	2	2	6	2	2	2	3	3	0	5	5	1	2	3	7	2	0	3	2	1	1	0	1	4	4	2	0	1	2	0	6	4	3	1	2	1	4	4	0	0	4	3	1	1	3	1	3					
		0.25%	0.10%	0.21%	0.62%	0.09%	0.23%	0.18%	0.19%	0.63%	0.23%	0.23%	0.24%	0.26%	0.32%	0.0%	0.39%	0.41%	0.37%	0.16%	0.22%	0.50%	0.20%	0.0%	0.29%	0.19%	0.14%	0.15%	0.0%	0.12%	0.38%	0.51%	0.30%	0.0%	0.12%	0.22%	0.0%	0.62%	0.56%	0.33%	0.13%	0.22%	0.09%	0.40%	0.39%	0.0%	0.0%	0.44%	0.31%	0.16%	0.12%	0.37%	0.12%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	102	2	2	1	2	3	3	6	3	0	4	2	3	3	2	0	1	2	4	2	4	2	2	3	0	4	1	0	3	1	0	1	1	2	0	0	4	2	3	0	2	2	2	0	1	3	0	4	6	1	2	0	1					
		0.21%	0.20%	0.21%	0.10%	0.19%	0.23%	0.27%	0.57%	0.31%	0.0%	0.47%	0.24%	0.26%	0.32%	0.24%	0.0%	0.08%	0.74%	0.32%	0.15%	0.28%	0.20%	0.21%	0.29%	0.0%	0.57%	0.15%	0.0%	0.38%	0.09%	0.0%	0.15%	0.11%	0.24%	0.0%	0.0%	0.41%	0.28%	0.33%	0.0%	0.22%	0.19%	0.20%	0.0%	0.14%	0.29%	0.0%	0.42%	0.97%	0.12%	0.25%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	87	1	1	1	1	2	0	3	1	0	3	1	1	4	2	2	4	2	3	1	0	0	2	2	0	2	1	0	2	3	3	3	3	1	2	2	2	2	1	0	2	3	3	4	0	3	2	0	0	1	3	1	1					
		0.18%	0.10%	0.10%	0.10%	0.09%	0.15%	0.0%	0.28%	0.10%	0.0%	0.35%	0.12%	0.08%	0.43%	0.24%	0.15%	0.33%	0.74%	0.24%	0.07%	0.0%	0.0%	0.21%	0.19%	0.0%	0.28%	0.15%	0.0%	0.25%	0.28%	0.38%	0.45%	0.35%	0.12%	0.22%	0.20%	0.20%	0.28%	0.11%	0.0%	0.22%	0.28%	0.30%	0.39%	0.0%	0.29%	0.22%	0.0%	0.0%	0.12%	0.37%	0.12%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9529	225	174	199	172	286	261	225	164	164	175	148	246	241	217	292	244	58	327	327	302	209	179	191	218	133	106	99	101	176	134	129	181	170	144	182	177	134	177	96	161	201	191	211	135	185	187	213	86	138	188	137	113					
		20.12%	23.10%	18.91%	20.79%	17.14%	22.77%	24.14%	21.48%	17.48%	19.02%	20.58%	18.18%	21.33%	26.31%	26.23%	22.88%	20.19%	21.72%	26.80%	25.0%	21.80%	21.19%	19.64%	18.81%	21.56%	19.0%	16.90%	19.8%	12.99%	16.97%	17.20%	19.66%	21.59%	20.60%	16.08%	18.40%	18.30%	18.87%	19.97%	12.95%	17.94%	19.40%	19.41%	20.93%	18.96%	18.24%	20.75%	22.39%	14.00%	17.27%	23.52%	17.70%	14.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	111	2	0	6	6	6	2	2	3	1	0	0	1	2	1	3	0	2	0	0	6	1	1	7	1	0	1	6	0	4	3	1	1	2	3	3	4	3	2	2	4	1	3	0	2	1	1	3	3	1	2	2	0					
		0.23%	0.20%	0.0%	0.62%	0.59%	0.47%	0.18%	0.19%	0.31%	0.11%	0.0%	0.0%	0.08%	0.21%	0.12%	0.23%	0.0%	0.74%	0.0%	0.0%	0.43%	0.10%	0.10%	0.68%	0.09%	0.0%	0.15%	1.2%	0.0%	0.38%	0.38%	0.15%	0.11%	0.24%	0.33%	0.30%	0.41%	0.42%	0.22%	0.26%	0.44%	0.09%	0.30%	0.0%	0.28%	0.09%	0.11%	0.31%	0.48%	0.12%	0.25%	0.25%	0.0%					
35	"18. ""ЛДПР"""	5581	77	71	89	125	147	94	92	98	69	92	88	114	81	76	138	118	26	93	120	134	114	100	130	143	75	104	72	131	151	107	120	96	104	120	117	99	98	96	105	112	148	128	126	91	148	139	105	93	130	106	113	118					
		11.78%	7.90%	7.71%	9.29%	12.46%	11.70%	8.69%	8.78%	10.44%	8.00%	10.82%	10.81%	9.88%	8.84%	9.18%	10.81%	9.76%	9.73%	7.62%	9.17%	9.67%	11.56%	10.97%	12.80%	14.14%	10.71%	16.58%	14.4%	16.85%	14.56%	13.73%	18.29%	11.45%	12.60%	13.40%	11.83%	10.23%	13.80%	10.83%	14.17%	12.48%	14.28%	13.00%	12.5%	12.78%	14.59%	15.42%	11.04%	15.14%	16.27%	13.26%	14.59%	15.64%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	553	14	10	5	9	21	20	15	7	11	9	14	9	9	7	14	15	2	11	8	16	3	14	14	18	8	13	9	11	8	9	8	13	11	11	10	19	11	12	5	13	6	9	6	9	8	14	9	11	11	9	5	10					
		1.16%	1.43%	1.08%	0.52%	0.89%	1.67%	1.85%	1.43%	0.74%	1.27%	1.05%	1.71%	0.78%	0.98%	0.84%	1.09%	1.24%	0.74%	0.90%	0.61%	1.15%	0.30%	1.53%	1.37%	1.78%	1.14%	2.07%	1.8%	1.41%	0.77%	1.15%	1.21%	1.55%	1.33%	1.22%	1.01%	1.96%	1.54%	1.35%	0.67%	1.44%	0.57%	0.91%	0.59%	1.26%	0.78%	1.55%	0.94%	1.79%	1.37%	1.12%	0.64%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	11388	256	292	208	267	293	274	248	214	226	203	242	299	203	171	286	331	49	272	305	325	255	226	258	221	161	141	82	200	274	172	127	187	176	203	272	262	163	211	218	201	273	219	274	143	197	182	202	154	169	169	172	260					
		24.04%	26.28%	31.73%	21.73%	26.62%	23.32%	25.34%	23.68%	22.81%	26.21%	23.88%	29.72%	25.93%	22.16%	20.67%	22.41%	27.40%	18.35%	22.29%	23.31%	23.46%	25.86%	24.80%	25.41%	21.85%	23.0%	22.48%	16.4%	25.74%	26.42%	22.07%	19.35%	22.31%	21.33%	22.68%	27.50%	27.09%	22.95%	23.81%	29.41%	22.40%	26.35%	22.25%	27.18%	20.08%	19.42%	20.19%	21.24%	25.08%	21.15%	21.15%	22.22%	34.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	1	4	0	1	0	3	2	2	0	0	1	0	0	0	2	0	1	2	5	1	1	0	1	1	1	1	1	3	1	1	0	0	3	1	0	1	1	2	1	1	1	1	1	3	3	4	4	0	1	1	2	0					
		0.14%	0.10%	0.43%	0.0%	0.09%	0.0%	0.27%	0.19%	0.21%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.15%	0.0%	0.37%	0.16%	0.38%	0.07%	0.10%	0.0%	0.09%	0.09%	0.14%	0.15%	0.2%	0.38%	0.09%	0.12%	0.0%	0.0%	0.36%	0.11%	0.0%	0.10%	0.14%	0.22%	0.13%	0.11%	0.09%	0.10%	0.09%	0.42%	0.29%	0.44%	0.42%	0.0%	0.12%	0.12%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	117	3	5	1	0	2	2	1	4	4	1	2	5	2	0	3	6	1	5	1	1	1	5	2	5	3	2	1	1	0	0	1	1	0	2	4	2	0	1	1	1	2	4	4	7	2	2	0	2	4	3	3	2					
		0.24%	0.30%	0.54%	0.10%	0.0%	0.15%	0.18%	0.09%	0.42%	0.46%	0.11%	0.24%	0.43%	0.21%	0.0%	0.23%	0.49%	0.37%	0.40%	0.07%	0.07%	0.10%	0.54%	0.19%	0.49%	0.42%	0.31%	0.2%	0.12%	0.0%	0.0%	0.15%	0.11%	0.0%	0.22%	0.40%	0.20%	0.0%	0.11%	0.13%	0.11%	0.19%	0.40%	0.39%	0.98%	0.19%	0.22%	0.0%	0.32%	0.50%	0.37%	0.38%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5748	135	129	142	131	154	150	120	122	126	79	78	142	86	132	174	137	31	145	179	188	165	125	111	114	106	84	61	99	121	75	68	126	95	112	112	112	95	113	87	98	110	93	87	125	123	93	126	48	85	78	65	56					
		12.13%	13.86%	14.02%	14.83%	13.06%	12.26%	13.87%	11.46%	13.00%	14.61%	9.29%	9.58%	12.31%	9.38%	15.96%	13.63%	11.34%	11.61%	11.88%	13.68%	13.57%	16.73%	13.72%	10.93%	11.27%	15.14%	13.39%	12.2%	12.74%	11.66%	9.62%	10.36%	15.03%	11.51%	12.51%	11.32%	11.58%	13.38%	12.75%	11.74%	10.92%	10.61%	9.45%	8.63%	17.55%	12.13%	10.32%	13.24%	7.81%	10.63%	9.76%	8.39%	7.42%					
																																																											
41	Против всех	5351	75	74	104	99	131	73	98	96	66	113	109	128	103	69	143	110	43	120	156	154	88	93	116	118	79	93	65	77	112	111	83	72	105	124	110	121	79	101	98	123	125	143	122	85	138	105	114	85	100	107	117	78					
		11.29%	7.70%	8.04%	10.86%	9.87%	10.42%	6.75%	9.36%	10.23%	7.65%	13.29%	13.39%	11.10%	11.24%	8.34%	11.20%	9.10%	16.10%	9.83%	11.92%	11.11%	8.92%	10.20%	11.42%	11.67%	11.28%	14.83%	13.0%	9.90%	10.80%	14.24%	12.65%	8.59%	12.72%	13.85%	11.12%	12.51%	11.12%	11.39%	13.22%	13.71%	12.06%	14.53%	12.10%	11.93%	13.60%	11.65%	11.98%	13.84%	12.51%	13.39%	15.11%	10.34%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
