Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Нижнекамская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317					
		6.44%	10.73%	14.57%	3.65%	19.53%	21.66%	14.14%	7.34%	12.46%	1.61%	7.20%	2.02%	3.11%	1.88%	0.56%	6.29%	3.25%	5.56%	2.64%	2.04%	0.74%	1.72%	1.76%	2.15%	0.98%	8.20%	0.71%	0.28%	0.80%	6.23%	1.65%	5.62%	4.93%	7.09%	2.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	49	6	3	0	10	2	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	2	2	0	1	1	0	0	2	3	3	6	0	3					
		0.20%	0.51%	0.27%	0.00%	0.60%	0.32%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.29%	0.31%	0.00%	0.20%	0.36%	0.00%	0.00%	0.19%	0.15%	0.16%	0.29%	0.00%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	26	2	3	0	4	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	2	0	4	0	0	0					
		0.10%	0.17%	0.27%	0.00%	0.24%	0.32%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.20%	0.00%	0.56%	0.00%	0.19%	0.00%	0.22%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	628	63	48	7	114	7	3	3	23	1	10	0	0	2	1	1	2	15	2	3	0	0	4	8	3	20	2	2	3	20	71	31	58	78	23					
		2.52%	5.37%	4.29%	2.33%	6.89%	1.11%	0.99%	1.38%	3.54%	0.32%	4.00%	0.00%	0.00%	0.42%	0.56%	0.29%	0.81%	3.21%	0.48%	0.61%	0.00%	0.00%	0.59%	1.23%	0.49%	4.00%	0.71%	0.56%	0.60%	1.86%	3.55%	1.68%	2.80%	4.07%	1.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	739	77	83	6	176	12	8	2	30	4	20	3	2	3	0	1	4	12	7	1	3	4	5	6	3	8	2	2	4	13	39	59	37	74	29					
		2.97%	6.56%	7.42%	1.99%	10.64%	1.91%	2.63%	0.92%	4.62%	1.29%	8.00%	0.55%	0.89%	0.63%	0.00%	0.29%	1.63%	2.56%	1.68%	0.20%	1.11%	1.38%	0.74%	0.92%	0.49%	1.60%	0.71%	0.56%	0.80%	1.21%	1.95%	3.19%	1.79%	3.86%	1.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	4	7	0	8	2	3	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	2	1	0	2	1	0	0	3	3	3	2	23	1					
		0.29%	0.34%	0.63%	0.00%	0.48%	0.32%	0.99%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.29%	0.15%	0.00%	0.40%	0.36%	0.00%	0.00%	0.28%	0.15%	0.16%	0.10%	1.20%	0.06%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21251	807	756	272	948	454	233	192	493	295	195	518	214	462	174	319	229	407	396	476	265	274	650	611	597	403	265	348	485	943	1817	1627	1858	1574	1694					
		85.43%	68.74%	67.56%	90.37%	57.32%	72.29%	76.64%	88.07%	75.85%	95.16%	78.00%	95.05%	95.11%	96.25%	98.31%	91.14%	93.09%	86.97%	95.19%	97.14%	98.15%	94.48%	95.59%	94.00%	97.55%	80.60%	94.64%	96.67%	97.00%	87.72%	90.94%	87.99%	89.80%	82.06%	93.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	67	4	9	0	7	8	5	1	5	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	4	7	2	4	5					
		0.27%	0.34%	0.80%	0.00%	0.42%	1.27%	1.64%	0.46%	0.77%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.20%	0.38%	0.10%	0.21%	0.28%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
