Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Нижнекамская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	440	20	20	5	30	12	5	5	13	5	5	12	5	5	5	5	5	11	12	10	5	5	10	15	13	11	5	5	11	20	30	30	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	251	20	20	5	7	3	1	0	3	0	0	4	3	5	0	0	0	6	2	5	0	0	6	2	3	4	2	0	2	4	30	24	30	30	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	162	2	4	2	6	5	6	2	11	2	7	14	0	3	5	0	1	4	1	13	1	1	11	5	9	4	5	0	5	9	6	4	10	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	189	0	0	0	23	9	4	5	10	5	5	8	2	0	5	5	5	5	10	5	5	5	4	13	10	7	3	5	9	16	0	6	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	897	111	112	18	126	22	3	2	70	12	12	20	8	9	7	3	15	6	5	7	16	18	3	51	6	9	6	12	18	6	30	23	39	81	11					
		3.59%	11.94%	13.05%	4.75%	7.97%	3.32%	1.06%	0.61%	13.73%	3.58%	4.12%	3.52%	2.83%	1.85%	4.19%	0.84%	6.76%	1.25%	1.16%	1.43%	6.40%	6.04%	0.48%	8.19%	0.99%	1.86%	2.48%	3.35%	3.75%	0.60%	1.41%	1.22%	1.80%	4.10%	0.49%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	775	96	92	11	81	16	2	3	42	7	10	11	0	13	4	3	5	5	3	7	7	6	3	50	11	11	6	11	8	6	18	39	90	39	59					
		3.10%	10.32%	10.72%	2.90%	5.12%	2.42%	0.70%	0.91%	8.24%	2.09%	3.44%	1.94%	0.00%	2.67%	2.40%	0.84%	2.25%	1.04%	0.69%	1.43%	2.80%	2.01%	0.48%	8.03%	1.82%	2.27%	2.48%	3.07%	1.67%	0.60%	0.85%	2.07%	4.15%	1.97%	2.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	94	3	8	3	7	1	0	0	4	1	2	1	0	2	0	0	0	0	0	0	3	2	0	2	2	7	2	0	2	0	2	6	19	7	8					
		0.38%	0.32%	0.93%	0.79%	0.44%	0.15%	0.00%	0.00%	0.78%	0.30%	0.69%	0.18%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.67%	0.00%	0.32%	0.33%	1.44%	0.83%	0.00%	0.42%	0.00%	0.09%	0.32%	0.88%	0.35%	0.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2094	209	193	18	350	32	35	10	136	24	30	19	10	17	15	5	13	24	57	47	29	8	43	129	14	21	22	10	9	83	101	107	61	87	126					
		8.38%	22.47%	22.49%	4.75%	22.14%	4.83%	12.32%	3.03%	26.67%	7.16%	10.31%	3.35%	3.53%	3.50%	8.98%	1.40%	5.86%	4.99%	13.19%	9.59%	11.60%	2.68%	6.85%	20.71%	2.32%	4.33%	9.09%	2.79%	1.88%	8.32%	4.75%	5.69%	2.81%	4.41%	5.65%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	189	9	15	1	30	4	1	0	10	5	2	6	3	7	0	0	3	1	0	0	3	1	3	4	1	11	0	1	2	2	38	6	5	8	7					
		0.76%	0.97%	1.75%	0.26%	1.90%	0.60%	0.35%	0.00%	1.96%	1.49%	0.69%	1.06%	1.06%	1.44%	0.00%	0.00%	1.35%	0.21%	0.00%	0.00%	1.20%	0.34%	0.48%	0.64%	0.17%	2.27%	0.00%	0.28%	0.42%	0.20%	1.79%	0.32%	0.23%	0.41%	0.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20721	464	417	325	948	586	242	314	237	285	230	511	262	425	139	343	185	443	365	429	191	262	575	379	565	422	206	321	427	898	1917	1694	1953	1746	2015					
		82.91%	49.89%	48.60%	85.75%	59.96%	88.52%	85.21%	95.15%	46.47%	85.07%	79.04%	89.96%	92.58%	87.45%	83.23%	96.35%	83.33%	92.10%	84.49%	87.55%	76.40%	87.92%	91.56%	60.83%	93.70%	87.01%	85.12%	89.66%	88.96%	89.98%	90.21%	90.06%	90.00%	88.41%	90.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	3	4	3	11	1	0	0	4	1	4	0	0	2	1	0	1	2	0	0	1	0	1	1	2	1	0	1	2	0	3	3	3	4	6					
		0.26%	0.32%	0.47%	0.79%	0.70%	0.15%	0.00%	0.00%	0.78%	0.30%	1.37%	0.00%	0.00%	0.41%	0.60%	0.00%	0.45%	0.42%	0.00%	0.00%	0.40%	0.00%	0.16%	0.16%	0.33%	0.21%	0.00%	0.28%	0.42%	0.00%	0.14%	0.16%	0.14%	0.20%	0.27%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
