Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Кугарчинская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №2642	УИК №2643	УИК №2644	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692					
24	"7. ""Новый курс - Автомобильная Россия"""	165	2	2	1	2	0	4	0	0	77	0	1	4	0	3	4	12	0	0	0	0	0	0	1	5	0	0	0	0	0	0	2	1	0	1	0	1	0	3	10	10	8	3	3	0	0	0	3	1	1	0	0					
		0.81%	0.66%	0.47%	0.28%	0.40%	0.0%	1.74%	0.0%	0.0%	14.15%	0.0%	0.49%	1.18%	0.0%	0.35%	0.71%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.16%	0.0%	0.40%	0.0%	0.46%	0.0%	0.72%	1.44%	0.80%	0.68%	0.74%	0.51%	0.0%	0.0%	0.0%	0.92%	0.44%	0.43%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	42	0	1	0	0	1	0	0	5	0	0	0	0	5	0	6	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	5	1	0	0	1	0	1	1	1	0	0	1					
		0.20%	0.0%	0.23%	0.0%	0.0%	0.28%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	1.06%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.45%	0.40%	0.0%	0.46%	0.0%	0.0%	0.0%	0.40%	0.08%	0.0%	0.0%	1.16%	0.0%	0.19%	0.30%	0.44%	0.0%	0.0%	0.49%					
26	"9. ""Российская экологическая партия ""Зеленые"""	58	0	1	0	1	1	0	1	2	0	0	0	0	2	0	2	4	0	0	0	0	0	2	0	3	1	0	0	1	0	0	14	0	1	0	1	1	1	0	1	5	4	3	0	0	0	1	2	2	1	0	0					
		0.28%	0.0%	0.23%	0.0%	0.20%	0.28%	0.0%	0.19%	0.47%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.35%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.50%	0.32%	0.0%	0.0%	0.14%	0.0%	0.0%	10.93%	0.0%	0.45%	0.0%	0.72%	0.46%	0.45%	0.0%	0.14%	0.40%	0.34%	0.74%	0.0%	0.0%	0.0%	0.19%	0.61%	0.88%	0.43%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	966	21	28	24	24	5	8	31	29	0	19	17	10	16	37	23	30	5	8	17	2	20	16	25	46	17	5	11	87	13	4	1	42	13	15	8	11	10	22	39	53	41	19	7	2	15	37	5	7	9	4	8					
		4.74%	6.97%	6.69%	6.74%	4.84%	1.40%	3.49%	6.17%	6.95%	0.0%	5.23%	8.33%	2.96%	3.08%	4.33%	4.08%	3.16%	1.04%	1.75%	5.55%	0.63%	7.87%	7.23%	7.28%	7.70%	5.50%	4.90%	6.91%	12.64%	7.02%	3.25%	0.78%	6.95%	5.93%	6.04%	5.83%	5.06%	4.50%	5.30%	5.64%	4.25%	3.53%	4.69%	1.20%	2.32%	3.57%	7.38%	1.54%	3.11%	3.93%	2.5%	3.98%					
28	"11. ""Истинные патриоты России"""	81	1	1	0	4	0	6	5	1	4	0	0	0	11	1	6	6	2	0	0	0	1	1	1	0	0	0	0	2	0	1	0	3	0	4	0	0	1	0	4	2	3	2	1	0	0	2	3	0	2	0	0					
		0.39%	0.33%	0.23%	0.0%	0.80%	0.0%	2.62%	0.99%	0.23%	0.73%	0.0%	0.0%	0.0%	2.12%	0.11%	1.06%	0.63%	0.41%	0.0%	0.0%	0.0%	0.39%	0.45%	0.29%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.81%	0.0%	0.49%	0.0%	1.61%	0.0%	0.0%	0.45%	0.0%	0.57%	0.16%	0.25%	0.49%	0.17%	0.0%	0.0%	0.39%	0.92%	0.0%	0.87%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	121	2	2	1	2	0	0	2	5	3	0	2	2	8	2	7	6	2	1	0	4	2	0	0	0	0	0	4	5	3	0	0	5	3	1	4	0	0	4	3	12	13	3	1	0	0	0	1	1	3	0	2					
		0.59%	0.66%	0.47%	0.28%	0.40%	0.0%	0.0%	0.39%	1.19%	0.55%	0.0%	0.98%	0.59%	1.54%	0.23%	1.24%	0.63%	0.41%	0.21%	0.0%	1.26%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	2.51%	0.72%	1.62%	0.0%	0.0%	0.82%	1.36%	0.40%	2.91%	0.0%	0.0%	0.96%	0.43%	0.96%	1.12%	0.74%	0.17%	0.0%	0.0%	0.0%	0.30%	0.44%	1.31%	0.0%	0.99%					
30	"13. ""Демократическая партия России"""	60	0	0	4	1	0	0	3	4	2	4	1	0	0	2	3	3	0	0	0	0	1	0	1	0	0	0	1	5	0	0	0	1	1	1	0	1	1	0	2	1	5	3	2	0	0	1	3	2	1	0	0					
		0.29%	0.0%	0.0%	1.12%	0.20%	0.0%	0.0%	0.59%	0.95%	0.36%	1.10%	0.49%	0.0%	0.0%	0.23%	0.53%	0.31%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.29%	0.0%	0.0%	0.0%	0.62%	0.72%	0.0%	0.0%	0.0%	0.16%	0.45%	0.40%	0.0%	0.46%	0.45%	0.0%	0.28%	0.08%	0.43%	0.74%	0.34%	0.0%	0.0%	0.19%	0.92%	0.88%	0.43%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	1	1	0	0	0	1	3	0	3	0	0	2	2	4	1	4	0	1	0	1	2	2	1	0	0	0	0	1	3	0	0	3	0	0	0	1	0	3	4	2	1	1	1	0	0	0	1	0	1	0	1					
		0.25%	0.33%	0.23%	0.0%	0.0%	0.0%	0.43%	0.59%	0.0%	0.55%	0.0%	0.0%	0.59%	0.38%	0.46%	0.17%	0.42%	0.0%	0.21%	0.0%	0.31%	0.78%	0.90%	0.29%	0.0%	0.0%	0.0%	0.0%	0.14%	1.62%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.46%	0.0%	0.72%	0.57%	0.16%	0.08%	0.24%	0.17%	0.0%	0.0%	0.0%	0.30%	0.0%	0.43%	0.0%	0.49%					
32	"15. ""Партия СЛОН"""	12	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.05%	0.66%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	517	5	3	10	2	1	5	5	9	9	15	2	6	17	38	29	11	6	4	1	8	0	6	2	23	5	2	0	24	6	2	0	5	8	3	1	4	0	9	28	90	68	20	8	1	0	6	1	3	3	1	2					
		2.53%	1.66%	0.71%	2.80%	0.40%	0.28%	2.18%	0.99%	2.15%	1.65%	4.13%	0.98%	1.78%	3.28%	4.44%	5.15%	1.16%	1.25%	0.87%	0.32%	2.52%	0.0%	2.71%	0.58%	3.85%	1.61%	1.96%	0.0%	3.48%	3.24%	1.62%	0.0%	0.82%	3.65%	1.20%	0.72%	1.84%	0.0%	2.16%	4.05%	7.22%	5.86%	4.93%	1.37%	1.16%	0.0%	1.19%	0.30%	1.33%	1.31%	0.62%	0.99%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	131	1	1	2	2	2	5	7	0	1	3	1	4	1	10	1	9	0	1	0	2	0	1	2	19	0	0	1	1	2	1	1	9	1	1	2	1	0	3	1	4	4	2	4	0	0	4	6	3	4	0	1					
		0.64%	0.33%	0.23%	0.56%	0.40%	0.56%	2.18%	1.39%	0.0%	0.18%	0.82%	0.49%	1.18%	0.19%	1.17%	0.17%	0.95%	0.0%	0.21%	0.0%	0.63%	0.0%	0.45%	0.58%	3.18%	0.0%	0.0%	0.62%	0.14%	1.08%	0.81%	0.78%	1.49%	0.45%	0.40%	1.45%	0.46%	0.0%	0.72%	0.14%	0.32%	0.34%	0.49%	0.68%	0.0%	0.0%	0.79%	1.85%	1.33%	1.74%	0.0%	0.49%					
35	"18. ""ЛДПР"""	1103	2	9	41	8	0	4	2	45	49	19	9	3	50	70	49	43	15	5	0	20	14	19	9	55	8	0	11	39	15	3	0	14	4	5	16	10	7	20	65	87	116	37	31	6	0	16	3	2	2	3	43					
		5.41%	0.66%	2.15%	11.51%	1.61%	0.0%	1.74%	0.39%	10.79%	9.00%	5.23%	4.41%	0.89%	9.65%	8.19%	8.70%	4.54%	3.13%	1.09%	0.0%	6.30%	5.51%	8.59%	2.62%	9.21%	2.58%	0.0%	6.91%	5.66%	8.10%	2.43%	0.0%	2.31%	1.82%	2.01%	11.67%	4.60%	3.15%	4.81%	9.40%	6.98%	10.0%	9.13%	5.32%	6.97%	0.0%	3.19%	0.92%	0.88%	0.87%	1.87%	21.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	291	1	1	3	4	1	3	11	36	6	0	0	2	15	12	5	18	1	1	0	2	2	5	4	4	0	0	5	11	3	2	2	7	1	1	4	2	3	5	15	30	30	7	6	0	11	2	2	1	2	0	2					
		1.42%	0.33%	0.23%	0.84%	0.80%	0.28%	1.31%	2.19%	8.63%	1.10%	0.0%	0.0%	0.59%	2.89%	1.40%	0.88%	1.90%	0.20%	0.21%	0.0%	0.63%	0.78%	2.26%	1.16%	0.67%	0.0%	0.0%	3.14%	1.59%	1.62%	1.62%	1.56%	1.15%	0.45%	0.40%	2.91%	0.92%	1.35%	1.20%	2.17%	2.40%	2.58%	1.72%	1.03%	0.0%	2.62%	0.39%	0.61%	0.44%	0.87%	0.0%	0.99%					
37	"20. ""Политическая партия ""Единая Россия"""	12503	216	301	206	350	316	171	366	226	271	251	138	252	320	488	311	573	380	384	251	251	137	99	197	280	224	80	73	276	79	83	90	386	118	159	45	106	154	260	348	645	547	229	464	49	336	311	231	99	140	133	103					
		61.41%	71.76%	72.00%	57.86%	70.70%	89.01%	74.67%	72.90%	54.19%	49.81%	69.14%	67.64%	74.77%	61.77%	57.14%	55.23%	60.50%	79.49%	84.02%	82.02%	79.17%	53.93%	44.79%	57.43%	46.90%	72.49%	78.43%	45.91%	40.11%	42.70%	67.47%	70.31%	63.90%	53.88%	64.11%	32.84%	48.84%	69.36%	62.65%	50.36%	51.80%	47.15%	56.54%	79.72%	56.97%	80.19%	62.07%	71.51%	44.0%	61.13%	83.12%	51.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	1	0	2	5	0	0	4	0	0	0	0	1	1	0	0	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	1	1	2	6	1	0	0	4	2	1	0	0	0	0					
		0.20%	0.33%	0.0%	0.56%	1.01%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.29%	0.19%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.31%	0.39%	0.45%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.45%	0.46%	0.0%	0.24%	0.14%	0.16%	0.51%	0.24%	0.0%	0.0%	0.95%	0.39%	0.30%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	0	0	0	0	1	0	0	2	0	0	0	0	0	1	3	2	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	3	3	2	3	1	0	0	1	2	3	1	0	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.53%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.29%	0.0%	0.0%	0.98%	0.62%	0.14%	0.54%	0.0%	0.0%	0.16%	0.45%	0.0%	0.0%	0.0%	0.45%	0.0%	0.43%	0.24%	0.17%	0.74%	0.17%	0.0%	0.0%	0.19%	0.61%	1.33%	0.43%	0.0%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2145	10	26	42	39	11	8	30	32	52	18	21	6	34	111	65	91	42	28	28	11	52	29	46	74	41	5	45	157	31	12	9	67	27	21	35	56	21	34	85	152	142	30	25	9	19	64	12	71	37	15	17					
		10.53%	3.32%	6.22%	11.79%	7.87%	3.09%	3.49%	5.97%	7.67%	9.55%	4.95%	10.29%	1.78%	6.56%	12.99%	11.54%	9.60%	8.78%	6.12%	9.15%	3.47%	20.47%	13.12%	13.41%	12.39%	13.26%	4.90%	28.30%	22.81%	16.75%	9.75%	7.03%	11.09%	12.32%	8.46%	25.54%	25.80%	9.45%	8.19%	12.30%	12.20%	12.24%	7.40%	4.29%	10.46%	4.53%	12.77%	3.71%	31.55%	16.15%	9.37%	8.45%					
																																																										
41	Против всех	284	3	7	5	5	3	0	5	5	16	0	2	9	8	4	8	17	5	2	1	0	2	2	4	16	1	1	1	18	5	1	2	3	4	4	3	5	3	7	17	21	29	5	3	3	4	2	3	3	4	1	2					
		1.39%	0.99%	1.67%	1.40%	1.01%	0.84%	0.0%	0.99%	1.19%	2.94%	0.0%	0.98%	2.67%	1.54%	0.46%	1.42%	1.79%	1.04%	0.43%	0.32%	0.0%	0.78%	0.90%	1.16%	2.68%	0.32%	0.98%	0.62%	2.61%	2.70%	0.81%	1.56%	0.49%	1.82%	1.61%	2.18%	2.30%	1.35%	1.68%	2.46%	1.68%	2.5%	1.23%	0.51%	3.48%	0.95%	0.39%	0.92%	1.33%	1.74%	0.62%	0.99%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
