Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
"Наименование Избирательной комиссии:    Улан-Удэ, Советская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787					
14	Число погашенных неиспользованных открепительных удостоверений	1586	61	63	59	56	42	55	53	54	47	56	54	51	43	52	54	46	57	53	57	59	62	42	67	51	61	55	63	57	56	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	346	9	6	15	7	21	8	9	5	15	16	14	25	20	7	11	14	10	18	11	9	16	5	8	5	14	17	10	6	6	0	2	1	1	1	4					
		1.23%	1.52%	1.19%	1.81%	1.21%	2.25%	0.84%	0.76%	0.58%	1.46%	3.52%	1.38%	2.57%	1.46%	0.76%	1.20%	0.93%	0.89%	1.80%	1.34%	0.93%	1.46%	0.41%	0.83%	0.53%	1.46%	1.45%	2.46%	1.08%	0.47%	0.00%	1.75%	4.00%	0.78%	1.30%	0.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	158	4	3	6	5	10	5	5	3	11	2	8	12	13	4	7	9	7	1	1	2	7	7	9	0	4	4	1	1	5	0	1	0	1	0	0					
		0.56%	0.67%	0.59%	0.72%	0.86%	1.07%	0.52%	0.42%	0.35%	1.07%	0.44%	0.79%	1.24%	0.95%	0.43%	0.76%	0.60%	0.62%	0.10%	0.12%	0.21%	0.64%	0.57%	0.93%	0.00%	0.42%	0.34%	0.25%	0.18%	0.39%	0.00%	0.88%	0.00%	0.78%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	40	3	0	2	0	0	3	2	1	4	0	2	1	3	0	0	1	2	0	1	1	1	2	3	0	2	0	2	0	1	0	1	0	2	0	0					
		0.14%	0.51%	0.00%	0.24%	0.00%	0.00%	0.31%	0.17%	0.12%	0.39%	0.00%	0.20%	0.10%	0.22%	0.00%	0.00%	0.07%	0.18%	0.00%	0.12%	0.10%	0.09%	0.16%	0.31%	0.00%	0.21%	0.00%	0.49%	0.00%	0.08%	0.00%	0.88%	0.00%	1.56%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3776	68	51	193	123	183	199	154	123	211	126	123	193	238	106	90	276	121	113	72	132	118	92	25	64	116	154	38	73	180	2	5	1	9	1	3					
		13.43%	11.47%	10.10%	23.25%	21.24%	19.57%	20.79%	12.92%	14.35%	20.49%	27.69%	12.14%	19.88%	17.32%	11.45%	9.80%	18.33%	10.76%	11.30%	8.77%	13.58%	10.74%	7.53%	2.60%	6.77%	12.10%	13.13%	9.36%	13.08%	14.20%	20.00%	4.39%	4.00%	7.03%	1.30%	0.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	295	5	4	6	6	17	41	14	9	25	12	17	19	24	17	3	11	9	10	6	2	3	2	1	7	2	10	2	2	9	0	0	0	0	0	0					
		1.05%	0.84%	0.79%	0.72%	1.04%	1.82%	4.28%	1.17%	1.05%	2.43%	2.64%	1.68%	1.96%	1.75%	1.84%	0.33%	0.73%	0.80%	1.00%	0.73%	0.21%	0.27%	0.16%	0.10%	0.74%	0.21%	0.85%	0.49%	0.36%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	52	1	1	1	1	2	2	0	3	0	0	3	3	2	3	3	2	2	1	4	0	3	0	2	0	0	4	0	3	1	0	0	0	0	0	5					
		0.18%	0.17%	0.20%	0.12%	0.17%	0.21%	0.21%	0.00%	0.35%	0.00%	0.00%	0.30%	0.31%	0.15%	0.32%	0.33%	0.13%	0.18%	0.10%	0.49%	0.00%	0.27%	0.00%	0.21%	0.00%	0.00%	0.34%	0.00%	0.54%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%					
24	7.Политическая партия «Либерально-демократическая партия России»	2383	40	35	58	37	54	59	86	75	58	19	43	73	93	79	91	118	79	67	75	127	130	210	159	103	100	91	25	23	103	3	8	3	20	4	35					
		8.47%	6.75%	6.93%	6.99%	6.39%	5.78%	6.17%	7.21%	8.75%	5.63%	4.18%	4.24%	7.52%	6.77%	8.53%	9.91%	7.84%	7.02%	6.70%	9.14%	13.07%	11.83%	17.20%	16.51%	10.89%	10.43%	7.76%	6.16%	4.12%	8.12%	30.00%	7.02%	12.00%	15.63%	5.19%	5.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3365	54	61	102	90	120	139	146	120	162	67	145	126	165	74	146	230	153	144	90	99	121	66	15	94	100	187	61	89	163	2	5	2	12	7	8					
		11.97%	9.11%	12.08%	12.29%	15.54%	12.83%	14.52%	12.25%	14.00%	15.73%	14.73%	14.31%	12.98%	12.01%	7.99%	15.90%	15.27%	13.60%	14.40%	10.96%	10.19%	11.01%	5.41%	1.56%	9.94%	10.43%	15.94%	15.02%	15.95%	12.85%	20.00%	4.39%	8.00%	9.38%	9.09%	1.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	135	2	2	6	3	5	8	3	3	5	4	6	5	4	8	1	11	4	3	3	1	7	10	6	1	3	3	1	7	5	0	0	0	0	0	5					
		0.48%	0.34%	0.40%	0.72%	0.52%	0.53%	0.84%	0.25%	0.35%	0.49%	0.88%	0.59%	0.51%	0.29%	0.86%	0.11%	0.73%	0.36%	0.30%	0.37%	0.10%	0.64%	0.82%	0.62%	0.11%	0.31%	0.26%	0.25%	1.25%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16247	391	309	402	265	482	430	667	481	487	187	618	453	747	600	537	776	707	595	529	545	645	801	689	643	575	664	246	325	716	3	69	16	79	64	504					
		57.78%	65.94%	61.19%	48.43%	45.77%	51.55%	44.93%	55.96%	56.13%	47.28%	41.10%	61.01%	46.65%	54.37%	64.79%	58.50%	51.53%	62.84%	59.50%	64.43%	56.07%	58.69%	65.60%	71.55%	67.97%	59.96%	56.61%	60.59%	58.24%	56.47%	30.00%	60.53%	64.00%	61.72%	83.12%	82.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	529	6	7	20	19	29	48	31	17	39	18	21	35	48	6	12	30	6	18	5	10	7	11	9	7	17	14	7	12	16	0	0	0	1	0	3					
		1.88%	1.01%	1.39%	2.41%	3.28%	3.10%	5.02%	2.60%	1.98%	3.79%	3.96%	2.07%	3.60%	3.49%	0.65%	1.31%	1.99%	0.53%	1.80%	0.61%	1.03%	0.64%	0.90%	0.93%	0.74%	1.77%	1.19%	1.72%	2.15%	1.26%	0.00%	0.00%	0.00%	0.78%	0.00%	0.49%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
