Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Октябрьская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5754	72	543	137	228	256	94	178	310	5	90	63	238	216	186	118	262	109	543	64	148	146	170	63	122	67	45	79	43	81	222	70	17	283	90	110	58	58	115	55					
		8.62%	11.39%	39.35%	10.64%	8.72%	10.37%	6.68%	10.30%	11.71%	0.93%	5.63%	6.59%	10.27%	9.46%	8.29%	5.19%	10.45%	7.76%	39.01%	3.40%	16.57%	6.27%	7.30%	2.42%	6.19%	4.41%	4.50%	3.27%	3.83%	4.63%	9.90%	3.70%	2.20%	19.44%	6.19%	8.17%	3.54%	5.15%	6.18%	3.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	434	0	20	5	11	7	10	15	9	3	19	24	26	22	17	14	3	13	99	10	3	9	2	0	6	6	6	18	3	13	6	9	1	0	4	4	5	7	0	5					
		0.65%	0.00%	1.45%	0.39%	0.42%	0.28%	0.71%	0.87%	0.34%	0.56%	1.19%	2.51%	1.12%	0.96%	0.76%	0.62%	0.12%	0.93%	7.11%	0.53%	0.34%	0.39%	0.09%	0.00%	0.30%	0.39%	0.60%	0.75%	0.27%	0.74%	0.27%	0.48%	0.13%	0.00%	0.27%	0.30%	0.31%	0.62%	0.00%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	51093	475	557	825	1971	1901	1050	1409	1935	513	1389	739	1699	1591	1696	1415	1896	1109	602	1443	639	1757	1977	2464	1674	1136	749	1821	887	1328	1740	1586	670	1082	1101	1008	1523	880	1655	1201					
		76.56%	75.16%	40.36%	64.05%	75.37%	76.99%	74.63%	81.54%	73.07%	95.00%	86.92%	77.30%	73.33%	69.69%	75.55%	62.20%	75.63%	78.93%	43.25%	76.71%	71.56%	75.47%	84.92%	94.77%	84.97%	74.79%	74.90%	75.37%	78.91%	75.89%	77.57%	83.87%	86.56%	74.31%	75.67%	74.89%	93.04%	78.15%	88.98%	82.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	346	0	7	3	17	5	5	6	13	0	8	6	15	31	23	17	2	8	5	18	8	16	6	5	1	7	4	21	7	13	21	9	0	0	9	8	1	12	6	3					
		0.52%	0.00%	0.51%	0.23%	0.65%	0.20%	0.36%	0.35%	0.49%	0.00%	0.50%	0.63%	0.65%	1.36%	1.02%	0.75%	0.08%	0.57%	0.36%	0.96%	0.90%	0.69%	0.26%	0.19%	0.05%	0.46%	0.40%	0.87%	0.62%	0.74%	0.94%	0.48%	0.00%	0.00%	0.62%	0.59%	0.06%	1.07%	0.32%	0.21%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
