Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Октябрьская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	194	0	4	2	10	5	5	2	3	2	1	5	1	9	5	3	6	6	8	3	5	11	5	6	7	3	5	4	15	6	2	8	3	4	12	5	0	2	4	2	2	3					
		0.37%	0.00%	0.42%	0.16%	0.56%	0.41%	0.43%	0.15%	0.16%	0.20%	0.20%	0.51%	0.13%	0.74%	0.39%	0.22%	0.40%	0.64%	0.38%	0.22%	0.66%	0.57%	0.39%	0.57%	0.52%	0.16%	0.44%	0.22%	0.93%	0.45%	0.18%	0.45%	0.30%	0.29%	0.74%	0.30%	0.00%	0.22%	0.32%	0.16%	0.18%	0.22%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
