Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
"Наименование Избирательной комиссии:    Красноярск, Октябрьская"																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342					
14	Число погашенных открепительных удостоверений	1128	8	14	48	42	48	193	47	13	17	8	16	13	15	17	29	12	17	15	16	9	8	16	11	17	18	9	17	14	17	49	9	12	13	11	14	13	10	13	17	9	19	49	19	13	7	87	15	12	13	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	264	1	5	4	3	5	4	8	3	2	6	5	5	6	3	8	3	1	7	7	4	4	6	6	8	6	11	7	1	8	7	8	2	8	5	5	5	7	8	4	6	5	6	2	8	7	4	6	4	7	3					
		0.57%	0.44%	0.40%	1.02%	0.48%	0.80%	0.44%	0.88%	0.29%	0.29%	0.53%	0.50%	0.40%	0.84%	0.35%	0.66%	0.28%	0.15%	0.71%	0.50%	0.37%	1.0%	0.61%	0.63%	0.93%	0.46%	1.11%	0.75%	0.09%	0.66%	0.57%	0.65%	0.16%	0.70%	0.47%	0.57%	0.46%	0.61%	0.70%	0.51%	2.39%	0.94%	1.38%	1.12%	0.69%	0.52%	0.44%	0.46%	0.31%	0.65%	1.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2468	3	48	22	48	52	53	34	39	37	59	53	59	28	39	59	50	27	127	182	104	14	68	37	57	68	47	31	81	47	61	65	59	46	42	37	56	62	54	29	10	14	15	3	39	76	40	69	63	47	8					
		5.37%	1.32%	3.92%	5.64%	7.81%	8.34%	5.94%	3.74%	3.85%	5.45%	5.21%	5.31%	4.75%	3.94%	4.67%	4.93%	4.71%	4.27%	13.02%	13.18%	9.75%	3.5%	6.98%	3.89%	6.63%	5.30%	4.74%	3.33%	7.51%	3.88%	5.02%	5.30%	4.86%	4.05%	4.02%	4.26%	5.17%	5.46%	4.74%	3.74%	3.98%	2.65%	3.46%	1.68%	3.40%	5.72%	4.41%	5.30%	5.01%	4.40%	3.13%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1010	7	22	2	5	11	10	28	30	11	11	26	28	7	18	13	31	16	13	15	12	10	17	26	20	35	20	50	30	18	22	36	37	29	24	14	32	38	19	21	7	21	14	3	29	25	12	28	34	16	7					
		2.19%	3.08%	1.80%	0.51%	0.81%	1.76%	1.12%	3.08%	2.96%	1.62%	0.97%	2.60%	2.25%	0.98%	2.15%	1.08%	2.92%	2.53%	1.33%	1.08%	1.12%	2.5%	1.74%	2.73%	2.32%	2.73%	2.02%	5.38%	2.78%	1.48%	1.81%	2.93%	3.05%	2.55%	2.29%	1.61%	2.95%	3.35%	1.66%	2.70%	2.78%	3.98%	3.23%	1.68%	2.53%	1.88%	1.32%	2.15%	2.70%	1.49%	2.74%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2651	10	52	14	32	51	61	54	37	52	79	65	84	43	31	74	67	41	130	186	111	14	77	50	48	63	30	41	59	47	61	56	66	53	43	37	53	55	59	29	14	24	8	1	39	105	32	55	81	70	7					
		5.77%	4.40%	4.25%	3.58%	5.21%	8.18%	6.84%	5.94%	3.65%	7.66%	6.97%	6.51%	6.76%	6.05%	3.71%	6.19%	6.31%	6.49%	13.33%	13.47%	10.41%	3.5%	7.91%	5.26%	5.58%	4.91%	3.03%	4.41%	5.47%	3.88%	5.02%	4.57%	5.44%	4.66%	4.11%	4.26%	4.89%	4.85%	5.18%	3.74%	5.57%	4.55%	1.84%	0.56%	3.40%	7.91%	3.52%	4.23%	6.44%	6.55%	2.74%					
22	"5. ""За Русь Святую"""	159	0	1	2	3	3	3	7	7	5	4	3	4	4	6	3	7	1	7	2	5	2	5	3	1	4	7	3	3	4	3	2	3	4	1	2	3	1	4	3	1	3	0	1	2	3	2	2	1	7	2					
		0.34%	0.0%	0.08%	0.51%	0.48%	0.48%	0.33%	0.77%	0.69%	0.73%	0.35%	0.30%	0.32%	0.56%	0.71%	0.25%	0.65%	0.15%	0.71%	0.14%	0.46%	0.5%	0.51%	0.31%	0.11%	0.31%	0.70%	0.32%	0.27%	0.33%	0.24%	0.16%	0.24%	0.35%	0.09%	0.23%	0.27%	0.08%	0.35%	0.38%	0.39%	0.56%	0.0%	0.56%	0.17%	0.22%	0.22%	0.15%	0.07%	0.65%	0.78%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	0	4	1	0	1	2	2	5	0	2	2	2	0	0	2	2	2	2	0	2	0	0	1	1	5	0	1	0	1	0	1	3	0	2	3	1	3	2	2	0	1	1	0	0	1	6	0	6	1	1					
		0.16%	0.0%	0.32%	0.25%	0.0%	0.16%	0.22%	0.22%	0.49%	0.0%	0.17%	0.20%	0.16%	0.0%	0.0%	0.16%	0.18%	0.31%	0.20%	0.0%	0.18%	0.0%	0.0%	0.10%	0.11%	0.39%	0.0%	0.10%	0.0%	0.08%	0.0%	0.08%	0.24%	0.0%	0.19%	0.34%	0.09%	0.26%	0.17%	0.25%	0.0%	0.18%	0.23%	0.0%	0.0%	0.07%	0.66%	0.0%	0.47%	0.09%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	450	5	14	3	5	5	8	6	15	5	9	9	12	9	2	18	8	10	10	15	13	4	11	6	8	9	10	9	19	10	12	11	11	3	7	2	6	10	8	9	5	3	4	3	13	19	13	18	14	11	1					
		0.97%	2.20%	1.14%	0.76%	0.81%	0.80%	0.89%	0.66%	1.48%	0.73%	0.79%	0.90%	0.96%	1.26%	0.23%	1.50%	0.75%	1.58%	1.02%	1.08%	1.21%	1.0%	1.13%	0.63%	0.93%	0.70%	1.01%	0.96%	1.76%	0.82%	0.98%	0.89%	0.90%	0.26%	0.67%	0.23%	0.55%	0.88%	0.70%	1.16%	1.99%	0.56%	0.92%	1.68%	1.13%	1.43%	1.43%	1.38%	1.11%	1.02%	0.39%					
25	"8. ""Народно-республиканская партия России"""	24	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	1	1	2	0	0	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	2	2	0	1	0					
		0.05%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.10%	0.0%	0.18%	0.25%	0.0%	0.10%	0.11%	0.15%	0.0%	0.0%	0.18%	0.0%	0.08%	0.0%	0.08%	0.0%	0.0%	0.0%	0.09%	0.08%	0.08%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.15%	0.0%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	299	2	7	1	8	4	14	7	8	2	5	6	8	1	6	9	3	1	11	15	10	2	6	4	4	4	4	11	4	8	11	11	5	8	2	3	1	4	11	5	4	2	1	1	11	9	9	8	4	13	1					
		0.65%	0.88%	0.57%	0.25%	1.30%	0.64%	1.57%	0.77%	0.79%	0.29%	0.44%	0.60%	0.64%	0.14%	0.71%	0.75%	0.28%	0.15%	1.12%	1.08%	0.93%	0.5%	0.61%	0.42%	0.46%	0.31%	0.40%	1.18%	0.37%	0.66%	0.90%	0.89%	0.41%	0.70%	0.19%	0.34%	0.09%	0.35%	0.96%	0.64%	1.59%	0.37%	0.23%	0.56%	0.95%	0.67%	0.99%	0.61%	0.31%	1.21%	0.39%					
27	"10. ""Аграрная партия России"""	1106	8	24	5	6	15	11	36	45	20	28	20	23	16	22	27	21	21	14	25	17	13	24	8	35	29	30	16	17	37	43	26	20	34	20	19	19	28	34	19	5	9	13	3	32	22	46	28	34	31	8					
		2.40%	3.52%	1.96%	1.28%	0.97%	2.40%	1.23%	3.96%	4.44%	2.94%	2.47%	2.00%	1.85%	2.25%	2.63%	2.25%	1.97%	3.32%	1.43%	1.81%	1.59%	3.25%	2.46%	0.84%	4.07%	2.26%	3.03%	1.72%	1.57%	3.05%	3.53%	2.12%	1.65%	2.99%	1.91%	2.18%	1.75%	2.46%	2.98%	2.45%	1.99%	1.70%	3.00%	1.68%	2.79%	1.65%	5.07%	2.15%	2.70%	2.90%	3.13%					
28	"11. ""Истинные патриоты России"""	26	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	0	2	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	4	1	0	1					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.16%	0.11%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.10%	0.21%	0.09%	0.0%	0.16%	0.08%	0.08%	0.08%	0.0%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.30%	0.07%	0.0%	0.39%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	226	0	5	3	7	5	2	5	11	4	5	2	2	2	4	0	4	2	3	5	4	5	4	1	5	5	8	4	2	4	6	4	3	6	10	6	9	14	4	7	5	3	0	3	5	4	4	5	8	7	0					
		0.49%	0.0%	0.40%	0.76%	1.14%	0.80%	0.22%	0.55%	1.08%	0.58%	0.44%	0.20%	0.16%	0.28%	0.47%	0.0%	0.37%	0.31%	0.30%	0.36%	0.37%	1.25%	0.41%	0.10%	0.58%	0.39%	0.80%	0.43%	0.18%	0.33%	0.49%	0.32%	0.24%	0.52%	0.95%	0.69%	0.83%	1.23%	0.35%	0.90%	1.99%	0.56%	0.0%	1.68%	0.43%	0.30%	0.44%	0.38%	0.63%	0.65%	0.0%					
30	"13. ""Демократическая партия России"""	75	3	3	1	1	0	1	1	3	0	1	3	3	0	1	3	1	1	1	5	1	1	0	1	0	2	2	1	1	1	1	0	1	4	1	1	1	0	1	7	2	2	2	1	1	5	0	1	0	1	1					
		0.16%	1.32%	0.24%	0.25%	0.16%	0.0%	0.11%	0.11%	0.29%	0.0%	0.08%	0.30%	0.24%	0.0%	0.11%	0.25%	0.09%	0.15%	0.10%	0.36%	0.09%	0.25%	0.0%	0.10%	0.0%	0.15%	0.20%	0.10%	0.09%	0.08%	0.08%	0.0%	0.08%	0.35%	0.09%	0.11%	0.09%	0.0%	0.08%	0.90%	0.79%	0.37%	0.46%	0.56%	0.08%	0.37%	0.0%	0.07%	0.0%	0.09%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	71	0	2	0	3	1	3	3	1	0	0	1	1	1	1	1	3	0	1	2	1	2	2	1	1	6	3	3	1	1	2	1	2	2	0	2	2	0	4	4	0	0	1	1	0	0	1	1	1	0	2					
		0.15%	0.0%	0.16%	0.0%	0.48%	0.16%	0.33%	0.33%	0.09%	0.0%	0.0%	0.10%	0.08%	0.14%	0.11%	0.08%	0.28%	0.0%	0.10%	0.14%	0.09%	0.5%	0.20%	0.10%	0.11%	0.46%	0.30%	0.32%	0.09%	0.08%	0.16%	0.08%	0.16%	0.17%	0.0%	0.23%	0.18%	0.0%	0.35%	0.51%	0.0%	0.0%	0.23%	0.56%	0.0%	0.0%	0.11%	0.07%	0.07%	0.0%	0.78%					
32	"15. ""Партия СЛОН"""	146	1	7	1	2	1	10	2	3	2	2	1	3	1	4	1	3	1	3	8	9	1	6	1	5	4	2	0	0	3	4	0	4	2	3	5	3	3	2	2	0	0	0	0	2	5	5	5	3	9	2					
		0.31%	0.44%	0.57%	0.25%	0.32%	0.16%	1.12%	0.22%	0.29%	0.29%	0.17%	0.10%	0.24%	0.14%	0.47%	0.08%	0.28%	0.15%	0.30%	0.57%	0.84%	0.25%	0.61%	0.10%	0.58%	0.31%	0.20%	0.0%	0.0%	0.24%	0.32%	0.0%	0.33%	0.17%	0.28%	0.57%	0.27%	0.26%	0.17%	0.25%	0.0%	0.0%	0.0%	0.0%	0.17%	0.37%	0.55%	0.38%	0.23%	0.84%	0.78%					
33	"16. ""Родина"" (народно-патриотический союз)"""	10852	60	254	46	68	176	100	195	204	183	292	243	286	166	209	309	306	173	212	366	246	72	200	248	183	304	235	218	288	316	311	315	295	296	283	235	283	277	259	143	48	102	104	43	291	314	171	312	293	274	45					
		23.62%	26.43%	20.78%	11.79%	11.07%	28.25%	11.22%	21.47%	20.15%	26.99%	25.79%	24.34%	23.02%	23.38%	25.05%	25.85%	28.84%	27.41%	21.74%	26.52%	23.07%	18.0%	20.55%	26.13%	21.30%	23.73%	23.73%	23.46%	26.71%	26.11%	25.59%	25.71%	24.33%	26.07%	27.10%	27.07%	26.13%	24.42%	22.75%	18.45%	19.12%	19.35%	24.01%	24.15%	25.39%	23.66%	18.85%	24.0%	23.30%	25.65%	17.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	1	4	1	2	3	0	1	1	1	1	5	2	1	6	1	0	1	3	1	2	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	4	2	4	3	1	2	0	1	2	8	2	1	1	1	2					
		0.16%	0.44%	0.32%	0.25%	0.32%	0.48%	0.0%	0.11%	0.09%	0.14%	0.08%	0.50%	0.16%	0.14%	0.71%	0.08%	0.0%	0.15%	0.30%	0.07%	0.18%	0.0%	0.0%	0.0%	0.11%	0.0%	0.10%	0.10%	0.09%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.17%	0.35%	0.38%	0.39%	0.37%	0.0%	0.56%	0.17%	0.60%	0.22%	0.07%	0.07%	0.09%	0.78%					
35	"18. ""ЛДПР"""	4621	45	145	55	78	36	81	65	109	67	136	102	135	73	120	131	70	56	61	60	66	47	88	113	88	128	99	87	113	109	97	134	125	120	105	98	106	96	143	88	40	65	54	26	136	117	101	148	135	105	19					
		10.05%	19.82%	11.86%	14.10%	12.70%	5.77%	9.09%	7.15%	10.77%	9.88%	12.01%	10.22%	10.86%	10.28%	14.38%	10.96%	6.59%	8.87%	6.25%	4.34%	6.19%	11.75%	9.04%	11.90%	10.24%	9.99%	10.0%	9.36%	10.48%	9.00%	7.98%	10.93%	10.31%	10.57%	10.05%	11.29%	9.78%	8.46%	12.56%	11.35%	15.93%	12.33%	12.47%	14.60%	11.86%	8.81%	11.13%	11.38%	10.73%	9.83%	7.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	585	2	13	8	13	6	3	15	15	1	13	6	19	10	8	7	16	8	7	14	8	4	16	9	15	64	12	10	16	9	16	16	14	13	16	13	10	13	11	15	2	11	7	2	11	6	9	12	24	12	5					
		1.27%	0.88%	1.06%	2.05%	2.11%	0.96%	0.33%	1.65%	1.48%	0.14%	1.14%	0.60%	1.52%	1.40%	0.95%	0.58%	1.50%	1.26%	0.71%	1.01%	0.75%	1.0%	1.64%	0.94%	1.74%	4.99%	1.21%	1.07%	1.48%	0.74%	1.31%	1.30%	1.15%	1.14%	1.53%	1.49%	0.92%	1.14%	0.96%	1.93%	0.79%	2.08%	1.61%	1.12%	0.95%	0.45%	0.99%	0.92%	1.90%	1.12%	1.96%					
37	"20. ""Политическая партия ""Единая Россия"""	10908	52	336	143	242	138	379	260	263	147	255	217	277	181	189	297	240	130	197	224	226	115	244	219	217	272	236	196	226	293	299	293	282	270	217	213	271	256	231	210	48	126	99	59	272	274	282	284	266	200	45					
		23.74%	22.90%	27.49%	36.66%	39.41%	22.15%	42.53%	28.63%	25.98%	21.68%	22.52%	21.74%	22.30%	25.49%	22.66%	24.85%	22.62%	20.60%	20.20%	16.23%	21.20%	28.75%	25.07%	23.07%	25.26%	21.23%	23.83%	21.09%	20.96%	24.21%	24.60%	23.91%	23.26%	23.78%	20.78%	24.53%	25.02%	22.57%	20.29%	27.09%	19.12%	23.90%	22.86%	33.14%	23.73%	20.64%	31.09%	21.84%	21.16%	18.72%	17.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	1	1	3	2	1	0	0	1	1	0	1	0	0	1	1	2	1	0	3	0	2	0	4	1	3	0	1	2	1	1	3	2	1	0	1	3	1	1	1	0	0	4	0	2	0	0	0	0	2	0					
		0.11%	0.44%	0.08%	0.76%	0.32%	0.16%	0.0%	0.0%	0.09%	0.14%	0.0%	0.10%	0.0%	0.0%	0.11%	0.08%	0.18%	0.15%	0.0%	0.21%	0.0%	0.5%	0.0%	0.42%	0.11%	0.23%	0.0%	0.10%	0.18%	0.08%	0.08%	0.24%	0.16%	0.08%	0.0%	0.11%	0.27%	0.08%	0.08%	0.12%	0.0%	0.0%	0.92%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	138	1	3	3	2	2	2	6	2	1	1	0	0	0	3	5	3	2	1	3	3	1	3	4	1	4	7	5	4	2	7	5	4	3	2	4	6	2	5	0	1	0	2	0	5	3	2	2	7	2	2					
		0.30%	0.44%	0.24%	0.76%	0.32%	0.32%	0.22%	0.66%	0.19%	0.14%	0.08%	0.0%	0.0%	0.0%	0.35%	0.41%	0.28%	0.31%	0.10%	0.21%	0.28%	0.25%	0.30%	0.42%	0.11%	0.31%	0.70%	0.53%	0.37%	0.16%	0.57%	0.40%	0.33%	0.26%	0.19%	0.46%	0.55%	0.17%	0.43%	0.0%	0.39%	0.0%	0.46%	0.0%	0.43%	0.22%	0.22%	0.15%	0.55%	0.18%	0.78%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4438	13	113	26	25	72	31	87	85	58	98	94	117	67	59	88	106	64	73	104	104	43	79	101	69	111	108	112	84	149	110	122	134	129	145	64	104	133	130	78	30	55	41	13	130	141	77	140	143	123	56					
		9.66%	5.72%	9.24%	6.66%	4.07%	11.55%	3.47%	9.58%	8.39%	8.55%	8.65%	9.41%	9.42%	9.43%	7.07%	7.36%	9.99%	10.14%	7.48%	7.53%	9.75%	10.75%	8.11%	10.64%	8.03%	8.66%	10.90%	12.05%	7.79%	12.31%	9.05%	9.95%	11.05%	11.36%	13.88%	7.37%	9.60%	11.72%	11.42%	10.06%	11.95%	10.43%	9.46%	7.30%	11.34%	10.62%	8.48%	10.76%	11.37%	11.51%	21.96%					
																																																									
41	Против всех	4662	11	105	44	57	33	105	68	114	77	118	128	161	85	90	131	101	62	91	127	103	28	109	93	81	133	96	98	114	127	123	102	127	95	106	95	92	114	127	73	18	65	46	9	101	172	78	161	117	116	35					
		10.14%	4.84%	8.59%	11.28%	9.28%	5.29%	11.78%	7.48%	11.26%	11.35%	10.42%	12.82%	12.96%	11.97%	10.79%	10.96%	9.51%	9.82%	9.33%	9.20%	9.66%	7.0%	11.20%	9.79%	9.42%	10.38%	9.69%	10.54%	10.57%	10.49%	10.12%	8.32%	10.47%	8.37%	10.15%	10.94%	8.49%	10.05%	11.15%	9.41%	7.17%	12.33%	10.62%	5.05%	8.81%	12.96%	8.59%	12.38%	9.30%	10.86%	13.72%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
