Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Шушенская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145					
		0.34%	0.69%	0.73%	0.45%	0.62%	0.18%	0.65%	0.0%	0.65%	0.30%	0.35%	0.11%	0.0%	1.26%	0.0%	0.13%	0.39%	0.0%	0.0%	0.0%	0.61%	0.13%	0.63%	0.0%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%					
27	"10. ""Аграрная партия России"""	1027	12	14	35	38	30	27	35	57	29	26	111	13	3	1	106	21	2	5	5	157	14	72	3	6	8	6	45	4	7	105	17	13					
		7.20%	2.76%	2.06%	3.94%	4.76%	5.57%	3.54%	4.14%	6.19%	4.36%	3.06%	12.38%	6.87%	3.79%	0.68%	14.52%	8.36%	2.29%	6.75%	4.58%	32.37%	1.93%	11.37%	4.16%	2.80%	9.63%	10.34%	4.53%	2.68%	8.97%	19.44%	9.44%	12.03%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.39%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	6	1	2	4	3	7	2	1	1	1	6	0	1	3	6	3	0	2	1	3	7	4	1	2	2	1	6	3	0	10	3	0					
		0.64%	1.38%	0.14%	0.22%	0.50%	0.55%	0.91%	0.23%	0.10%	0.15%	0.11%	0.66%	0.0%	1.26%	2.06%	0.82%	1.19%	0.0%	2.70%	0.91%	0.61%	0.96%	0.63%	1.38%	0.93%	2.40%	1.72%	0.60%	2.01%	0.0%	1.85%	1.66%	0.0%					
30	"13. ""Демократическая партия России"""	21	0	2	1	4	0	2	1	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	3	0	0	1	0	0					
		0.14%	0.0%	0.29%	0.11%	0.50%	0.0%	0.26%	0.11%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.68%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	1.20%	0.0%	0.30%	0.0%	0.0%	0.18%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	2	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0					
		0.11%	0.0%	0.29%	0.11%	0.12%	0.18%	0.13%	0.11%	0.10%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	1.28%	0.18%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	23	1	2	0	1	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	3	0	2	0	0	2	0	0	2	1	0					
		0.16%	0.23%	0.29%	0.0%	0.12%	0.18%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.39%	0.0%	0.0%	0.0%	0.20%	0.41%	0.47%	0.0%	0.93%	0.0%	0.0%	0.20%	0.0%	0.0%	0.37%	0.55%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3065	130	161	262	251	130	208	249	278	200	253	209	34	16	7	103	31	6	11	4	30	92	76	12	21	4	3	147	12	2	105	10	8					
		21.50%	29.95%	23.71%	29.53%	31.49%	24.16%	27.29%	29.46%	30.21%	30.07%	29.83%	23.32%	17.98%	20.25%	4.82%	14.10%	12.35%	6.89%	14.86%	3.66%	6.18%	12.72%	12.00%	16.66%	9.81%	4.81%	5.17%	14.81%	8.05%	2.56%	19.44%	5.55%	7.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	1	2	2	1	2	0	1	2	0	2	1	0	0	0	0	0	0	0	3	1	5	0	2	1	1	2	0	1	2	4	0					
		0.25%	0.23%	0.14%	0.22%	0.25%	0.18%	0.26%	0.0%	0.10%	0.30%	0.0%	0.22%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.13%	0.78%	0.0%	0.93%	1.20%	1.72%	0.20%	0.0%	1.28%	0.37%	2.22%	0.0%					
35	"18. ""ЛДПР"""	1664	49	70	88	85	66	70	91	73	59	54	97	13	8	35	70	36	24	21	26	55	106	95	20	42	6	9	127	17	19	74	33	26					
		11.67%	11.29%	10.30%	9.92%	10.66%	12.26%	9.18%	10.76%	7.93%	8.87%	6.36%	10.82%	6.87%	10.12%	24.13%	9.58%	14.34%	27.58%	28.37%	23.85%	11.34%	14.66%	15.00%	27.77%	19.62%	7.22%	15.51%	12.80%	11.40%	24.35%	13.70%	18.33%	24.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	8	11	12	5	6	7	9	9	5	13	5	5	0	2	11	7	1	2	1	2	10	7	2	3	1	1	15	5	5	13	1	1					
		1.29%	1.84%	1.62%	1.35%	0.62%	1.11%	0.91%	1.06%	0.97%	0.75%	1.53%	0.55%	2.64%	0.0%	1.37%	1.50%	2.78%	1.14%	2.70%	0.91%	0.41%	1.38%	1.10%	2.77%	1.40%	1.20%	1.72%	1.51%	3.35%	6.41%	2.40%	0.55%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	4046	105	186	202	175	130	181	200	204	147	201	254	65	29	71	294	87	37	20	50	133	252	214	17	86	37	21	326	77	24	113	71	37					
		28.39%	24.19%	27.39%	22.77%	21.95%	24.16%	23.75%	23.66%	22.17%	22.10%	23.70%	28.34%	34.39%	36.70%	48.96%	40.27%	34.66%	42.52%	27.02%	45.87%	27.42%	34.85%	33.80%	23.61%	40.18%	44.57%	36.20%	32.86%	51.67%	30.76%	20.92%	39.44%	34.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	0	1	0	4	3	1	0	1	1	1	0	0	3	1	1	0	0	0	2	4	0	0	0	0	0	5	0	1	0	0	0					
		0.21%	0.23%	0.0%	0.11%	0.0%	0.74%	0.39%	0.11%	0.0%	0.15%	0.11%	0.11%	0.0%	0.0%	2.06%	0.13%	0.39%	0.0%	0.0%	0.0%	0.41%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.28%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	1	0	2	1	1	2	1	4	0	2	1	0	0	1	1	0	0	0	1	2	0	2	0	0	1	0	6	1	0	0	0	0					
		0.21%	0.23%	0.0%	0.22%	0.12%	0.18%	0.26%	0.11%	0.43%	0.0%	0.23%	0.11%	0.0%	0.0%	0.68%	0.13%	0.0%	0.0%	0.0%	0.91%	0.41%	0.0%	0.31%	0.0%	0.0%	1.20%	0.0%	0.60%	0.67%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2136	54	117	165	105	101	135	137	163	110	167	104	22	16	12	76	30	9	9	7	39	135	73	9	31	12	8	169	13	6	71	21	10					
		14.98%	12.44%	17.23%	18.60%	13.17%	18.77%	17.71%	16.21%	17.71%	16.54%	19.69%	11.60%	11.64%	20.25%	8.27%	10.41%	11.95%	10.34%	12.16%	6.42%	8.04%	18.67%	11.53%	12.5%	14.48%	14.45%	13.79%	17.03%	8.72%	7.69%	13.14%	11.66%	9.25%					
																																							
41	Против всех	510	16	34	33	33	19	38	36	30	35	36	25	7	3	1	14	7	5	0	3	8	36	9	1	6	1	5	40	3	3	14	6	3					
		3.57%	3.68%	5.00%	3.72%	4.14%	3.53%	4.98%	4.26%	3.26%	5.26%	4.24%	2.79%	3.70%	3.79%	0.68%	1.91%	2.78%	5.74%	0.0%	2.75%	1.64%	4.97%	1.42%	1.38%	2.80%	1.20%	8.62%	4.03%	2.01%	3.84%	2.59%	3.33%	2.77%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
