Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Левокумская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	145	5	5	12	15	17	13	10	7	6	5	5	3	2	19	2	3	8	3	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	64	0	11	3	4	4	9	4	3	5	5	3	1	1	0	5	1	2	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	153	20	9	8	10	0	7	0	11	21	14	14	10	8	0	0	7	2	2	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	249	17	10	4	20	21	15	16	22	27	17	9	3	6	11	5	12	11	9	14					
		1.47%	1.49%	0.94%	0.31%	1.72%	2.12%	1.25%	2.61%	2.14%	1.50%	1.64%	0.88%	0.37%	0.69%	1.65%	1.82%	2.05%	2.33%	4.21%	1.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	4	9	3	5	4	0	2	3	3	1	2	1	0	3	1	2	0	2	1					
		0.27%	0.35%	0.85%	0.23%	0.43%	0.40%	0.00%	0.33%	0.29%	0.17%	0.10%	0.19%	0.12%	0.00%	0.45%	0.36%	0.34%	0.00%	0.93%	0.13%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	2	0	0	0					
		0.04%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.36%	0.34%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1322	108	89	50	93	94	78	63	85	106	118	72	25	35	56	19	70	50	36	75					
		7.79%	9.47%	8.39%	3.86%	8.01%	9.48%	6.52%	10.26%	8.25%	5.89%	11.36%	7.01%	3.12%	4.05%	8.38%	6.93%	11.99%	10.57%	16.82%	10.08%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	81	8	14	6	12	4	6	2	4	4	1	4	1	0	1	0	4	3	0	7					
		0.48%	0.70%	1.32%	0.46%	1.03%	0.40%	0.50%	0.33%	0.39%	0.22%	0.10%	0.39%	0.12%	0.00%	0.15%	0.00%	0.68%	0.63%	0.00%	0.94%					
23	6.Политическая партия «Партия социальной справедливости»	24	2	3	1	4	0	0	0	1	2	1	2	2	4	0	0	0	2	0	0					
		0.14%	0.18%	0.28%	0.08%	0.34%	0.00%	0.00%	0.00%	0.10%	0.11%	0.10%	0.19%	0.25%	0.46%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	938	64	56	17	64	47	23	33	65	74	74	94	74	34	70	12	32	30	25	50					
		5.52%	5.61%	5.28%	1.31%	5.51%	4.74%	1.92%	5.37%	6.31%	4.11%	7.12%	9.15%	9.23%	3.93%	10.48%	4.38%	5.48%	6.34%	11.68%	6.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2606	260	228	203	213	132	136	133	134	285	183	183	68	31	86	24	119	71	27	90					
		15.35%	22.81%	21.49%	15.68%	18.35%	13.31%	11.37%	21.66%	13.01%	15.83%	17.61%	17.82%	8.48%	3.58%	12.87%	8.76%	20.38%	15.01%	12.62%	12.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	73	5	3	4	8	5	0	6	3	7	6	3	4	5	4	1	2	4	1	2					
		0.43%	0.44%	0.28%	0.31%	0.69%	0.50%	0.00%	0.98%	0.29%	0.39%	0.58%	0.29%	0.50%	0.58%	0.60%	0.36%	0.34%	0.85%	0.47%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11386	657	637	987	730	672	897	355	693	1280	596	651	617	740	433	208	331	298	108	496					
		67.06%	57.63%	60.04%	76.22%	62.88%	67.74%	75.00%	57.82%	67.28%	71.11%	57.36%	63.39%	76.93%	85.55%	64.82%	75.91%	56.68%	63.00%	50.47%	66.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	8	6	7	10	3	5	0	11	2	4	2	4	4	4	1	4	1	3	0					
		0.47%	0.70%	0.57%	0.54%	0.86%	0.30%	0.42%	0.00%	1.07%	0.11%	0.38%	0.19%	0.50%	0.46%	0.60%	0.36%	0.68%	0.21%	1.40%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
