Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Нагорный район																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850					
		0.75%	0.98%	0.88%	0.52%	0.90%	0.74%	0.70%	0.70%	0.82%	0.00%	0.53%	0.55%	0.10%	1.04%	2.20%	0.69%	0.82%	0.30%	0.43%	0.63%	0.64%	0.67%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
