Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Нагорный район																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1041	53	25	36	51	52	68	44	49	83	76	83	59	33	57	54	34	42	61	35	46					
14	Число погашенных неиспользованных открепительных удостоверений	26	2	1	0	0	0	0	5	0	2	5	0	0	0	0	3	4	2	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	836	27	28	28	40	47	54	48	57	65	56	26	37	47	51	41	31	34	34	67	18					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	746	37	54	33	19	29	39	61	27	29	40	37	41	30	34	48	26	28	44	51	39					
		3.14%	3.29%	4.20%	3.29%	3.03%	2.55%	3.22%	4.18%	2.12%	2.48%	2.98%	3.63%	3.17%	2.38%	3.09%	4.01%	2.06%	2.47%	3.21%	3.87%	3.39%					
19	2.Всероссийская политическая партия «Гражданская Сила»	773	21	32	23	24	24	43	34	47	32	46	29	55	41	36	43	54	46	58	36	49					
		3.26%	1.87%	2.49%	2.30%	3.83%	2.11%	3.54%	2.33%	3.70%	2.74%	3.43%	2.85%	4.26%	3.25%	3.27%	3.59%	4.29%	4.06%	4.24%	2.73%	4.26%					
20	3.Политическая партия «Демократическая партия России»	46	0	4	3	1	0	2	4	4	1	2	0	2	3	1	5	3	2	6	1	2					
		0.19%	0.00%	0.31%	0.30%	0.16%	0.00%	0.16%	0.27%	0.31%	0.09%	0.15%	0.00%	0.15%	0.24%	0.09%	0.42%	0.24%	0.18%	0.44%	0.08%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3614	156	190	147	97	173	194	247	206	181	222	166	178	193	160	207	201	151	206	194	145					
		15.23%	13.87%	14.79%	14.67%	15.47%	15.20%	15.99%	16.94%	16.21%	15.47%	16.53%	16.31%	13.78%	15.32%	14.55%	17.28%	15.95%	13.34%	15.05%	14.72%	12.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	740	20	33	22	13	32	49	39	25	14	55	32	56	53	22	31	47	49	46	40	62					
		3.12%	1.78%	2.57%	2.20%	2.07%	2.81%	4.04%	2.67%	1.97%	1.20%	4.10%	3.14%	4.33%	4.21%	2.00%	2.59%	3.73%	4.33%	3.36%	3.03%	5.39%					
23	6.Политическая партия «Партия социальной справедливости»	109	10	2	3	0	3	10	11	11	10	6	4	4	2	2	7	3	8	8	2	3					
		0.46%	0.89%	0.16%	0.30%	0.00%	0.26%	0.82%	0.75%	0.87%	0.85%	0.45%	0.39%	0.31%	0.16%	0.18%	0.58%	0.24%	0.71%	0.58%	0.15%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	1673	82	90	69	53	97	69	91	110	86	98	80	75	89	64	86	88	63	103	99	81					
		7.05%	7.29%	7.00%	6.89%	8.45%	8.52%	5.69%	6.24%	8.65%	7.35%	7.30%	7.86%	5.80%	7.06%	5.82%	7.18%	6.98%	5.57%	7.52%	7.51%	7.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1835	80	90	88	46	77	98	127	104	76	118	78	86	98	101	92	80	82	87	117	110					
		7.73%	7.11%	7.00%	8.78%	7.34%	6.77%	8.08%	8.71%	8.18%	6.50%	8.79%	7.66%	6.66%	7.78%	9.18%	7.68%	6.35%	7.24%	6.36%	8.88%	9.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	309	14	12	17	6	10	15	30	20	13	22	17	13	18	8	11	16	23	15	17	12					
		1.30%	1.24%	0.93%	1.70%	0.96%	0.88%	1.24%	2.06%	1.57%	1.11%	1.64%	1.67%	1.01%	1.43%	0.73%	0.92%	1.27%	2.03%	1.10%	1.29%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12232	633	708	540	320	615	599	705	651	657	641	515	663	635	604	584	651	577	709	677	548					
		51.55%	56.27%	55.10%	53.89%	51.04%	54.04%	49.38%	48.35%	51.22%	56.15%	47.73%	50.59%	51.32%	50.40%	54.91%	48.75%	51.67%	50.97%	51.79%	51.37%	47.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1346	53	51	49	43	69	82	85	56	53	75	48	98	82	57	60	81	86	62	72	84					
		5.67%	4.71%	3.97%	4.89%	6.86%	6.06%	6.76%	5.83%	4.41%	4.53%	5.58%	4.72%	7.59%	6.51%	5.18%	5.01%	6.43%	7.60%	4.53%	5.46%	7.30%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
