Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Рассказовская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569					
14	Число погашенных неиспользованных открепительных удостоверений	18	1	0	0	0	2	0	2	4	2	0	1	0	2	0	0	0	4	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	105	0	5	0	5	3	7	5	4	5	11	8	9	5	4	6	7	5	10	6	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1051	57	77	31	43	67	48	32	44	64	51	141	106	50	30	22	77	46	41	21	3					
		4.16%	5.73%	4.58%	8.29%	2.71%	8.46%	3.23%	2.17%	4.05%	9.91%	3.51%	7.14%	4.99%	3.39%	2.65%	1.20%	8.47%	3.43%	3.27%	1.41%	1.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1144	27	57	39	61	93	50	33	55	77	63	173	49	56	39	47	82	55	37	49	2					
		4.53%	2.72%	3.39%	10.43%	3.85%	11.74%	3.36%	2.24%	5.06%	11.92%	4.34%	8.76%	2.31%	3.79%	3.44%	2.56%	9.02%	4.10%	2.95%	3.30%	1.13%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	81	6	0	1	4	2	1	0	3	9	6	11	5	4	2	9	13	2	3	0	0					
		0.32%	0.60%	0.00%	0.27%	0.25%	0.25%	0.07%	0.00%	0.28%	1.39%	0.41%	0.56%	0.24%	0.27%	0.18%	0.49%	1.43%	0.15%	0.24%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3781	132	222	73	219	170	152	295	194	144	131	317	216	173	191	364	152	181	175	248	32					
		14.96%	13.28%	13.21%	19.52%	13.81%	21.46%	10.22%	20.03%	17.86%	22.29%	9.02%	16.06%	10.18%	11.72%	16.84%	19.86%	16.72%	13.50%	13.94%	16.69%	18.08%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	191	10	14	8	3	18	2	10	11	10	25	36	5	10	2	7	5	9	6	0	0					
		0.76%	1.01%	0.83%	2.14%	0.19%	2.27%	0.13%	0.68%	1.01%	1.55%	1.72%	1.82%	0.24%	0.68%	0.18%	0.38%	0.55%	0.67%	0.48%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18858	751	1285	211	1253	425	1234	1103	773	333	1172	1274	1736	1170	866	1371	559	1044	991	1168	139					
		74.61%	75.55%	76.49%	56.42%	79.00%	53.66%	82.99%	74.88%	71.18%	51.55%	80.72%	64.54%	81.81%	79.27%	76.37%	74.80%	61.50%	77.85%	78.96%	78.60%	78.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	0	1	3	1	0	0	1	2	2	6	1	3	2	9	1	1	0	0	0					
		0.13%	0.10%	0.00%	0.27%	0.19%	0.13%	0.00%	0.00%	0.09%	0.31%	0.14%	0.30%	0.05%	0.20%	0.18%	0.49%	0.11%	0.07%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
