Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Рассказовская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	543	17	24	6	40	19	45	30	19	16	33	38	46	35	14	22	31	20	22	26	33	7					
		3.13%	2.51%	2.26%	2.06%	3.93%	3.10%	4.30%	2.63%	2.49%	2.93%	3.23%	3.23%	3.31%	3.47%	2.87%	2.46%	3.68%	2.95%	2.57%	3.12%	3.83%	4.29%					
19	2.Всероссийская политическая партия «Гражданская Сила»	160	8	7	1	9	6	10	13	8	2	7	17	19	8	10	9	5	2	5	12	2	0					
		0.92%	1.18%	0.66%	0.34%	0.88%	0.98%	0.96%	1.14%	1.05%	0.37%	0.69%	1.45%	1.37%	0.79%	2.05%	1.00%	0.59%	0.29%	0.58%	1.44%	0.23%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	0	0	1	2	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.10%	0.00%	0.07%	0.00%	0.20%	0.22%	0.00%	0.00%	0.00%	0.12%	0.23%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4151	139	272	60	269	152	249	252	157	111	229	261	374	223	112	263	185	176	162	217	261	27					
		23.91%	20.56%	25.66%	20.62%	26.45%	24.84%	23.80%	22.11%	20.60%	20.33%	22.43%	22.19%	26.93%	22.12%	22.95%	29.35%	21.97%	25.96%	18.95%	26.02%	30.28%	16.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	95	1	1	5	2	5	7	19	6	4	2	5	13	6	3	3	0	1	2	9	1	0					
		0.55%	0.15%	0.09%	1.72%	0.20%	0.82%	0.67%	1.67%	0.79%	0.73%	0.20%	0.43%	0.94%	0.60%	0.61%	0.33%	0.00%	0.15%	0.23%	1.08%	0.12%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	1	0	2	3	2	1	1	1	2	2	2	1	1	6	2	0	2	0	1	0					
		0.17%	0.00%	0.09%	0.00%	0.20%	0.49%	0.19%	0.09%	0.13%	0.18%	0.20%	0.17%	0.14%	0.10%	0.20%	0.67%	0.24%	0.00%	0.23%	0.00%	0.12%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1541	60	97	20	106	48	88	96	63	42	87	121	107	88	32	77	88	41	88	103	80	9					
		8.88%	8.88%	9.15%	6.87%	10.42%	7.84%	8.41%	8.42%	8.27%	7.69%	8.52%	10.29%	7.70%	8.73%	6.56%	8.59%	10.45%	6.05%	10.29%	12.35%	9.28%	5.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1025	27	43	18	60	35	66	93	48	35	65	75	83	59	27	59	35	33	54	51	50	9					
		5.90%	3.99%	4.06%	6.19%	5.90%	5.72%	6.31%	8.16%	6.30%	6.41%	6.37%	6.38%	5.98%	5.85%	5.53%	6.58%	4.16%	4.87%	6.32%	6.12%	5.80%	5.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	114	2	3	4	3	2	8	5	2	3	11	15	6	14	4	8	4	5	4	5	6	0					
		0.66%	0.30%	0.28%	1.37%	0.29%	0.33%	0.76%	0.44%	0.26%	0.55%	1.08%	1.28%	0.43%	1.39%	0.82%	0.89%	0.48%	0.74%	0.47%	0.60%	0.70%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9291	405	603	171	508	330	523	592	437	320	560	614	707	545	273	433	479	384	507	396	397	107					
		53.51%	59.91%	56.89%	58.76%	49.95%	53.92%	50.00%	51.93%	57.35%	58.61%	54.85%	52.21%	50.90%	54.07%	55.94%	48.33%	56.89%	56.64%	59.30%	47.48%	46.06%	65.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	222	8	5	0	7	6	30	22	11	6	17	19	22	19	6	5	8	4	6	9	11	1					
		1.28%	1.18%	0.47%	0.00%	0.69%	0.98%	2.87%	1.93%	1.44%	1.10%	1.67%	1.62%	1.58%	1.88%	1.23%	0.56%	0.95%	0.59%	0.70%	1.08%	1.28%	0.61%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
