Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Обручевский район																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №3165	УИК №3166	УИК №3167	УИК №3168					
		6.28%	5.38%	6.16%	6.08%	5.34%	5.98%	11.61%	7.54%	6.11%	4.55%	5.02%	6.20%	3.70%	6.46%	5.70%	5.36%	5.17%	7.56%	8.81%	7.10%	6.29%	10.65%	11.57%	13.46%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
