Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Подгоренская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137					
		14.30%	23.18%	20.37%	15.91%	25.73%	21.64%	13.70%	14.29%	17.37%	13.27%	8.24%	14.57%	11.01%	10.99%	3.87%	10.06%	8.39%	13.74%	12.89%	20.75%	7.51%	10.10%	8.10%	13.46%	10.44%	10.99%	13.73%	8.42%	9.60%	16.27%	3.75%	10.00%	10.60%	13.30%	7.80%	16.97%	11.40%	12.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	4	3	1	0	3	0	0	1	2	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0					
		0.15%	0.40%	0.17%	0.12%	0.00%	0.36%	0.00%	0.00%	0.15%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.26%	0.48%	0.00%	0.23%	0.40%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.46%	0.37%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	1	6	0	0	2	0	0	2	2	0	1	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.10%	0.34%	0.00%	0.00%	0.24%	0.00%	0.00%	0.30%	0.29%	0.00%	0.40%	0.31%	0.00%	0.00%	0.31%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1530	83	160	94	39	77	105	46	79	90	19	39	52	49	7	46	27	46	29	15	21	22	11	37	23	32	6	51	10	12	28	9	45	36	19	29	23	14					
		9.26%	8.29%	9.18%	10.99%	12.70%	9.31%	11.33%	10.77%	11.93%	12.84%	10.44%	15.79%	8.18%	12.83%	4.52%	14.47%	3.91%	9.73%	10.10%	6.22%	5.44%	10.58%	5.24%	8.58%	9.24%	11.72%	5.88%	8.95%	5.05%	5.74%	10.49%	6.43%	5.61%	9.21%	5.11%	13.30%	8.46%	8.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2711	161	370	161	38	121	146	107	56	83	17	69	105	53	24	65	85	54	64	26	66	17	10	89	29	32	11	119	36	63	60	25	141	64	51	35	34	24					
		16.41%	16.08%	21.23%	18.83%	12.38%	14.63%	15.75%	25.06%	8.46%	11.84%	9.34%	27.94%	16.51%	13.87%	15.48%	20.44%	12.30%	11.42%	22.30%	10.79%	17.10%	8.17%	4.76%	20.65%	11.65%	11.72%	10.78%	20.88%	18.18%	30.14%	22.47%	17.86%	17.58%	16.37%	13.71%	16.06%	12.50%	15.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	101	8	11	9	1	6	6	3	6	7	0	1	9	0	0	2	0	4	0	1	3	0	1	3	2	1	1	3	2	0	2	1	3	0	1	2	2	0					
		0.61%	0.80%	0.63%	1.05%	0.33%	0.73%	0.65%	0.70%	0.91%	0.99%	0.00%	0.40%	1.42%	0.00%	0.00%	0.63%	0.00%	0.85%	0.00%	0.41%	0.78%	0.00%	0.48%	0.70%	0.80%	0.37%	0.98%	0.53%	1.01%	0.00%	0.75%	0.71%	0.37%	0.00%	0.27%	0.92%	0.74%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9053	471	756	432	139	410	484	193	346	376	126	90	380	223	110	147	515	277	136	134	256	136	169	231	153	176	68	330	121	93	148	89	492	231	258	108	159	90					
		54.81%	47.05%	43.37%	50.53%	45.28%	49.58%	52.21%	45.20%	52.27%	53.64%	69.23%	36.44%	59.75%	58.38%	70.97%	46.23%	74.53%	58.56%	47.39%	55.60%	66.32%	65.38%	80.48%	53.60%	61.45%	64.47%	66.67%	57.89%	61.11%	44.50%	55.43%	63.57%	61.35%	59.08%	69.35%	49.54%	58.46%	57.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	1	6	1	0	2	3	1	6	3	0	1	1	3	1	0	0	0	6	1	1	0	0	0	1	0	0	2	0	0	0	0	2	0	1	1	1	0					
		0.27%	0.10%	0.34%	0.12%	0.00%	0.24%	0.32%	0.23%	0.91%	0.43%	0.00%	0.40%	0.16%	0.79%	0.65%	0.00%	0.00%	0.00%	2.09%	0.41%	0.26%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.27%	0.46%	0.37%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
