Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Подгоренская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	883	22	76	27	25	5	50	45	30	20	5	5	9	20	20	20	50	10	20	5	20	15	60	30	4	35	20	20	60	30	15	30	10	25	5	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	864	22	76	27	25	5	50	45	30	10	5	5	9	20	20	20	41	10	20	5	20	15	60	30	4	35	20	20	60	30	15	30	10	25	5	20	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	275	47	14	11	15	11	13	12	18	12	6	3	4	6	4	3	14	3	8	11	1	0	3	5	2	8	3	1	4	1	8	3	5	3	8	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	19	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	3	0	1	2	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2497	163	225	185	125	40	111	178	96	32	85	65	26	20	45	30	37	31	61	38	46	34	58	28	39	104	30	50	109	26	74	119	53	72	35	16	11					
		14.70%	14.40%	21.17%	21.19%	18.88%	13.84%	16.09%	19.02%	21.82%	17.11%	10.61%	8.28%	13.61%	7.41%	14.47%	6.17%	10.19%	16.76%	20.20%	6.82%	6.50%	12.59%	14.87%	13.86%	19.60%	25.30%	9.68%	15.02%	11.95%	14.13%	19.95%	16.50%	16.16%	19.67%	14.23%	4.69%	6.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	873	44	30	17	56	36	20	102	53	29	12	2	15	7	0	2	27	15	34	0	56	28	31	16	16	20	8	10	27	0	18	67	30	7	21	14	3					
		5.14%	3.89%	2.82%	1.95%	8.46%	12.46%	2.90%	10.90%	12.05%	15.51%	1.50%	0.25%	7.85%	2.59%	0.00%	0.41%	7.44%	8.11%	11.26%	0.00%	7.91%	10.37%	7.95%	7.92%	8.04%	4.87%	2.58%	3.00%	2.96%	0.00%	4.85%	9.29%	9.15%	1.91%	8.54%	4.11%	1.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	8	6	2	5	5	2	8	2	4	4	2	0	2	0	0	2	0	0	0	0	0	2	2	0	1	0	0	0	0	3	2	5	1	0	3	0					
		0.42%	0.71%	0.56%	0.23%	0.76%	1.73%	0.29%	0.85%	0.45%	2.14%	0.50%	0.25%	0.00%	0.74%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.99%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.81%	0.28%	1.52%	0.27%	0.00%	0.88%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2454	150	196	133	130	103	79	208	105	33	127	78	13	18	13	106	23	16	44	151	62	45	29	27	20	78	28	5	137	0	16	140	55	39	28	13	6					
		14.45%	13.25%	18.44%	15.23%	19.64%	35.64%	11.45%	22.22%	23.86%	17.65%	15.86%	9.94%	6.81%	6.67%	4.18%	21.81%	6.34%	8.65%	14.57%	27.11%	8.76%	16.67%	7.44%	13.37%	10.05%	18.98%	9.03%	1.50%	15.02%	0.00%	4.31%	19.42%	16.77%	10.66%	11.38%	3.81%	3.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	12	5	0	4	1	2	2	5	5	3	3	1	0	0	2	0	2	3	0	0	2	1	0	2	0	0	0	0	0	1	3	1	0	0	3	0					
		0.37%	1.06%	0.47%	0.00%	0.60%	0.35%	0.29%	0.21%	1.14%	2.67%	0.37%	0.38%	0.52%	0.00%	0.00%	0.41%	0.00%	1.08%	0.99%	0.00%	0.00%	0.74%	0.26%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.42%	0.30%	0.00%	0.00%	0.88%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10812	746	578	526	327	97	455	423	170	77	569	628	136	220	253	340	270	119	154	368	540	159	258	124	121	206	236	268	639	158	259	378	178	239	161	286	146					
		63.67%	65.90%	54.37%	60.25%	49.40%	33.56%	65.94%	45.19%	38.64%	41.18%	71.04%	80.00%	71.20%	81.48%	81.35%	69.96%	74.38%	64.32%	50.99%	66.07%	76.27%	58.89%	66.15%	61.39%	60.80%	50.12%	76.13%	80.48%	70.07%	85.87%	69.81%	52.43%	54.27%	65.30%	65.45%	83.87%	87.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	2	0	5	1	2	5	0	1	1	1	0	2	0	2	0	0	2	0	0	0	1	1	0	0	8	0	0	0	0	1	2	1	0	1	0					
		0.24%	0.09%	0.19%	0.00%	0.76%	0.35%	0.29%	0.53%	0.00%	0.53%	0.12%	0.13%	0.00%	0.74%	0.00%	0.41%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.26%	0.50%	0.00%	0.00%	2.58%	0.00%	0.00%	0.00%	0.00%	0.14%	0.61%	0.27%	0.00%	0.29%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
