Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Шатурская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №3083	УИК №3084	УИК №3085	УИК №3086	УИК №3087	УИК №3088	УИК №3089	УИК №3090	УИК №3091	УИК №3092	УИК №3093	УИК №3094	УИК №3095	УИК №3096	УИК №3097	УИК №3098	УИК №3099	УИК №3100	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128					
		0.10%	0.12%	0.12%	0.10%	0.09%	0.00%	0.09%	0.00%	0.09%	0.08%	0.00%	0.00%	0.21%	0.23%	0.65%	0.00%	0.00%	0.00%	0.13%	0.00%	0.14%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.08%	0.00%	0.00%	0.00%	0.10%	0.25%	0.00%	0.29%	0.00%	0.00%	0.38%	0.22%	0.00%	0.49%	0.24%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4438	123	166	166	186	152	153	213	165	174	145	105	123	37	27	150	20	27	144	81	107	86	139	100	29	36	117	33	19	48	45	138	28	20	36	100	181	18	114	14	31	21	95	96	25	189	216					
		14.77%	14.17%	20.72%	16.60%	17.06%	12.28%	13.92%	18.19%	14.71%	13.30%	15.76%	14.94%	12.80%	8.51%	5.87%	16.27%	20.83%	15.88%	18.41%	16.88%	14.84%	12.18%	17.51%	11.22%	15.59%	24.00%	12.68%	11.83%	5.40%	18.68%	13.35%	10.87%	15.91%	14.18%	8.35%	10.08%	14.93%	9.00%	16.81%	15.73%	18.45%	8.08%	21.35%	22.22%	12.14%	22.66%	16.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	198	6	3	5	5	16	6	8	6	8	6	5	6	0	0	5	0	0	6	1	3	1	11	6	0	0	2	3	3	3	14	8	2	1	1	7	10	3	7	0	0	4	0	4	0	5	8					
		0.66%	0.69%	0.37%	0.50%	0.46%	1.29%	0.55%	0.68%	0.53%	0.61%	0.65%	0.71%	0.62%	0.00%	0.00%	0.54%	0.00%	0.00%	0.77%	0.21%	0.42%	0.14%	1.39%	0.67%	0.00%	0.00%	0.22%	1.08%	0.85%	1.17%	4.15%	0.63%	1.14%	0.71%	0.23%	0.71%	0.83%	1.50%	1.03%	0.00%	0.00%	1.54%	0.00%	0.93%	0.00%	0.60%	0.62%					
23	6.Политическая партия «Партия социальной справедливости»	79	4	3	5	2	4	2	4	0	3	0	1	3	0	1	2	0	0	5	0	2	4	2	1	0	0	2	0	0	0	1	4	0	1	0	2	6	1	1	3	0	0	2	0	0	6	2					
		0.26%	0.46%	0.37%	0.50%	0.18%	0.32%	0.18%	0.34%	0.00%	0.23%	0.00%	0.14%	0.31%	0.00%	0.22%	0.22%	0.00%	0.00%	0.64%	0.00%	0.28%	0.57%	0.25%	0.11%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.30%	0.31%	0.00%	0.71%	0.00%	0.20%	0.50%	0.50%	0.15%	3.37%	0.00%	0.00%	0.45%	0.00%	0.00%	0.72%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	2513	82	65	81	75	134	96	103	95	115	82	54	83	44	63	60	5	20	59	45	79	57	66	75	18	9	80	23	20	15	20	110	16	13	39	69	115	8	74	5	8	30	32	27	5	40	99					
		8.36%	9.45%	8.11%	8.10%	6.88%	10.82%	8.74%	8.80%	8.47%	8.79%	8.91%	7.68%	8.64%	10.11%	13.70%	6.51%	5.21%	11.76%	7.54%	9.38%	10.96%	8.07%	8.31%	8.42%	9.68%	6.00%	8.67%	8.24%	5.68%	5.84%	5.93%	8.66%	9.09%	9.22%	9.05%	6.96%	9.49%	4.00%	10.91%	5.62%	4.76%	11.54%	7.19%	6.25%	2.43%	4.80%	7.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1654	48	44	60	78	78	60	71	76	71	59	42	46	23	11	46	5	10	41	22	31	47	65	38	8	6	48	9	8	7	18	53	7	1	18	45	61	11	38	5	9	15	30	28	7	71	79					
		5.50%	5.53%	5.49%	6.00%	7.16%	6.30%	5.46%	6.06%	6.77%	5.43%	6.41%	5.97%	4.79%	5.29%	2.39%	4.99%	5.21%	5.88%	5.24%	4.58%	4.30%	6.66%	8.19%	4.26%	4.30%	4.00%	5.20%	3.23%	2.27%	2.72%	5.34%	4.17%	3.98%	0.71%	4.18%	4.54%	5.03%	5.50%	5.60%	5.62%	5.36%	5.77%	6.74%	6.48%	3.40%	8.51%	6.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	240	10	6	16	14	7	7	9	11	8	5	13	11	3	3	8	0	1	6	4	5	6	4	5	0	1	5	1	1	0	2	10	5	1	5	4	15	3	1	1	1	3	2	5	0	6	6					
		0.80%	1.15%	0.75%	1.60%	1.28%	0.57%	0.64%	0.77%	0.98%	0.61%	0.54%	1.85%	1.14%	0.69%	0.65%	0.87%	0.00%	0.59%	0.77%	0.83%	0.69%	0.85%	0.50%	0.56%	0.00%	0.67%	0.54%	0.36%	0.28%	0.00%	0.59%	0.79%	2.84%	0.71%	1.16%	0.40%	1.24%	1.50%	0.15%	1.12%	0.60%	1.15%	0.45%	1.16%	0.00%	0.72%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19095	538	457	606	673	773	698	678	702	844	565	423	629	294	333	606	64	101	472	299	444	461	458	623	129	95	629	199	294	170	209	865	102	97	317	724	739	144	381	59	116	170	246	246	159	433	831					
		63.55%	61.98%	57.05%	60.60%	61.74%	62.44%	63.51%	57.90%	62.57%	64.53%	61.41%	60.17%	65.45%	67.59%	72.39%	65.73%	66.67%	59.41%	60.36%	62.29%	61.58%	65.30%	57.68%	69.92%	69.35%	63.33%	68.15%	71.33%	83.52%	66.15%	62.02%	68.11%	57.95%	68.79%	73.55%	72.98%	60.97%	72.00%	56.19%	66.29%	69.05%	65.38%	55.28%	56.94%	77.18%	51.92%	64.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	490	4	16	14	11	17	26	27	24	24	16	17	14	13	3	6	0	5	11	4	13	27	27	6	0	1	3	3	3	4	9	28	7	1	2	13	26	0	19	0	0	0	7	3	2	23	11					
		1.63%	0.46%	1.99%	1.40%	1.01%	1.37%	2.37%	2.31%	2.14%	1.83%	1.74%	2.42%	1.46%	2.99%	0.65%	0.65%	0.00%	2.94%	1.41%	0.83%	1.80%	3.82%	3.40%	0.67%	0.00%	0.67%	0.33%	1.08%	0.85%	1.56%	2.67%	2.20%	3.98%	0.71%	0.46%	1.31%	2.15%	0.00%	2.80%	0.00%	0.00%	0.00%	1.57%	0.69%	0.97%	2.76%	0.85%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
