Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Шекснинская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097					
24	"7. ""Новый курс - Автомобильная Россия"""	85	4	4	5	5	7	10	8	7	0	7	0	0	0	1	2	0	1	0	0	0	2	0	0	0	0	2	0	1	0	0	0	7	0	0	12	0					
		0.55%	1.03%	0.41%	0.34%	0.58%	0.43%	0.71%	1.13%	0.48%	0.0%	0.69%	0.0%	0.0%	0.0%	1.35%	0.86%	0.0%	0.70%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.43%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	2.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	1	1	0	1	5	0	1	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.11%	0.06%	0.0%	0.14%	0.34%	0.0%	0.09%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.53%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	0	3	7	3	4	1	4	2	2	4	0	0	0	0	2	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	5	0	1	5	1					
		0.32%	0.0%	0.31%	0.48%	0.35%	0.24%	0.07%	0.56%	0.13%	0.46%	0.39%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.81%	0.41%	0.0%	0.53%	0.0%	0.34%	0.0%	0.0%	0.14%	1.08%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.48%	0.96%	0.47%					
27	"10. ""Аграрная партия России"""	2715	18	91	184	75	145	89	64	92	130	194	17	86	11	26	111	32	12	10	82	13	57	14	92	28	11	324	26	107	43	31	54	159	23	74	63	127					
		17.71%	4.65%	9.49%	12.68%	8.84%	9.05%	6.40%	9.10%	6.43%	29.95%	19.22%	32.07%	30.93%	18.64%	35.13%	47.84%	38.55%	8.51%	8.19%	34.02%	14.28%	30.48%	18.66%	31.61%	52.83%	18.64%	47.43%	28.26%	46.52%	20.87%	34.06%	29.18%	26.94%	35.93%	35.74%	12.20%	60.47%					
28	"11. ""Истинные патриоты России"""	13	0	1	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0					
		0.08%	0.0%	0.10%	0.0%	0.0%	0.31%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.19%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	162	3	11	18	13	24	14	5	13	4	11	0	1	0	0	3	3	1	2	2	0	1	0	6	0	0	6	3	1	3	1	0	2	1	0	7	3					
		1.05%	0.77%	1.14%	1.24%	1.53%	1.49%	1.00%	0.71%	0.90%	0.92%	1.09%	0.0%	0.35%	0.0%	0.0%	1.29%	3.61%	0.70%	1.63%	0.82%	0.0%	0.53%	0.0%	2.06%	0.0%	0.0%	0.87%	3.26%	0.43%	1.45%	1.09%	0.0%	0.33%	1.56%	0.0%	1.35%	1.42%					
30	"13. ""Демократическая партия России"""	20	2	2	1	0	2	0	0	3	2	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.13%	0.51%	0.20%	0.06%	0.0%	0.12%	0.0%	0.0%	0.20%	0.46%	0.0%	0.0%	0.35%	1.69%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	1.09%	0.53%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	1	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	5	0	0	1	0					
		0.11%	0.25%	0.10%	0.13%	0.11%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.84%	0.0%	0.0%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	32	1	3	1	2	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	6	1					
		0.20%	0.25%	0.31%	0.06%	0.23%	0.06%	0.0%	0.0%	0.06%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.03%	0.0%	0.0%	1.16%	0.47%					
33	"16. ""Родина"" (народно-патриотический союз)"""	944	17	88	135	65	124	94	68	111	32	56	3	3	3	2	3	1	9	7	11	6	7	3	9	1	4	19	2	6	11	1	6	2	3	4	23	5					
		6.16%	4.39%	9.18%	9.31%	7.66%	7.74%	6.76%	9.67%	7.76%	7.37%	5.55%	5.66%	1.07%	5.08%	2.70%	1.29%	1.20%	6.38%	5.73%	4.56%	6.59%	3.74%	4.0%	3.09%	1.88%	6.77%	2.78%	2.17%	2.60%	5.33%	1.09%	3.24%	0.33%	4.68%	1.93%	4.45%	2.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	1	1	4	3	3	1	11	0	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.20%	0.0%	0.10%	0.06%	0.47%	0.18%	0.21%	0.14%	0.76%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.81%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2139	60	141	200	147	249	227	113	209	51	166	4	36	7	5	14	6	9	13	5	11	13	4	32	4	12	87	6	37	40	13	19	76	3	16	95	9					
		13.95%	15.50%	14.71%	13.79%	17.33%	15.54%	16.33%	16.07%	14.61%	11.75%	16.45%	7.54%	12.94%	11.86%	6.75%	6.03%	7.22%	6.38%	10.65%	2.07%	12.08%	6.95%	5.33%	10.99%	7.54%	20.33%	12.73%	6.52%	16.08%	19.41%	14.28%	10.27%	12.88%	4.68%	7.72%	18.41%	4.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	266	8	18	39	11	34	25	12	20	9	13	0	5	1	0	4	0	7	3	5	0	6	3	7	2	0	9	1	2	6	1	1	9	1	0	3	1					
		1.73%	2.06%	1.87%	2.68%	1.29%	2.12%	1.79%	1.70%	1.39%	2.07%	1.28%	0.0%	1.79%	1.69%	0.0%	1.72%	0.0%	4.96%	2.45%	2.07%	0.0%	3.20%	4.0%	2.40%	3.77%	0.0%	1.31%	1.08%	0.86%	2.91%	1.09%	0.54%	1.52%	1.56%	0.0%	0.58%	0.47%					
37	"20. ""Политическая партия ""Единая Россия"""	5251	164	338	519	323	586	558	236	563	128	416	15	95	19	26	44	19	51	48	86	35	69	22	94	9	13	119	25	42	62	35	64	130	26	84	158	30					
		34.26%	42.37%	35.28%	35.79%	38.08%	36.57%	40.14%	33.57%	39.37%	29.49%	41.22%	28.30%	34.17%	32.20%	35.13%	18.96%	22.89%	36.17%	39.34%	35.68%	38.46%	36.89%	29.33%	32.30%	16.98%	22.03%	17.42%	27.17%	18.26%	30.09%	38.46%	34.59%	22.03%	40.62%	40.57%	30.62%	14.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	3	4	2	3	2	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.31%	0.27%	0.23%	0.18%	0.14%	0.14%	0.20%	0.0%	0.09%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	0	0	5	2	4	2	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	4	0					
		0.17%	0.0%	0.0%	0.34%	0.23%	0.24%	0.14%	0.14%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.86%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.14%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1273	31	107	164	64	205	164	104	123	24	4	3	13	1	6	17	6	24	11	20	7	6	11	10	1	1	30	11	9	17	2	11	27	0	9	26	4					
		8.30%	8.01%	11.16%	11.31%	7.54%	12.79%	11.79%	14.79%	8.60%	5.52%	0.39%	5.66%	4.67%	1.69%	8.10%	7.32%	7.22%	17.02%	9.01%	8.29%	7.69%	3.20%	14.66%	3.43%	1.88%	1.69%	4.39%	11.95%	3.91%	8.25%	2.19%	5.94%	4.57%	0.0%	4.34%	5.03%	1.90%					
																																											
41	Против всех	487	23	32	23	28	58	55	16	44	10	20	2	6	2	3	6	2	2	6	6	1	7	2	6	2	3	20	3	7	6	1	5	42	0	1	31	6					
		3.17%	5.94%	3.34%	1.58%	3.30%	3.62%	3.95%	2.27%	3.07%	2.30%	1.98%	3.77%	2.15%	3.38%	4.05%	2.58%	2.40%	1.41%	4.91%	2.48%	1.09%	3.74%	2.66%	2.06%	3.77%	5.08%	2.92%	3.26%	3.04%	2.91%	1.09%	2.70%	7.11%	0.0%	0.48%	6.00%	2.85%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
