Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Первомайская																																						
																																						
Сводная таблица предварительных итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347					
		0.82%	1.12%	0.80%	1.23%	1.80%	0.57%	0.23%	0.91%	0.0%	1.61%	0.47%	0.0%	0.89%	0.0%	0.0%	0.48%	0.0%	0.0%	0.76%	0.70%	0.14%	0.0%	0.0%	0.0%	0.99%	0.85%	1.51%	2.19%	0.85%	1.03%	0.62%	0.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	861	160	135	88	83	23	37	6	3	0	11	2	10	20	23	9	3	2	8	39	47	8	5	9	35	13	6	9	14	36	3	14					
		6.79%	10.61%	12.01%	12.07%	5.77%	13.14%	4.28%	1.37%	1.80%	0.0%	5.26%	0.90%	2.99%	7.06%	11.5%	4.34%	4.05%	1.63%	3.07%	6.84%	6.86%	9.19%	4.20%	3.14%	8.68%	3.69%	4.54%	3.94%	4.0%	12.41%	1.86%	2.37%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	157	23	9	8	32	1	5	1	0	3	2	2	2	2	2	0	3	2	4	9	11	1	0	5	9	3	1	2	6	0	0	9					
		1.23%	1.52%	0.80%	1.09%	2.22%	0.57%	0.57%	0.22%	0.0%	4.83%	0.95%	0.90%	0.59%	0.70%	1.0%	0.0%	4.05%	1.63%	1.53%	1.57%	1.60%	1.14%	0.0%	1.74%	2.23%	0.85%	0.75%	0.87%	1.71%	0.0%	0.0%	1.52%					
22	"5. ""За Русь Святую"""	127	12	5	2	16	4	13	3	1	1	0	0	3	4	3	1	6	1	4	3	10	2	0	3	4	11	2	4	3	0	1	5					
		1.00%	0.79%	0.44%	0.27%	1.11%	2.28%	1.50%	0.68%	0.60%	1.61%	0.0%	0.0%	0.89%	1.41%	1.5%	0.48%	8.10%	0.81%	1.53%	0.52%	1.45%	2.29%	0.0%	1.04%	0.99%	3.12%	1.51%	1.75%	0.85%	0.0%	0.62%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	0	2	1	0	0	3	1	0	0	6	0	0	0	2	1	0	1	0	0	0	2	0	1	0	0	1	5	1	1	1					
		0.23%	0.06%	0.0%	0.27%	0.06%	0.0%	0.0%	0.68%	0.60%	0.0%	0.0%	2.71%	0.0%	0.0%	0.0%	0.96%	1.35%	0.0%	0.38%	0.0%	0.0%	0.0%	1.68%	0.0%	0.24%	0.0%	0.0%	0.43%	1.42%	0.34%	0.62%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	76	9	8	3	16	1	3	1	2	0	0	0	0	1	0	0	0	1	2	2	6	0	0	3	2	10	0	1	2	0	0	3					
		0.60%	0.59%	0.71%	0.41%	1.11%	0.57%	0.34%	0.22%	1.20%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.81%	0.76%	0.35%	0.87%	0.0%	0.0%	1.04%	0.49%	2.84%	0.0%	0.43%	0.57%	0.0%	0.0%	0.50%					
25	"8. ""Народно-республиканская партия России"""	15	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	2	1	1	2					
		0.11%	0.0%	0.08%	0.13%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.28%	1.51%	0.0%	0.57%	0.34%	0.62%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	6	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	2	0	0	0	0	0	2					
		0.15%	0.39%	0.08%	0.0%	0.0%	0.57%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	1.53%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%					
27	"10. ""Аграрная партия России"""	631	39	40	22	48	3	67	17	12	13	28	20	25	35	24	12	6	2	8	21	18	0	3	6	28	13	10	22	36	19	4	30					
		4.98%	2.58%	3.55%	3.01%	3.33%	1.71%	7.75%	3.89%	7.22%	20.96%	13.39%	9.04%	7.48%	12.36%	12.0%	5.79%	8.10%	1.63%	3.07%	3.68%	2.62%	0.0%	2.52%	2.09%	6.94%	3.69%	7.57%	9.64%	10.28%	6.55%	2.48%	5.08%					
28	"11. ""Истинные патриоты России"""	10	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.07%	0.06%	0.08%	0.13%	0.0%	0.0%	0.11%	0.0%	0.0%	1.61%	0.47%	0.45%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	8	8	7	13	0	8	3	4	2	1	3	6	4	1	5	1	0	2	3	0	0	0	0	3	6	1	6	0	1	1	6					
		0.81%	0.53%	0.71%	0.96%	0.90%	0.0%	0.92%	0.68%	2.40%	3.22%	0.47%	1.35%	1.79%	1.41%	0.5%	2.41%	1.35%	0.0%	0.76%	0.52%	0.0%	0.0%	0.0%	0.0%	0.74%	1.70%	0.75%	2.63%	0.0%	0.34%	0.62%	1.01%					
30	"13. ""Демократическая партия России"""	26	2	5	2	4	0	2	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1					
		0.20%	0.13%	0.44%	0.27%	0.27%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.45%	0.29%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.84%	0.34%	0.24%	0.28%	0.75%	0.0%	0.0%	0.34%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	3	0	3	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0					
		0.12%	0.0%	0.26%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.29%	0.0%	0.5%	0.48%	1.35%	0.0%	0.0%	0.0%	0.14%	1.14%	0.84%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	4	2	0	0	0	0	0	1					
		0.13%	0.13%	0.17%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.29%	0.0%	0.0%	0.0%	0.99%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	919	154	93	71	159	5	26	22	10	2	11	21	21	17	15	11	4	4	9	33	52	2	6	15	43	27	9	16	17	8	10	26					
		7.25%	10.21%	8.27%	9.73%	11.05%	2.85%	3.00%	5.04%	6.02%	3.22%	5.26%	9.50%	6.28%	6.00%	7.5%	5.31%	5.40%	3.27%	3.46%	5.78%	7.59%	2.29%	5.04%	5.24%	10.66%	7.67%	6.81%	7.01%	4.85%	2.75%	6.21%	4.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	2	0	1	1	3	1	0	1	0	0	2	0	1	3	0	1	3	0	3	0	0	2	14	0	2	1	0	1	1	5					
		0.38%	0.06%	0.17%	0.0%	0.06%	0.57%	0.34%	0.22%	0.0%	1.61%	0.0%	0.0%	0.59%	0.0%	0.5%	1.44%	0.0%	0.81%	1.15%	0.0%	0.43%	0.0%	0.0%	0.69%	3.47%	0.0%	1.51%	0.43%	0.0%	0.34%	0.62%	0.84%					
35	"18. ""ЛДПР"""	1416	138	145	56	164	12	97	35	17	5	18	14	39	26	18	22	3	8	50	111	123	9	29	29	32	37	16	16	35	54	19	39					
		11.18%	9.15%	12.90%	7.68%	11.40%	6.85%	11.22%	8.02%	10.24%	8.06%	8.61%	6.33%	11.67%	9.18%	9.0%	10.62%	4.05%	6.55%	19.23%	19.47%	17.95%	10.34%	24.36%	10.13%	7.94%	10.51%	12.12%	7.01%	10.0%	18.62%	11.80%	6.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	26	19	11	13	10	14	2	3	0	3	1	3	6	0	3	2	2	1	17	17	5	0	3	24	5	3	4	17	2	4	15					
		1.85%	1.72%	1.69%	1.50%	0.90%	5.71%	1.62%	0.45%	1.80%	0.0%	1.43%	0.45%	0.89%	2.12%	0.0%	1.44%	2.70%	1.63%	0.38%	2.98%	2.48%	5.74%	0.0%	1.04%	5.95%	1.42%	2.27%	1.75%	4.85%	0.68%	2.48%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	4107	410	330	171	448	36	261	244	82	24	72	78	96	82	62	105	16	62	98	176	211	24	38	114	96	114	38	87	149	86	70	227					
		32.42%	27.18%	29.35%	23.45%	31.15%	20.57%	30.20%	55.96%	49.39%	38.70%	34.44%	35.29%	28.74%	28.97%	31.0%	50.72%	21.62%	50.81%	37.69%	30.87%	30.80%	27.58%	31.93%	39.86%	23.82%	32.38%	28.78%	38.15%	42.57%	29.65%	43.47%	38.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	0	0	1	1	1	2	0	0	2	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	2	0	0	0	0					
		0.13%	0.06%	0.0%	0.0%	0.06%	0.57%	0.11%	0.45%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.81%	0.0%	0.17%	0.0%	0.0%	0.84%	0.34%	0.24%	0.0%	0.75%	0.87%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	1	1	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0					
		0.11%	0.06%	0.08%	0.0%	0.27%	0.57%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.14%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2648	414	241	205	289	55	244	77	26	3	46	60	87	65	25	17	13	20	47	94	112	27	16	65	46	35	20	29	37	49	37	147					
		20.90%	27.45%	21.44%	28.12%	20.09%	31.42%	28.24%	17.66%	15.66%	4.83%	22.00%	27.14%	26.04%	22.96%	12.5%	8.21%	17.56%	16.39%	18.07%	16.49%	16.35%	31.03%	13.44%	22.72%	11.41%	9.94%	15.15%	12.71%	10.57%	16.89%	22.98%	24.91%					
																																						
41	Против всех	503	68	36	45	80	13	35	8	0	2	4	2	10	15	7	4	2	2	13	27	32	1	4	10	11	27	4	4	7	4	3	23					
		3.97%	4.50%	3.20%	6.17%	5.56%	7.42%	4.05%	1.83%	0.0%	3.22%	1.91%	0.90%	2.99%	5.30%	3.5%	1.93%	2.70%	1.63%	5.0%	4.73%	4.67%	1.14%	3.36%	3.49%	2.72%	7.67%	3.03%	1.75%	2.0%	1.37%	1.86%	3.89%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
