Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Сеченовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	595	23	10	5	32	9	7	8	4	54	15	32	10	0	13	14	5	0	27	46	23	12	104	86	20	0	9	14	5	8					
		7.85%	6.97%	8.62%	6.17%	9.20%	7.03%	7.00%	2.56%	7.14%	11.51%	14.15%	9.20%	4.46%	0.00%	6.34%	8.33%	6.67%	0.00%	18.12%	14.65%	6.50%	5.48%	8.09%	8.06%	11.83%	0.00%	6.47%	11.02%	5.26%	6.40%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	849	59	16	8	63	10	9	29	1	42	16	35	22	4	27	6	9	1	16	40	18	34	146	147	21	22	13	15	6	14					
		11.21%	17.88%	13.79%	9.88%	18.10%	7.81%	9.00%	9.29%	1.79%	8.96%	15.09%	10.06%	9.82%	12.50%	13.17%	3.57%	12.00%	0.62%	10.74%	12.74%	5.08%	15.53%	11.35%	13.78%	12.43%	8.09%	9.35%	11.81%	6.32%	11.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	2	0	0	3	0	0	0	0	5	0	1	1	0	1	3	0	0	1	5	2	2	8	6	1	0	0	0	0	0					
		0.54%	0.61%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	1.07%	0.00%	0.29%	0.45%	0.00%	0.49%	1.79%	0.00%	0.00%	0.67%	1.59%	0.56%	0.91%	0.62%	0.56%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2940	160	27	35	140	61	35	79	20	216	36	70	112	1	76	22	29	34	48	89	70	107	653	520	72	86	37	43	23	39					
		38.81%	48.48%	23.28%	43.21%	40.23%	47.66%	35.00%	25.32%	35.71%	46.06%	33.96%	20.11%	50.00%	3.13%	37.07%	13.10%	38.67%	20.99%	32.21%	28.34%	19.77%	48.86%	50.78%	48.73%	42.60%	31.62%	26.62%	33.86%	24.21%	31.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	50	1	0	1	3	2	0	0	0	2	0	0	0	0	1	0	6	0	0	1	2	4	13	11	0	0	1	0	2	0					
		0.66%	0.30%	0.00%	1.23%	0.86%	1.56%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	8.00%	0.00%	0.00%	0.32%	0.56%	1.83%	1.01%	1.03%	0.00%	0.00%	0.72%	0.00%	2.11%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3023	84	60	31	107	46	49	196	29	146	38	206	77	27	85	114	26	124	57	127	238	58	350	285	51	163	78	52	57	62					
		39.90%	25.45%	51.72%	38.27%	30.75%	35.94%	49.00%	62.82%	51.79%	31.13%	35.85%	59.20%	34.38%	84.38%	41.46%	67.86%	34.67%	76.54%	38.26%	40.45%	67.23%	26.48%	27.22%	26.71%	30.18%	59.93%	56.12%	40.94%	60.00%	49.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	15	0	1	0	0	0	0	0	2	0	0	2	0	0	1	1	0	0	0	1	0	0	1	3	0	0	1	1	0	1					
		0.20%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	3.57%	0.00%	0.00%	0.57%	0.00%	0.00%	0.49%	0.60%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.08%	0.28%	0.00%	0.00%	0.72%	0.79%	0.00%	0.80%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
