Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Еткульская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863					
		25.49%	18.70%	23.76%	19.16%	26.28%	18.43%	10.93%	23.95%	24.06%	10.59%	27.14%	26.73%	37.90%	39.75%	39.06%	29.01%	62.96%	32.17%	20.87%	33.52%	24.50%	25.23%	12.34%	9.87%	15.29%	11.33%	23.45%	24.0%	22.97%	33.78%	26.88%	36.88%	44.94%	29.88%	13.43%	27.88%	29.82%	38.18%	24.19%	38.66%	41.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	280	20	44	14	3	2	0	0	3	17	2	7	4	43	6	3	1	1	14	2	1	0	3	36	4	4	1	1	7	1	0	3	5	4	6	12	0	1	2	0	3					
		2.24%	2.75%	2.32%	2.65%	1.54%	1.41%	0.0%	0.0%	0.93%	4.39%	0.90%	6.93%	3.22%	2.45%	2.34%	1.85%	0.92%	0.86%	2.54%	1.17%	0.98%	0.0%	3.70%	2.77%	2.35%	2.66%	0.41%	2.0%	2.97%	0.67%	0.0%	2.45%	2.52%	1.11%	4.47%	1.84%	0.0%	1.81%	1.61%	0.0%	2.80%					
22	"5. ""За Русь Святую"""	42	1	3	3	1	0	1	0	1	0	0	1	0	8	2	1	0	0	3	0	0	0	0	9	0	1	2	0	0	0	0	0	0	2	0	1	0	0	2	0	0					
		0.33%	0.13%	0.15%	0.56%	0.51%	0.0%	1.56%	0.0%	0.31%	0.0%	0.0%	0.99%	0.0%	0.45%	0.78%	0.61%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.66%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.15%	0.0%	0.0%	1.61%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	2	2	0	0	0	0	1	0	2	0	1	2	2	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	1	0	2	0	2	1	0	0	1	0	1					
		0.20%	0.27%	0.10%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.51%	0.0%	0.99%	1.61%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	1.76%	0.0%	0.0%	2.0%	0.42%	0.0%	1.07%	0.0%	1.01%	0.0%	1.49%	0.15%	0.0%	0.0%	0.80%	0.0%	0.93%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	3	18	2	0	0	0	0	1	5	2	0	0	6	0	0	0	0	3	1	0	1	1	3	0	1	0	0	2	0	1	0	0	2	0	4	2	1	0	2	0					
		0.48%	0.41%	0.95%	0.37%	0.0%	0.0%	0.0%	0.0%	0.31%	1.29%	0.90%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.54%	0.58%	0.0%	0.93%	1.23%	0.23%	0.0%	0.66%	0.0%	0.0%	0.85%	0.0%	1.07%	0.0%	0.0%	0.55%	0.0%	0.61%	3.50%	1.81%	0.0%	2.66%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	0	1	1	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1					
		0.12%	0.0%	0.05%	0.18%	0.0%	0.70%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	1.49%	0.15%	0.0%	0.0%	0.0%	0.0%	0.93%					
26	"9. ""Российская экологическая партия ""Зеленые"""	40	6	9	1	0	1	0	1	2	1	0	0	1	4	2	0	1	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0					
		0.32%	0.82%	0.47%	0.18%	0.0%	0.70%	0.0%	1.04%	0.62%	0.25%	0.0%	0.0%	0.80%	0.22%	0.78%	0.0%	0.92%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.83%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	529	29	63	26	9	5	2	6	11	12	15	7	7	64	11	7	0	5	24	11	4	12	7	41	13	3	9	1	4	14	7	5	5	30	9	32	3	1	2	3	10					
		4.24%	3.98%	3.33%	4.93%	4.63%	3.54%	3.12%	6.25%	3.43%	3.10%	6.78%	6.93%	5.64%	3.66%	4.29%	4.32%	0.0%	4.34%	4.35%	6.47%	3.92%	11.21%	8.64%	3.16%	7.64%	2.0%	3.70%	2.0%	1.70%	9.45%	7.52%	4.09%	2.52%	8.37%	6.71%	4.93%	5.26%	1.81%	1.61%	4.0%	9.34%					
28	"11. ""Истинные патриоты России"""	18	1	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.14%	0.13%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.11%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	4.93%	0.07%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	107	12	22	4	4	0	1	0	2	4	2	0	2	16	0	0	0	0	4	0	1	1	2	7	1	2	4	1	3	0	0	1	0	2	2	5	0	0	2	0	0					
		0.85%	1.65%	1.16%	0.75%	2.06%	0.0%	1.56%	0.0%	0.62%	1.03%	0.90%	0.0%	1.61%	0.91%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.98%	0.93%	2.46%	0.54%	0.58%	1.33%	1.64%	2.0%	1.27%	0.0%	0.0%	0.81%	0.0%	0.55%	1.49%	0.77%	0.0%	0.0%	1.61%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	24	3	3	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	2	2	1	0	1	0	1	2	0	0	0	0	0	0	0					
		0.19%	0.41%	0.15%	0.18%	0.51%	0.0%	0.0%	0.0%	0.31%	0.25%	0.45%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.58%	0.0%	0.82%	4.0%	0.42%	0.0%	1.07%	0.0%	0.50%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	4	3	1	4	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0					
		0.20%	0.13%	0.21%	0.56%	0.51%	2.83%	0.0%	1.04%	0.31%	0.0%	0.0%	0.99%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	2.15%	0.0%	0.0%	0.27%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	4	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.13%	0.21%	0.18%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	391	24	71	19	0	1	4	9	11	13	10	1	4	51	8	4	1	2	15	2	5	0	0	43	2	6	11	1	14	1	0	5	5	7	2	15	4	1	8	4	7					
		3.13%	3.30%	3.75%	3.60%	0.0%	0.70%	6.25%	9.37%	3.43%	3.35%	4.52%	0.99%	3.22%	2.91%	3.12%	2.46%	0.92%	1.73%	2.72%	1.17%	4.90%	0.0%	0.0%	3.31%	1.17%	4.0%	4.52%	2.0%	5.95%	0.67%	0.0%	4.09%	2.52%	1.95%	1.49%	2.31%	7.01%	1.81%	6.45%	5.33%	6.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	7	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0					
		0.21%	0.13%	0.37%	0.0%	0.0%	0.0%	0.0%	3.12%	0.31%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.58%	0.0%	0.0%	0.0%	0.0%	0.67%	1.07%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1572	87	181	80	21	20	8	7	56	91	24	18	8	197	26	13	9	32	58	34	30	11	10	239	35	18	19	1	41	13	8	14	19	37	12	53	8	9	14	9	2					
		12.62%	11.96%	9.58%	15.18%	10.82%	14.18%	12.5%	7.29%	17.5%	23.51%	10.85%	17.82%	6.45%	11.27%	10.15%	8.02%	8.33%	27.82%	10.52%	20.0%	29.41%	10.28%	12.34%	18.44%	20.58%	12.0%	7.81%	2.0%	17.44%	8.78%	8.60%	11.47%	9.59%	10.33%	8.95%	8.16%	14.03%	16.36%	11.29%	12.0%	1.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	8	19	3	6	2	0	3	3	3	3	0	4	13	4	1	0	0	6	4	0	0	2	26	2	2	1	2	1	0	1	5	5	4	1	6	1	0	1	0	2					
		1.15%	1.10%	1.00%	0.56%	3.09%	1.41%	0.0%	3.12%	0.93%	0.77%	1.35%	0.0%	3.22%	0.74%	1.56%	0.61%	0.0%	0.0%	1.08%	2.35%	0.0%	0.0%	2.46%	2.00%	1.17%	1.33%	0.41%	4.0%	0.42%	0.0%	1.07%	4.09%	2.52%	1.11%	0.74%	0.92%	1.75%	0.0%	0.80%	0.0%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	3255	194	563	136	54	40	18	30	88	124	43	15	19	340	55	59	19	25	210	42	15	31	29	452	54	66	67	10	35	25	24	29	36	48	61	138	4	8	19	8	22					
		26.13%	26.68%	29.80%	25.80%	27.83%	28.36%	28.12%	31.25%	27.5%	32.04%	19.45%	14.85%	15.32%	19.45%	21.48%	36.41%	17.59%	21.73%	38.11%	24.70%	14.70%	28.97%	35.80%	34.87%	31.76%	44.0%	27.57%	20.0%	14.89%	16.89%	25.80%	23.77%	18.18%	13.40%	45.52%	21.26%	7.01%	14.54%	15.32%	10.66%	20.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	2	1	1	1	0	0	1	2	0	0	0	0	1	0	0	0	1	7	1	0	0	0	7	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0					
		0.24%	0.27%	0.05%	0.18%	0.51%	0.0%	0.0%	1.04%	0.62%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.86%	1.27%	0.58%	0.0%	0.0%	0.0%	0.54%	0.0%	0.66%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.80%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	1	2	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0					
		0.13%	0.13%	0.10%	0.0%	0.0%	0.0%	0.0%	1.04%	0.31%	0.0%	0.45%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.15%	0.0%	0.0%	0.80%	1.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1442	85	214	95	19	26	11	5	35	27	27	15	12	178	19	13	3	2	46	6	5	14	2	179	7	16	47	12	27	24	8	3	10	70	13	120	3	8	19	11	6					
		11.57%	11.69%	11.32%	18.02%	9.79%	18.43%	17.18%	5.20%	10.93%	6.97%	12.21%	14.85%	9.67%	10.18%	7.42%	8.02%	2.77%	1.73%	8.34%	3.52%	4.90%	13.08%	2.46%	13.81%	4.11%	10.66%	19.34%	24.0%	11.48%	16.21%	8.60%	2.45%	5.05%	19.55%	9.70%	18.48%	5.26%	14.54%	15.32%	14.66%	5.60%					
																																															
41	Против всех	595	54	91	21	9	6	7	4	7	26	10	5	6	73	8	5	1	6	24	3	7	1	6	41	4	11	10	5	20	6	5	3	6	13	4	48	8	4	13	8	6					
		4.77%	7.42%	4.81%	3.98%	4.63%	4.25%	10.93%	4.16%	2.18%	6.71%	4.52%	4.95%	4.83%	4.17%	3.12%	3.08%	0.92%	5.21%	4.35%	1.76%	6.86%	0.93%	7.40%	3.16%	2.35%	7.33%	4.11%	10.0%	8.51%	4.05%	5.37%	2.45%	3.03%	3.63%	2.98%	7.39%	14.03%	7.27%	10.48%	10.66%	5.60%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
