Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Старорусская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492					
33	"16. ""Родина"" (народно-патриотический союз)"""	2437	17	16	30	17	16	15	4	5	32	19	23	19	12	93	14	48	0	9	6	40	6	24	5	7	79	77	147	157	106	203	83	74	89	64	65	101	139	143	115	32	57	27	191	11					
		10.69%	6.00%	3.99%	6.63%	4.47%	3.94%	4.23%	1.37%	1.71%	5.33%	6.33%	5.48%	7.27%	4.19%	16.31%	3.60%	7.26%	0.0%	3.78%	4.83%	7.78%	2.4%	10.48%	2.05%	5.88%	13.52%	15.65%	14.05%	17.08%	14.92%	14.57%	13.38%	11.78%	14.14%	14.38%	15.73%	11.74%	13.9%	13.32%	11.74%	9.43%	16.05%	10.67%	12.45%	11.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	72	2	3	0	0	2	3	0	2	1	0	0	0	0	2	2	2	21	0	0	1	0	1	0	1	1	0	3	1	0	4	0	2	1	2	4	0	3	2	2	0	1	0	3	0					
		0.31%	0.70%	0.74%	0.0%	0.0%	0.49%	0.84%	0.0%	0.68%	0.16%	0.0%	0.0%	0.0%	0.0%	0.35%	0.51%	0.30%	5.84%	0.0%	0.0%	0.19%	0.0%	0.43%	0.0%	0.84%	0.17%	0.0%	0.28%	0.10%	0.0%	0.28%	0.0%	0.31%	0.15%	0.44%	0.96%	0.0%	0.3%	0.18%	0.20%	0.0%	0.28%	0.0%	0.19%	0.0%					
35	"18. ""ЛДПР"""	2842	25	33	42	42	63	45	47	31	58	47	59	42	31	82	63	79	55	34	14	33	22	44	21	21	88	61	142	105	63	157	44	59	71	57	59	113	126	181	122	43	29	40	231	18					
		12.46%	8.83%	8.22%	9.29%	11.05%	15.51%	12.71%	16.15%	10.61%	9.66%	15.66%	14.08%	16.09%	10.83%	14.38%	16.23%	11.95%	15.32%	14.28%	11.29%	6.42%	8.8%	19.21%	8.64%	17.64%	15.06%	12.39%	13.57%	11.42%	8.87%	11.27%	7.09%	9.39%	11.28%	12.80%	14.28%	13.13%	12.6%	16.86%	12.46%	12.68%	8.16%	15.81%	15.05%	18.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	780	9	18	8	5	12	14	8	17	21	11	8	4	16	16	16	24	3	6	6	11	2	6	8	2	28	18	43	35	20	41	24	27	18	6	18	31	37	49	34	8	17	10	63	2					
		3.42%	3.18%	4.48%	1.76%	1.31%	2.95%	3.95%	2.74%	5.82%	3.5%	3.66%	1.90%	1.53%	5.59%	2.80%	4.12%	3.63%	0.83%	2.52%	4.83%	2.14%	0.8%	2.62%	3.29%	1.68%	4.79%	3.65%	4.11%	3.80%	2.81%	2.94%	3.87%	4.29%	2.86%	1.34%	4.35%	3.60%	3.7%	4.56%	3.47%	2.35%	4.78%	3.95%	4.10%	2.02%					
37	"20. ""Политическая партия ""Единая Россия"""	7563	110	157	227	151	178	174	84	106	233	144	177	78	100	204	135	262	95	110	70	277	154	74	87	67	153	135	286	250	216	435	193	169	192	127	118	223	273	282	259	99	120	68	487	24					
		33.18%	38.86%	39.15%	50.22%	39.73%	43.84%	49.15%	28.86%	36.30%	38.83%	48.0%	42.24%	29.88%	34.96%	35.78%	34.79%	39.63%	26.46%	46.21%	56.45%	53.89%	61.6%	32.31%	35.80%	56.30%	26.19%	27.43%	27.34%	27.20%	30.42%	31.22%	31.12%	26.91%	30.52%	28.53%	28.57%	25.93%	27.3%	26.28%	26.45%	29.20%	33.80%	26.87%	31.74%	24.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	0	1	1	2	2	2	1	0	3	1	1	2	0	7	1	5	1	1	1	3	0	1	1	1	2	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	4	0					
		0.22%	0.0%	0.24%	0.22%	0.52%	0.49%	0.56%	0.34%	0.0%	0.5%	0.33%	0.23%	0.76%	0.0%	1.22%	0.25%	0.75%	0.27%	0.42%	0.80%	0.58%	0.0%	0.43%	0.41%	0.84%	0.34%	0.0%	0.0%	0.0%	0.14%	0.07%	0.16%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.10%	0.29%	0.28%	0.0%	0.26%	0.0%					
39	"22. ""Развитие предпринимательства"""	62	2	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	5	3	5	1	4	5	3	0	1	0	1	5	7	1	1	3	1	6	0					
		0.27%	0.70%	0.0%	0.22%	0.0%	0.24%	0.0%	0.0%	0.0%	0.16%	0.0%	0.23%	0.0%	0.34%	0.0%	0.0%	0.15%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	1.01%	0.28%	0.54%	0.14%	0.28%	0.80%	0.47%	0.0%	0.22%	0.0%	0.11%	0.5%	0.65%	0.10%	0.29%	0.84%	0.39%	0.39%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3246	42	85	35	47	61	14	36	23	84	22	72	48	34	45	38	90	57	24	7	48	7	11	17	9	84	81	159	148	103	200	109	110	113	66	81	151	151	156	199	104	48	32	185	10					
		14.24%	14.84%	21.19%	7.74%	12.36%	15.02%	3.95%	12.37%	7.87%	14.0%	7.33%	17.18%	18.39%	11.88%	7.89%	9.79%	13.61%	15.87%	10.08%	5.64%	9.33%	2.8%	4.80%	6.99%	7.56%	14.38%	16.46%	15.20%	16.10%	14.50%	14.35%	17.58%	17.51%	17.96%	14.83%	19.61%	17.55%	15.1%	14.53%	20.32%	30.67%	13.52%	12.64%	12.05%	10.10%					
																																																			
41	Против всех	887	5	13	18	11	10	11	31	5	28	5	14	17	10	31	10	19	20	4	3	15	8	14	7	1	29	11	39	34	31	52	25	13	24	16	20	35	41	42	36	12	13	18	74	12					
		3.89%	1.76%	3.24%	3.98%	2.89%	2.46%	3.10%	10.65%	1.71%	4.66%	1.66%	3.34%	6.51%	3.49%	5.43%	2.57%	2.87%	5.57%	1.68%	2.41%	2.91%	3.2%	6.11%	2.88%	0.84%	4.96%	2.23%	3.72%	3.69%	4.36%	3.73%	4.03%	2.07%	3.81%	3.59%	4.84%	4.06%	4.1%	3.91%	3.67%	3.53%	3.66%	7.11%	4.82%	12.12%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
