Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Красноуфимская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №508	УИК №509					
		15.42%	16.18%	13.26%	17.99%	27.50%	13.11%	17.89%	11.59%	4.23%	20.54%	18.44%	22.58%	19.28%	16.33%	21.68%	30.00%	22.59%	23.08%	23.17%	5.83%	6.60%	3.23%	7.02%	10.00%	21.39%	34.94%	16.96%	27.03%	14.44%	19.90%	15.94%	19.39%	13.16%	13.59%	9.70%	5.30%	5.56%	5.59%	9.47%	11.34%	17.31%	23.70%	17.43%	6.47%	6.98%	12.33%	3.63%	18.23%	11.69%	21.55%	13.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	141	0	10	3	1	0	2	2	2	2	6	2	2	1	13	1	0	2	3	2	5	0	2	1	10	0	2	0	3	4	7	9	0	5	5	0	2	3	3	0	0	0	1	1	0	3	2	2	13	4	0					
		1.08%	0.00%	1.84%	1.26%	0.63%	0.00%	0.64%	2.90%	0.60%	1.79%	2.13%	0.92%	0.90%	0.41%	1.37%	2.00%	0.00%	2.20%	0.71%	0.97%	1.65%	0.00%	0.88%	1.25%	0.99%	0.00%	1.17%	0.00%	1.60%	1.99%	1.21%	1.73%	0.00%	0.64%	1.05%	0.00%	0.93%	1.68%	1.05%	0.00%	0.00%	0.00%	0.92%	0.59%	0.00%	0.66%	0.81%	0.99%	2.92%	2.21%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2284	11	84	37	18	10	33	2	51	9	44	40	39	30	138	5	34	10	46	12	33	14	30	7	193	8	38	5	14	29	105	109	4	151	79	59	50	69	81	63	12	31	25	47	44	87	50	35	138	18	3					
		17.52%	16.18%	15.47%	15.48%	11.25%	16.39%	10.54%	2.90%	15.41%	8.04%	15.60%	18.43%	17.49%	12.24%	14.53%	10.00%	12.59%	10.99%	10.87%	5.83%	10.89%	22.58%	13.16%	8.75%	19.11%	9.64%	22.22%	4.50%	7.49%	14.43%	18.20%	20.92%	10.53%	19.36%	16.67%	19.54%	23.15%	38.55%	28.42%	32.47%	23.08%	22.96%	22.94%	27.65%	34.11%	19.16%	20.16%	17.24%	31.01%	9.94%	5.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	179	0	2	4	0	0	2	1	6	2	2	13	3	1	19	1	2	0	3	3	2	1	4	1	25	0	0	0	3	2	5	9	2	6	2	5	3	2	4	2	1	3	1	0	1	8	5	1	4	10	3					
		1.37%	0.00%	0.37%	1.67%	0.00%	0.00%	0.64%	1.45%	1.81%	1.79%	0.71%	5.99%	1.35%	0.41%	2.00%	2.00%	0.74%	0.00%	0.71%	1.46%	0.66%	1.61%	1.75%	1.25%	2.48%	0.00%	0.00%	0.00%	1.60%	0.99%	0.87%	1.73%	5.26%	0.77%	0.42%	1.66%	1.39%	1.12%	1.40%	1.03%	1.92%	2.22%	0.92%	0.00%	0.78%	1.76%	2.02%	0.49%	0.90%	5.52%	5.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4612	22	201	83	61	32	143	39	126	50	108	59	79	121	283	19	107	38	169	103	164	31	84	38	312	29	48	51	91	78	169	122	20	205	145	96	81	58	92	54	23	42	35	56	50	208	112	67	116	70	22					
		35.38%	32.35%	37.02%	34.73%	38.13%	52.46%	45.69%	56.52%	38.07%	44.64%	38.30%	27.19%	35.43%	49.39%	29.79%	38.00%	39.63%	41.76%	39.95%	50.00%	54.13%	50.00%	36.84%	47.50%	30.89%	34.94%	28.07%	45.95%	48.66%	38.81%	29.29%	23.42%	52.63%	26.28%	30.59%	31.79%	37.50%	32.40%	32.28%	27.84%	44.23%	31.11%	32.11%	32.94%	38.76%	45.81%	45.16%	33.00%	26.07%	38.67%	41.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	759	1	64	25	8	1	13	0	16	2	13	14	12	15	58	0	13	2	12	9	29	6	11	1	63	5	7	4	5	11	35	50	3	25	22	22	18	8	23	15	2	3	3	15	7	13	27	14	16	13	5					
		5.82%	1.47%	11.79%	10.46%	5.00%	1.64%	4.15%	0.00%	4.83%	1.79%	4.61%	6.45%	5.38%	6.12%	6.11%	0.00%	4.81%	2.20%	2.84%	4.37%	9.57%	9.68%	4.82%	1.25%	6.24%	6.02%	4.09%	3.60%	2.67%	5.47%	6.07%	9.60%	7.89%	3.21%	4.64%	7.28%	8.33%	4.47%	8.07%	7.73%	3.85%	2.22%	2.75%	8.82%	5.43%	2.86%	10.89%	6.90%	3.60%	7.18%	9.43%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
