Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Данковская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	489	15	15	20	22	20	27	20	20	15	16	15	15	15	10	15	10	16	15	10	10	7	12	10	10	10	10	8	10	10	15	7	10	7	10	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	322	4	1	17	20	19	26	18	17	12	16	7	9	6	8	4	1	16	7	10	7	3	12	7	7	2	5	8	3	1	4	5	0	4	4	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	204	1	4	11	12	5	15	12	14	12	8	5	1	4	2	8	3	5	3	6	5	5	5	5	1	3	7	6	3	4	4	11	6	5	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	167	11	14	3	2	1	1	2	3	3	0	8	6	9	2	11	9	0	8	0	3	4	0	3	3	8	5	0	7	9	11	2	10	3	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	47	1	1	2	2	2	1	3	2	2	1	1	1	1	0	0	0	1	0	0	1	0	1	1	7	0	0	6	1	1	1	1	0	0	6	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2621	69	55	81	179	165	258	164	196	81	31	67	158	63	19	75	65	61	83	72	27	38	53	52	57	45	31	33	27	37	73	26	59	49	31	41					
		15.18%	14.74%	17.63%	15.79%	19.52%	16.29%	19.77%	15.37%	17.39%	15.23%	14.16%	15.02%	17.46%	15.18%	11.95%	13.51%	17.29%	12.98%	13.39%	16.44%	9.34%	18.27%	14.17%	9.25%	11.26%	15.41%	9.87%	10.28%	15.08%	15.35%	13.67%	13.90%	13.29%	14.33%	11.23%	11.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2774	96	53	90	133	135	176	186	179	66	33	82	127	70	37	80	72	68	109	99	45	33	87	69	85	48	52	66	31	32	75	21	71	39	55	74					
		16.06%	20.51%	16.99%	17.54%	14.50%	13.33%	13.49%	17.43%	15.88%	12.41%	15.07%	18.39%	14.03%	16.87%	23.27%	14.41%	19.15%	14.47%	17.58%	22.60%	15.57%	15.87%	23.26%	12.28%	16.80%	16.44%	16.56%	20.56%	17.32%	13.28%	14.04%	11.23%	15.99%	11.40%	19.93%	21.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	213	1	2	9	14	15	20	15	12	12	2	3	9	4	2	3	5	3	10	3	5	5	8	2	6	6	2	3	2	1	7	1	5	3	8	5					
		1.23%	0.21%	0.64%	1.75%	1.53%	1.48%	1.53%	1.41%	1.06%	2.26%	0.91%	0.67%	0.99%	0.96%	1.26%	0.54%	1.33%	0.64%	1.61%	0.68%	1.73%	2.40%	2.14%	0.36%	1.19%	2.05%	0.64%	0.93%	1.12%	0.41%	1.31%	0.53%	1.13%	0.88%	2.90%	1.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3993	83	89	127	254	315	326	269	317	155	63	99	245	92	22	80	68	113	125	82	81	29	72	85	71	70	92	48	22	48	139	34	114	36	56	72					
		23.12%	17.74%	28.53%	24.76%	27.70%	31.10%	24.98%	25.21%	28.13%	29.14%	28.77%	22.20%	27.07%	22.17%	13.84%	14.41%	18.09%	24.04%	20.16%	18.72%	28.03%	13.94%	19.25%	15.12%	14.03%	23.97%	29.30%	14.95%	12.29%	19.92%	26.03%	18.18%	25.68%	10.53%	20.29%	21.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	307	5	13	18	16	30	41	36	23	21	2	9	27	9	1	7	2	5	5	3	2	0	0	7	4	2	1	2	2	0	0	1	7	3	3	0					
		1.78%	1.07%	4.17%	3.51%	1.74%	2.96%	3.14%	3.37%	2.04%	3.95%	0.91%	2.02%	2.98%	2.17%	0.63%	1.26%	0.53%	1.06%	0.81%	0.68%	0.69%	0.00%	0.00%	1.25%	0.79%	0.68%	0.32%	0.62%	1.12%	0.00%	0.00%	0.53%	1.58%	0.88%	1.09%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6935	195	95	172	301	331	449	366	368	181	84	173	313	161	73	299	161	213	274	163	121	96	146	336	264	118	127	159	92	120	233	100	187	202	118	144					
		40.16%	41.67%	30.45%	33.53%	32.82%	32.68%	34.41%	34.30%	32.65%	34.02%	38.36%	38.79%	34.59%	38.80%	45.91%	53.87%	42.82%	45.32%	44.19%	37.21%	41.87%	46.15%	39.04%	59.79%	52.17%	40.41%	40.45%	49.53%	51.40%	49.79%	43.63%	53.48%	42.12%	59.06%	42.75%	42.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	75	3	1	2	4	2	5	4	6	4	0	4	3	5	0	4	2	1	3	4	1	3	0	2	3	1	3	1	0	0	0	0	0	3	0	1					
		0.43%	0.64%	0.32%	0.39%	0.44%	0.20%	0.38%	0.37%	0.53%	0.75%	0.00%	0.90%	0.33%	1.20%	0.00%	0.72%	0.53%	0.21%	0.48%	0.91%	0.35%	1.44%	0.00%	0.36%	0.59%	0.34%	0.96%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.29%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
