Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Кандалакшская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1188	35	50	50	50	35	35	50	50	35	50	10	25	35	50	50	11	11	35	25	25	11	50	50	35	5	25	25	5	15	30	30	25	50	30	10	10	10	10	10	10	10	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	200	9	11	7	11	8	4	10	12	18	9	0	2	12	8	6	0	3	7	3	1	0	3	3	4	2	1	7	1	3	6	1	2	10	9	0	0	2	0	3	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	101	6	4	6	4	0	4	5	1	3	9	0	3	1	3	7	2	5	1	7	4	0	0	1	2	0	2	3	1	1	0	1	0	3	5	2	0	1	0	2	1	0	1					
14	Число погашенных открепительных удостоверений	965	26	39	43	39	27	31	40	38	17	41	10	23	0	42	44	11	8	28	22	24	11	47	47	31	3	24	18	4	12	24	29	23	40	21	10	10	8	10	7	10	10	13					
15	Число открепительных удостоверений выданных ТИК	7	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	234	7	11	8	13	5	4	8	12	5	11	0	3	1	11	9	0	2	5	6	4	2	12	10	6	1	4	6	4	0	15	4	5	4	10	8	1	12	3	0	0	2	0					
		0.90%	0.72%	0.83%	0.57%	1.13%	0.72%	0.68%	0.58%	0.92%	0.56%	0.95%	0.0%	1.17%	0.10%	0.96%	0.80%	0.0%	0.89%	0.78%	1.57%	1.33%	2.43%	0.92%	1.03%	0.78%	2.85%	1.37%	1.52%	3.27%	0.0%	2.42%	0.62%	1.13%	0.41%	1.02%	3.77%	0.58%	1.98%	1.07%	0.0%	0.0%	1.36%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	464	12	26	29	37	17	15	34	35	19	19	0	4	14	28	15	0	0	5	7	3	0	20	11	5	0	1	4	0	2	26	15	1	16	16	6	5	4	6	0	2	0	5					
		1.78%	1.24%	1.97%	2.08%	3.23%	2.45%	2.57%	2.47%	2.69%	2.14%	1.64%	0.0%	1.56%	1.48%	2.46%	1.34%	0.0%	0.0%	0.78%	1.84%	1.00%	0.0%	1.54%	1.13%	0.65%	0.0%	0.34%	1.01%	0.0%	0.52%	4.20%	2.34%	0.22%	1.64%	1.64%	2.83%	2.94%	0.66%	2.14%	0.0%	1.88%	0.0%	1.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1211	55	91	86	41	31	37	65	59	35	74	0	14	52	63	57	9	5	26	18	11	3	75	62	39	1	11	25	2	13	3	4	6	44	40	4	5	14	3	3	4	5	16					
		4.65%	5.72%	6.91%	6.18%	3.58%	4.47%	6.34%	4.73%	4.54%	3.95%	6.40%	0.0%	5.46%	5.53%	5.53%	5.11%	3.07%	2.23%	4.08%	4.73%	3.67%	3.65%	5.80%	6.41%	5.11%	2.85%	3.79%	6.36%	1.63%	3.43%	0.48%	0.62%	1.36%	4.53%	4.11%	1.88%	2.94%	2.31%	1.07%	5.35%	3.77%	3.40%	4.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	810	43	41	56	58	23	19	64	45	36	48	2	5	37	29	39	2	2	10	17	5	2	27	13	8	0	4	5	1	6	13	8	0	41	40	6	4	7	6	2	5	11	20					
		3.11%	4.47%	3.11%	4.02%	5.06%	3.31%	3.25%	4.66%	3.46%	4.06%	4.15%	8.0%	1.95%	3.93%	2.54%	3.50%	0.68%	0.89%	1.57%	4.47%	1.67%	2.43%	2.08%	1.34%	1.04%	0.0%	1.37%	1.27%	0.81%	1.58%	2.10%	1.25%	0.0%	4.22%	4.11%	2.83%	2.35%	1.15%	2.14%	3.57%	4.71%	7.48%	5.68%					
22	"5. ""За Русь Святую"""	92	0	3	6	3	0	3	2	8	3	5	1	0	3	1	5	0	1	2	5	2	0	4	4	3	0	2	2	1	4	2	2	0	5	2	1	2	2	0	0	0	2	1					
		0.35%	0.0%	0.22%	0.43%	0.26%	0.0%	0.51%	0.14%	0.61%	0.33%	0.43%	4.0%	0.0%	0.31%	0.08%	0.44%	0.0%	0.44%	0.31%	1.31%	0.66%	0.0%	0.30%	0.41%	0.39%	0.0%	0.68%	0.50%	0.81%	1.05%	0.32%	0.31%	0.0%	0.51%	0.20%	0.47%	1.17%	0.33%	0.0%	0.0%	0.0%	1.36%	0.28%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	0	2	2	2	2	2	2	2	1	1	0	0	0	1	1	0	0	1	1	1	0	2	2	2	0	0	1	0	2	12	1	0	3	1	0	0	1	2	0	0	0	0					
		0.19%	0.0%	0.15%	0.14%	0.17%	0.28%	0.34%	0.14%	0.15%	0.11%	0.08%	0.0%	0.0%	0.0%	0.08%	0.08%	0.0%	0.0%	0.15%	0.26%	0.33%	0.0%	0.15%	0.20%	0.26%	0.0%	0.0%	0.25%	0.0%	0.52%	1.93%	0.15%	0.0%	0.30%	0.10%	0.0%	0.0%	0.16%	0.71%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	207	2	10	12	7	7	6	8	8	11	7	0	3	8	4	6	0	4	3	1	1	0	10	16	5	0	1	6	1	3	13	5	1	6	6	4	0	4	7	0	1	2	8					
		0.79%	0.20%	0.75%	0.86%	0.61%	1.01%	1.02%	0.58%	0.61%	1.24%	0.60%	0.0%	1.17%	0.85%	0.35%	0.53%	0.0%	1.78%	0.47%	0.26%	0.33%	0.0%	0.77%	1.65%	0.65%	0.0%	0.34%	1.52%	0.81%	0.79%	2.10%	0.78%	0.22%	0.61%	0.61%	1.88%	0.0%	0.66%	2.49%	0.0%	0.94%	1.36%	2.27%					
25	"8. ""Народно-республиканская партия России"""	42	0	3	5	0	1	0	2	3	1	0	0	0	2	2	1	0	1	0	1	0	0	3	0	6	0	0	0	0	0	0	3	1	1	4	0	0	1	1	0	0	0	0					
		0.16%	0.0%	0.22%	0.35%	0.0%	0.14%	0.0%	0.14%	0.23%	0.11%	0.0%	0.0%	0.0%	0.21%	0.17%	0.08%	0.0%	0.44%	0.0%	0.26%	0.0%	0.0%	0.23%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.22%	0.10%	0.41%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	79	4	3	1	6	3	0	8	4	5	1	0	0	1	11	2	0	0	2	0	0	0	4	1	1	0	0	3	0	0	9	2	1	1	3	1	0	1	0	0	0	0	1					
		0.30%	0.41%	0.22%	0.07%	0.52%	0.43%	0.0%	0.58%	0.30%	0.56%	0.08%	0.0%	0.0%	0.10%	0.96%	0.17%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.30%	0.10%	0.13%	0.0%	0.0%	0.76%	0.0%	0.0%	1.45%	0.31%	0.22%	0.10%	0.30%	0.47%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.28%					
27	"10. ""Аграрная партия России"""	390	19	17	23	15	18	6	24	17	7	20	0	5	15	19	16	5	1	12	2	9	3	30	22	10	1	2	4	0	7	6	5	0	16	7	1	0	9	4	1	5	3	4					
		1.50%	1.97%	1.29%	1.65%	1.31%	2.59%	1.02%	1.74%	1.30%	0.79%	1.73%	0.0%	1.95%	1.59%	1.66%	1.43%	1.70%	0.44%	1.88%	0.52%	3.01%	3.65%	2.32%	2.27%	1.31%	2.85%	0.68%	1.01%	0.0%	1.85%	0.96%	0.78%	0.0%	1.64%	0.72%	0.47%	0.0%	1.48%	1.42%	1.78%	4.71%	2.04%	1.13%					
28	"11. ""Истинные патриоты России"""	39	1	0	1	0	0	0	3	1	0	17	0	0	0	0	1	0	0	1	0	3	0	1	2	0	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0					
		0.15%	0.10%	0.0%	0.07%	0.0%	0.0%	0.0%	0.21%	0.07%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.15%	0.0%	1.00%	0.0%	0.07%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.22%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	304	14	17	12	24	8	8	21	12	25	0	0	4	10	18	8	1	0	3	9	6	0	21	18	9	0	1	2	0	5	9	3	2	8	8	0	6	3	1	0	0	2	6					
		1.16%	1.45%	1.29%	0.86%	2.09%	1.15%	1.37%	1.53%	0.92%	2.82%	0.0%	0.0%	1.56%	1.06%	1.58%	0.71%	0.34%	0.0%	0.47%	2.36%	2.00%	0.0%	1.62%	1.86%	1.17%	0.0%	0.34%	0.50%	0.0%	1.32%	1.45%	0.46%	0.45%	0.82%	0.82%	0.0%	3.52%	0.49%	0.35%	0.0%	0.0%	1.36%	1.70%					
30	"13. ""Демократическая партия России"""	49	2	2	4	0	1	2	1	3	1	2	0	2	2	6	2	0	0	0	3	0	0	2	2	0	0	0	0	2	1	0	0	1	1	4	0	0	1	1	0	0	0	1					
		0.18%	0.20%	0.15%	0.28%	0.0%	0.14%	0.34%	0.07%	0.23%	0.11%	0.17%	0.0%	0.78%	0.21%	0.52%	0.17%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.15%	0.20%	0.0%	0.0%	0.0%	0.0%	1.63%	0.26%	0.0%	0.0%	0.22%	0.10%	0.41%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.0%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	2	1	1	1	0	0	0	2	1	0	1	2	0	4	1	0	1	0	0	0	3	1	3	0	0	1	0	0	6	2	1	1	5	0	1	0	3	0	0	0	0					
		0.16%	0.0%	0.15%	0.07%	0.08%	0.14%	0.0%	0.0%	0.0%	0.22%	0.08%	0.0%	0.39%	0.21%	0.0%	0.35%	0.34%	0.0%	0.15%	0.0%	0.0%	0.0%	0.23%	0.10%	0.39%	0.0%	0.0%	0.25%	0.0%	0.0%	0.96%	0.31%	0.22%	0.10%	0.51%	0.0%	0.58%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	47	3	1	2	0	1	1	5	2	3	2	0	0	3	2	4	0	0	0	0	1	0	1	0	5	0	0	0	0	0	4	1	0	0	3	0	0	1	1	0	0	0	1					
		0.18%	0.31%	0.07%	0.14%	0.0%	0.14%	0.17%	0.36%	0.15%	0.33%	0.17%	0.0%	0.0%	0.31%	0.17%	0.35%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.07%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.15%	0.0%	0.0%	0.30%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2357	101	146	146	118	64	55	175	144	96	134	2	18	94	103	103	3	20	31	22	18	5	121	78	49	0	17	58	8	7	7	43	14	104	133	14	16	14	16	2	7	11	40					
		9.06%	10.50%	11.09%	10.49%	10.30%	9.23%	9.43%	12.75%	11.08%	10.83%	11.59%	8.0%	7.03%	10.0%	9.05%	9.24%	1.02%	8.92%	4.87%	5.78%	6.02%	6.09%	9.36%	8.07%	6.42%	0.0%	5.86%	14.75%	6.55%	1.85%	1.13%	6.72%	3.18%	10.71%	13.68%	6.60%	9.41%	2.31%	5.71%	3.57%	6.60%	7.48%	11.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	3	0	3	0	4	3	1	2	0	0	2	2	1	2	0	2	3	0	0	2	3	2	1	0	0	0	0	2	0	0	2	1	1	0	4	0	1	0	1	0					
		0.18%	0.0%	0.07%	0.21%	0.0%	0.43%	0.0%	0.29%	0.23%	0.11%	0.17%	0.0%	0.0%	0.21%	0.17%	0.08%	0.68%	0.0%	0.31%	0.78%	0.0%	0.0%	0.15%	0.31%	0.26%	2.85%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.20%	0.10%	0.47%	0.0%	0.66%	0.0%	1.78%	0.0%	0.68%	0.0%					
35	"18. ""ЛДПР"""	3944	138	175	170	156	100	65	184	199	135	168	2	37	154	143	169	27	51	99	45	53	19	170	135	134	5	23	66	16	65	147	144	75	149	155	58	34	83	85	18	19	20	54					
		15.17%	14.36%	13.29%	12.22%	13.62%	14.43%	11.14%	13.41%	15.31%	15.23%	14.53%	8.0%	14.45%	16.38%	12.56%	15.17%	9.21%	22.76%	15.56%	11.84%	17.72%	23.17%	13.15%	13.97%	17.56%	14.28%	7.93%	16.79%	13.11%	17.19%	23.74%	22.53%	17.04%	15.34%	15.94%	27.35%	20.0%	13.69%	30.35%	32.14%	17.92%	13.60%	15.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	491	14	23	28	18	13	14	20	17	22	20	0	4	11	24	26	2	4	16	10	3	2	29	32	14	1	4	12	5	11	3	9	4	26	22	2	2	5	4	0	0	5	10					
		1.88%	1.45%	1.74%	2.01%	1.57%	1.87%	2.40%	1.45%	1.30%	2.48%	1.73%	0.0%	1.56%	1.17%	2.10%	2.33%	0.68%	1.78%	2.51%	2.63%	1.00%	2.43%	2.24%	3.31%	1.83%	2.85%	1.37%	3.05%	4.09%	2.91%	0.48%	1.40%	0.90%	2.67%	2.26%	0.94%	1.17%	0.82%	1.42%	0.0%	0.0%	3.40%	2.84%					
37	"20. ""Политическая партия ""Единая Россия"""	11306	388	535	563	439	282	253	526	554	358	450	17	129	411	494	482	215	118	328	188	163	36	459	346	340	16	172	146	69	236	243	347	300	410	384	82	79	388	100	27	37	60	136					
		43.48%	40.37%	40.65%	40.47%	38.34%	40.69%	43.39%	38.33%	42.64%	40.40%	38.92%	68.0%	50.39%	43.72%	43.40%	43.26%	73.37%	52.67%	51.57%	49.47%	54.51%	43.90%	35.52%	35.81%	44.56%	45.71%	59.31%	37.15%	56.55%	62.43%	39.25%	54.30%	68.18%	42.22%	39.50%	38.67%	46.47%	64.02%	35.71%	48.21%	34.90%	40.81%	38.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	2	1	2	3	4	0	1	1	2	2	0	0	2	3	3	2	0	0	0	1	2	4	1	1	0	0	0	0	0	1	0	2	1	0	0	0	2	3	0	0	0	0					
		0.17%	0.20%	0.07%	0.14%	0.26%	0.57%	0.0%	0.07%	0.07%	0.22%	0.17%	0.0%	0.0%	0.21%	0.26%	0.26%	0.68%	0.0%	0.0%	0.0%	0.33%	2.43%	0.30%	0.10%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.45%	0.10%	0.0%	0.0%	0.0%	0.33%	1.07%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	0	1	1	3	4	1	1	3	2	3	0	0	0	1	6	0	0	1	1	3	0	1	3	0	0	0	0	0	0	1	2	0	1	0	0	0	2	2	0	0	0	0					
		0.16%	0.0%	0.07%	0.07%	0.26%	0.57%	0.17%	0.07%	0.23%	0.22%	0.25%	0.0%	0.0%	0.0%	0.08%	0.53%	0.0%	0.0%	0.15%	0.26%	1.00%	0.0%	0.07%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.31%	0.0%	0.10%	0.0%	0.0%	0.0%	0.33%	0.71%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2438	117	140	169	133	74	66	148	109	68	108	1	9	78	111	104	21	7	52	21	3	5	228	165	86	4	21	31	12	12	26	15	21	88	82	14	7	12	6	1	19	14	30					
		9.37%	12.17%	10.63%	12.14%	11.61%	10.67%	11.32%	10.78%	8.39%	7.67%	9.34%	4.0%	3.51%	8.29%	9.75%	9.33%	7.16%	3.12%	8.17%	5.52%	1.00%	6.09%	17.64%	17.08%	11.27%	11.42%	7.24%	7.88%	9.83%	3.17%	4.20%	2.34%	4.77%	9.06%	8.43%	6.60%	4.11%	1.98%	2.14%	1.78%	17.92%	9.52%	8.52%					
																																																	
41	Против всех	1051	32	62	45	65	24	19	55	50	42	54	0	12	36	54	38	3	8	26	16	5	3	54	24	17	5	21	15	1	3	55	24	4	38	43	10	7	29	25	1	4	7	15					
		4.04%	3.32%	4.71%	3.23%	5.67%	3.46%	3.25%	4.00%	3.84%	4.74%	4.67%	0.0%	4.68%	3.82%	4.74%	3.41%	1.02%	3.57%	4.08%	4.21%	1.67%	3.65%	4.17%	2.48%	2.22%	14.28%	7.24%	3.81%	0.81%	0.79%	8.88%	3.75%	0.90%	3.91%	4.42%	4.71%	4.11%	4.78%	8.92%	1.78%	3.77%	4.76%	4.26%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
