Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Касторенская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	193	8	10	8	7	10	10	10	5	5	5	3	3	3	5	5	6	5	3	5	5	5	5	5	3	3	5	3	5	3	3	3	5	5	3	5	5	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	5	10	1	0	1	3	3	0	1	1	0	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	1	3	0	1	2	1	2	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	2	1	1	0	1	0	1	2	0					
14	Число погашенных открепительных удостоверений	158	3	0	7	7	9	7	7	5	4	4	3	0	3	5	5	3	5	3	5	5	5	3	5	3	3	5	3	5	3	3	3	5	4	2	5	5	3	3					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	204	6	10	4	10	9	12	18	6	7	3	5	2	2	5	7	4	4	3	3	4	10	4	6	1	0	5	3	14	4	1	0	16	4	3	6	2	1	0					
		1.80%	1.25%	1.17%	0.91%	2.48%	1.38%	1.93%	1.93%	3.33%	3.00%	0.77%	3.33%	1.23%	2.43%	1.76%	2.02%	1.99%	1.71%	2.08%	1.34%	1.28%	3.37%	1.35%	2.18%	0.75%	0.0%	1.49%	2.5%	3.62%	6.77%	0.72%	0.0%	2.69%	1.78%	2.02%	2.08%	0.68%	0.64%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	98	4	10	1	11	6	2	14	1	4	2	0	1	0	1	0	2	4	0	1	2	0	4	2	0	2	4	1	4	0	0	2	3	1	4	2	2	1	0					
		0.86%	0.83%	1.17%	0.22%	2.73%	0.92%	0.32%	1.50%	0.55%	1.71%	0.51%	0.0%	0.61%	0.0%	0.35%	0.0%	0.99%	1.71%	0.0%	0.44%	0.64%	0.0%	1.35%	0.72%	0.0%	1.70%	1.19%	0.83%	1.03%	0.0%	0.0%	2.73%	0.50%	0.44%	2.70%	0.69%	0.68%	0.64%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	301	9	16	15	9	18	15	16	5	6	8	4	6	1	3	8	9	9	4	5	5	9	12	6	5	6	18	3	7	3	6	0	16	6	9	11	7	4	2					
		2.65%	1.87%	1.88%	3.42%	2.23%	2.77%	2.42%	1.72%	2.77%	2.57%	2.06%	2.66%	3.70%	1.21%	1.05%	2.31%	4.47%	3.86%	2.77%	2.24%	1.60%	3.04%	4.06%	2.18%	3.75%	5.12%	5.38%	2.5%	1.81%	5.08%	4.37%	0.0%	2.69%	2.67%	6.08%	3.81%	2.41%	2.59%	1.80%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	137	12	17	4	5	15	9	11	6	2	1	0	1	0	3	4	1	1	2	0	6	1	1	3	3	0	9	2	1	3	1	1	1	2	4	5	0	0	0					
		1.20%	2.5%	2.00%	0.91%	1.24%	2.31%	1.45%	1.18%	3.33%	0.85%	0.25%	0.0%	0.61%	0.0%	1.05%	1.15%	0.49%	0.42%	1.38%	0.0%	1.92%	0.33%	0.33%	1.09%	2.25%	0.0%	2.69%	1.66%	0.25%	5.08%	0.72%	1.36%	0.16%	0.89%	2.70%	1.73%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	98	2	6	3	11	3	4	5	0	2	3	0	0	1	3	4	3	0	0	1	4	2	7	5	0	0	8	0	1	2	1	1	7	2	1	2	4	0	0					
		0.86%	0.41%	0.70%	0.68%	2.73%	0.46%	0.64%	0.53%	0.0%	0.85%	0.77%	0.0%	0.0%	1.21%	1.05%	1.15%	1.49%	0.0%	0.0%	0.44%	1.28%	0.67%	2.37%	1.82%	0.0%	0.0%	2.39%	0.0%	0.25%	3.38%	0.72%	1.36%	1.17%	0.89%	0.67%	0.69%	1.37%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	2	1	0	2	0	2	2	2	1	2	0	2	0	0	2	2	0	0	0	1	0	5	1	2	1	1	0	2	2	1	0	1	0	1	0	2	0	0					
		0.35%	0.41%	0.11%	0.0%	0.49%	0.0%	0.32%	0.21%	1.11%	0.42%	0.51%	0.0%	1.23%	0.0%	0.0%	0.57%	0.99%	0.0%	0.0%	0.0%	0.32%	0.0%	1.69%	0.36%	1.50%	0.85%	0.29%	0.0%	0.51%	3.38%	0.72%	0.0%	0.16%	0.0%	0.67%	0.0%	0.68%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	91	0	7	6	4	5	5	15	0	1	5	0	4	1	0	0	1	3	0	0	0	3	1	0	7	1	2	1	5	2	2	0	4	1	1	3	1	0	0					
		0.80%	0.0%	0.82%	1.36%	0.99%	0.77%	0.80%	1.61%	0.0%	0.42%	1.29%	0.0%	2.46%	1.21%	0.0%	0.0%	0.49%	1.28%	0.0%	0.0%	0.0%	1.01%	0.33%	0.0%	5.26%	0.85%	0.59%	0.83%	1.29%	3.38%	1.45%	0.0%	0.67%	0.44%	0.67%	1.04%	0.34%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	2	0	2	1	0	3	1	1	1	2	1	0	1	0	3	1	1	0	0	1	1	2	0	0	3	1	1	1	1	2	1	2	2	0	0	0	0	0					
		0.33%	0.41%	0.0%	0.45%	0.24%	0.0%	0.48%	0.10%	0.55%	0.42%	0.51%	0.66%	0.0%	1.21%	0.0%	0.86%	0.49%	0.42%	0.0%	0.0%	0.32%	0.33%	0.67%	0.0%	0.0%	2.56%	0.29%	0.83%	0.25%	1.69%	1.45%	1.36%	0.33%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	2	2	1	0	0	0	2	0	1	0	0	2	0	0	3	0	2	3	0	0	0	1	0	0	1	0	0	0	0	0	1	3	1	0	3	1	0	0					
		0.25%	0.41%	0.23%	0.22%	0.0%	0.0%	0.0%	0.21%	0.0%	0.42%	0.0%	0.0%	1.23%	0.0%	0.0%	0.86%	0.0%	0.85%	2.08%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.50%	0.44%	0.0%	1.04%	0.34%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	979	38	47	66	23	17	37	48	2	13	62	9	3	5	26	46	31	18	32	38	29	13	17	26	2	3	23	5	47	3	25	6	87	12	2	57	45	7	9					
		8.63%	7.91%	5.54%	15.06%	5.72%	2.61%	5.97%	5.16%	1.11%	5.57%	16.02%	6.0%	1.85%	6.09%	9.15%	13.33%	15.42%	7.72%	22.22%	17.04%	9.32%	4.39%	5.76%	9.48%	1.50%	2.56%	6.88%	4.16%	12.17%	5.08%	18.24%	8.21%	14.64%	5.35%	1.35%	19.79%	15.51%	4.54%	8.10%					
28	"11. ""Истинные патриоты России"""	17	1	0	1	0	1	1	0	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0					
		0.15%	0.20%	0.0%	0.22%	0.0%	0.15%	0.16%	0.0%	0.0%	0.0%	0.25%	0.0%	0.61%	0.0%	0.35%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	143	1	5	2	2	4	14	13	3	2	8	1	4	0	1	4	3	2	2	2	5	7	7	5	2	1	2	2	3	2	2	2	8	2	1	5	11	2	1					
		1.26%	0.20%	0.58%	0.45%	0.49%	0.61%	2.26%	1.39%	1.66%	0.85%	2.06%	0.66%	2.46%	0.0%	0.35%	1.15%	1.49%	0.85%	1.38%	0.89%	1.60%	2.36%	2.37%	1.82%	1.50%	0.85%	0.59%	1.66%	0.77%	3.38%	1.45%	2.73%	1.34%	0.89%	0.67%	1.73%	3.79%	1.29%	0.90%					
30	"13. ""Демократическая партия России"""	47	1	3	1	1	3	4	1	2	1	2	1	0	0	0	1	1	0	1	2	0	1	4	3	1	0	0	0	0	0	0	0	5	4	1	2	1	0	0					
		0.41%	0.20%	0.35%	0.22%	0.24%	0.46%	0.64%	0.10%	1.11%	0.42%	0.51%	0.66%	0.0%	0.0%	0.0%	0.28%	0.49%	0.0%	0.69%	0.89%	0.0%	0.33%	1.35%	1.09%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	1.78%	0.67%	0.69%	0.34%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	1	7	1	2	3	2	3	2	0	2	0	0	0	1	0	2	1	0	4	3	1	3	2	1	1	4	0	4	1	1	0	1	4	1	5	0	0	1					
		0.56%	0.20%	0.82%	0.22%	0.49%	0.46%	0.32%	0.32%	1.11%	0.0%	0.51%	0.0%	0.0%	0.0%	0.35%	0.0%	0.99%	0.42%	0.0%	1.79%	0.96%	0.33%	1.01%	0.72%	0.75%	0.85%	1.19%	0.0%	1.03%	1.69%	0.72%	0.0%	0.16%	1.78%	0.67%	1.73%	0.0%	0.0%	0.90%					
32	"15. ""Партия СЛОН"""	11	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0					
		0.09%	0.20%	0.11%	0.0%	0.0%	0.0%	0.16%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.28%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	525	29	62	30	22	31	37	69	2	8	12	1	1	0	7	10	7	5	3	1	3	22	9	18	4	3	21	4	15	2	6	4	36	12	4	5	10	6	4					
		4.63%	6.04%	7.31%	6.84%	5.47%	4.77%	5.97%	7.42%	1.11%	3.43%	3.10%	0.66%	0.61%	0.0%	2.46%	2.89%	3.48%	2.14%	2.08%	0.44%	0.96%	7.43%	3.05%	6.56%	3.00%	2.56%	6.28%	3.33%	3.88%	3.38%	4.37%	5.47%	6.06%	5.35%	2.70%	1.73%	3.44%	3.89%	3.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	0	4	0	2	1	2	3	1	0	0	1	0	0	1	1	3	3	1	3	0	1	2	2	0	0	5	0	2	2	1	1	4	2	0	4	7	0	0					
		0.52%	0.0%	0.47%	0.0%	0.49%	0.15%	0.32%	0.32%	0.55%	0.0%	0.0%	0.66%	0.0%	0.0%	0.35%	0.28%	1.49%	1.28%	0.69%	1.34%	0.0%	0.33%	0.67%	0.72%	0.0%	0.0%	1.49%	0.0%	0.51%	3.38%	0.72%	1.36%	0.67%	0.89%	0.0%	1.38%	2.41%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1515	82	121	66	42	114	70	112	41	41	57	13	28	16	57	45	28	14	14	40	22	39	18	34	15	6	59	13	52	5	18	0	85	34	16	38	36	16	8					
		13.36%	17.08%	14.26%	15.06%	10.44%	17.56%	11.30%	12.05%	22.77%	17.59%	14.72%	8.66%	17.28%	19.51%	20.07%	13.04%	13.93%	6.00%	9.72%	17.93%	7.07%	13.17%	6.10%	12.40%	11.27%	5.12%	17.66%	10.83%	13.47%	8.47%	13.13%	0.0%	14.30%	15.17%	10.81%	13.19%	12.41%	10.38%	7.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	246	5	17	10	8	7	21	28	3	4	9	1	6	0	5	4	5	7	3	2	3	7	9	9	1	6	13	0	12	0	5	3	8	4	2	6	10	2	1					
		2.17%	1.04%	2.00%	2.28%	1.99%	1.07%	3.39%	3.01%	1.66%	1.71%	2.32%	0.66%	3.70%	0.0%	1.76%	1.15%	2.48%	3.00%	2.08%	0.89%	0.96%	2.36%	3.05%	3.28%	0.75%	5.12%	3.89%	0.0%	3.10%	0.0%	3.64%	4.10%	1.34%	1.78%	1.35%	2.08%	3.44%	1.29%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	3216	149	259	132	131	241	220	315	49	71	102	61	49	10	78	112	30	39	20	75	93	128	62	64	49	38	79	44	115	7	33	14	92	52	37	32	50	68	16					
		28.37%	31.04%	30.54%	30.13%	32.58%	37.13%	35.54%	33.90%	27.22%	30.47%	26.35%	40.66%	30.24%	12.19%	27.46%	32.46%	14.92%	16.73%	13.88%	33.63%	29.90%	43.24%	21.01%	23.35%	36.84%	32.47%	23.65%	36.66%	29.79%	11.86%	24.08%	19.17%	15.48%	23.21%	25.0%	11.11%	17.24%	44.15%	14.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	4	1	0	3	2	3	0	1	1	0	1	0	4	0	0	2	0	2	0	3	2	0	0	0	3	0	3	0	2	0	1	0	0	2	1	1	0					
		0.37%	0.0%	0.47%	0.22%	0.0%	0.46%	0.32%	0.32%	0.0%	0.42%	0.25%	0.0%	0.61%	0.0%	1.40%	0.0%	0.0%	0.85%	0.0%	0.89%	0.0%	1.01%	0.67%	0.0%	0.0%	0.0%	0.89%	0.0%	0.77%	0.0%	1.45%	0.0%	0.16%	0.0%	0.0%	0.69%	0.34%	0.64%	0.0%					
39	"22. ""Развитие предпринимательства"""	46	3	7	0	5	2	4	3	0	0	0	0	0	0	0	0	0	2	0	0	4	1	2	0	0	0	1	1	1	1	0	0	1	0	3	3	0	0	2					
		0.40%	0.62%	0.82%	0.0%	1.24%	0.30%	0.64%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	1.28%	0.33%	0.67%	0.0%	0.0%	0.0%	0.29%	0.83%	0.25%	1.69%	0.0%	0.0%	0.16%	0.0%	2.02%	1.04%	0.0%	0.0%	1.80%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2731	110	201	78	87	159	113	203	34	49	94	47	47	37	67	70	30	90	47	40	108	24	111	60	34	44	44	32	85	13	19	30	167	71	47	74	81	26	58					
		24.09%	22.91%	23.70%	17.80%	21.64%	24.49%	18.25%	21.85%	18.88%	21.03%	24.28%	31.33%	29.01%	45.12%	23.59%	20.28%	14.92%	38.62%	32.63%	17.93%	34.72%	8.10%	37.62%	21.89%	25.56%	37.60%	13.17%	26.66%	22.02%	22.03%	13.86%	41.09%	28.11%	31.69%	31.75%	25.69%	27.93%	16.88%	52.25%					
																																													
41	Против всех	306	16	29	12	7	6	14	20	8	9	5	2	2	1	12	4	11	11	2	4	13	10	4	15	3	1	14	2	6	1	6	0	7	5	8	7	8	16	5					
		2.70%	3.33%	3.41%	2.73%	1.74%	0.92%	2.26%	2.15%	4.44%	3.86%	1.29%	1.33%	1.23%	1.21%	4.22%	1.15%	5.47%	4.72%	1.38%	1.79%	4.18%	3.37%	1.35%	5.47%	2.25%	0.85%	4.19%	1.66%	1.55%	1.69%	4.37%	0.0%	1.17%	2.23%	5.40%	2.43%	2.75%	10.38%	4.50%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
