Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Спасская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901					
		17.86%	18.85%	19.23%	13.76%	21.19%	18.24%	18.15%	19.95%	22.29%	12.11%	16.64%	15.47%	15.97%	19.27%	23.62%	15.63%	14.88%	21.16%	11.56%	11.38%	21.14%	21.20%	17.06%	14.38%	18.47%	21.39%	17.46%	15.93%	16.26%	19.32%	18.11%	20.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	146	6	5	3	4	4	3	7	7	5	11	7	8	4	1	7	2	2	0	0	10	9	3	5	6	2	8	2	5	5	0	5					
		0.84%	0.79%	0.59%	0.66%	0.79%	0.84%	0.99%	0.82%	2.11%	0.58%	1.49%	1.32%	1.08%	1.83%	0.39%	1.22%	1.65%	0.53%	0.00%	0.00%	1.33%	0.83%	0.37%	0.55%	0.71%	1.07%	0.92%	0.25%	2.03%	0.74%	0.00%	0.96%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4471	226	229	139	127	99	65	236	82	118	213	155	188	55	52	191	24	77	34	26	160	248	224	287	252	35	233	235	52	162	120	127					
		25.67%	29.58%	26.85%	30.35%	25.15%	20.75%	21.45%	27.54%	24.70%	13.74%	28.82%	29.25%	25.44%	25.23%	20.47%	33.16%	19.83%	20.37%	23.13%	21.14%	21.28%	22.86%	27.69%	31.75%	29.65%	18.72%	26.94%	29.71%	21.14%	23.89%	24.14%	24.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	359	12	15	20	16	14	3	21	4	20	13	7	11	4	1	14	2	2	0	5	13	15	13	22	28	2	18	15	8	18	5	18					
		2.06%	1.57%	1.76%	4.37%	3.17%	2.94%	0.99%	2.45%	1.20%	2.33%	1.76%	1.32%	1.49%	1.83%	0.39%	2.43%	1.65%	0.53%	0.00%	4.07%	1.73%	1.38%	1.61%	2.43%	3.29%	1.07%	2.08%	1.90%	3.25%	2.65%	1.01%	3.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5214	219	222	118	142	151	100	228	85	229	190	139	228	72	72	178	52	144	63	54	259	399	219	249	199	62	264	242	104	220	165	146					
		29.93%	28.66%	26.03%	25.76%	28.12%	31.66%	33.00%	26.60%	25.60%	26.66%	25.71%	26.23%	30.85%	33.03%	28.35%	30.90%	42.98%	38.10%	42.86%	43.90%	34.44%	36.77%	27.07%	27.54%	23.41%	33.16%	30.52%	30.59%	42.28%	32.45%	33.20%	27.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	84	1	7	2	2	5	2	3	4	2	2	4	1	0	0	2	0	2	1	2	2	7	3	2	10	1	4	2	3	6	0	2					
		0.48%	0.13%	0.82%	0.44%	0.40%	1.05%	0.66%	0.35%	1.20%	0.23%	0.27%	0.75%	0.14%	0.00%	0.00%	0.35%	0.00%	0.53%	0.68%	1.63%	0.27%	0.65%	0.37%	0.22%	1.18%	0.53%	0.46%	0.25%	1.22%	0.88%	0.00%	0.38%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
