Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Каменская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №1873					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	161	2	8	4	2	12	6	17	19	9	9	3	4	7	4	10	4	4	7	6	8	3	3	3	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	64	5	0	0	3	4	0	2	4	4	3	1	2	3	2	2	2	3	5	3	3	3	3	5	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	738	15	22	15	32	38	46	45	42	26	28	32	47	16	53	26	25	28	43	51	39	21	19	13	2	14					
		3.72%	2.27%	2.55%	3.15%	3.30%	3.95%	4.65%	4.26%	3.92%	2.75%	3.03%	3.70%	5.52%	3.21%	4.52%	2.94%	3.05%	2.99%	3.68%	5.26%	4.08%	5.13%	3.78%	3.12%	0.87%	5.71%					
19	2.Всероссийская политическая партия «Гражданская Сила»	117	1	5	3	5	5	9	11	13	4	4	1	1	8	4	1	4	8	7	7	6	1	7	2	0	0					
		0.59%	0.15%	0.58%	0.63%	0.52%	0.52%	0.91%	1.04%	1.21%	0.42%	0.43%	0.12%	0.12%	1.61%	0.34%	0.11%	0.49%	0.85%	0.60%	0.72%	0.63%	0.24%	1.39%	0.48%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	1	0	0	0	0	1	2	1	1	1	1	0	1	0	0	1	0	2	2	1	0	0	0	0					
		0.08%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.09%	0.19%	0.11%	0.11%	0.12%	0.12%	0.00%	0.09%	0.00%	0.00%	0.11%	0.00%	0.21%	0.21%	0.24%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4022	130	143	84	180	219	244	213	289	176	136	179	183	70	338	194	179	186	229	174	158	43	111	89	37	38					
		20.27%	19.70%	16.59%	17.65%	18.56%	22.77%	24.67%	20.17%	26.98%	18.64%	14.70%	20.72%	21.50%	14.06%	28.82%	21.97%	21.86%	19.85%	19.62%	17.94%	16.51%	10.51%	22.11%	21.34%	16.02%	15.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	308	9	14	4	14	22	9	18	18	8	21	13	7	6	17	19	16	13	13	7	13	13	8	19	4	3					
		1.55%	1.36%	1.62%	0.84%	1.44%	2.29%	0.91%	1.70%	1.68%	0.85%	2.27%	1.50%	0.82%	1.20%	1.45%	2.15%	1.95%	1.39%	1.11%	0.72%	1.36%	3.18%	1.59%	4.56%	1.73%	1.22%					
23	6.Политическая партия «Партия социальной справедливости»	30	1	0	2	0	3	0	0	0	1	1	2	0	0	0	1	3	1	6	1	2	0	1	1	1	3					
		0.15%	0.15%	0.00%	0.42%	0.00%	0.31%	0.00%	0.00%	0.00%	0.11%	0.11%	0.23%	0.00%	0.00%	0.00%	0.11%	0.37%	0.11%	0.51%	0.10%	0.21%	0.00%	0.20%	0.24%	0.43%	1.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	1626	59	85	34	99	85	66	85	59	74	82	50	56	56	67	52	78	90	102	105	100	33	44	31	16	18					
		8.20%	8.94%	9.86%	7.14%	10.21%	8.84%	6.67%	8.05%	5.51%	7.84%	8.86%	5.79%	6.58%	11.24%	5.71%	5.89%	9.52%	9.61%	8.74%	10.82%	10.45%	8.07%	8.76%	7.43%	6.93%	7.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1808	58	64	37	76	94	90	143	105	84	93	63	68	42	132	72	77	80	121	81	90	24	45	23	27	19					
		9.11%	8.79%	7.42%	7.77%	7.84%	9.77%	9.10%	13.54%	9.80%	8.90%	10.05%	7.29%	7.99%	8.43%	11.25%	8.15%	9.40%	8.54%	10.37%	8.35%	9.40%	5.87%	8.96%	5.52%	11.69%	7.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	140	4	12	3	4	9	4	3	1	6	4	5	7	2	7	7	9	9	10	8	13	4	2	4	0	3					
		0.71%	0.61%	1.39%	0.63%	0.41%	0.94%	0.40%	0.28%	0.09%	0.64%	0.43%	0.58%	0.82%	0.40%	0.60%	0.79%	1.10%	0.96%	0.86%	0.82%	1.36%	0.98%	0.40%	0.96%	0.00%	1.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10588	372	497	292	543	462	494	513	518	542	536	503	466	287	521	495	413	498	585	510	516	262	249	227	141	146					
		53.37%	56.36%	57.66%	61.34%	55.98%	48.02%	49.95%	48.58%	48.37%	57.42%	57.95%	58.22%	54.76%	57.63%	44.42%	56.06%	50.43%	53.15%	50.13%	52.58%	53.92%	64.06%	49.60%	54.44%	61.04%	59.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	282	4	15	2	10	13	19	15	19	20	12	10	6	8	23	7	10	9	34	16	10	1	14	2	2	1					
		1.42%	0.61%	1.74%	0.42%	1.03%	1.35%	1.92%	1.42%	1.77%	2.12%	1.30%	1.16%	0.71%	1.61%	1.96%	0.79%	1.22%	0.96%	2.91%	1.65%	1.04%	0.24%	2.79%	0.48%	0.87%	0.41%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
