Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Бердюжская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146					
		6.69%	5.58%	6.42%	11.35%	4.67%	5.83%	8.13%	4.85%	6.06%	7.46%	1.78%	4.46%	6.89%	5.10%	3.09%	10.28%	4.28%	10.15%	3.75%	12.62%	3.09%	6.62%	0.0%	14.06%	0.0%	2.89%	5.91%	0.0%	6.15%	6.97%	3.89%	7.5%	0.0%	4.65%	8.79%	7.40%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.16%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	1.42%	0.0%	0.0%	0.20%	2.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	142	14	4	6	9	12	1	8	0	3	2	7	7	6	4	1	1	9	0	5	1	8	1	1	0	6	1	0	2	0	13	1	0	3	4	2					
		2.01%	2.29%	1.42%	1.62%	2.47%	3.04%	0.29%	2.58%	0.0%	4.47%	3.57%	2.40%	4.02%	2.04%	4.12%	0.93%	1.42%	4.56%	0.0%	1.01%	1.03%	1.76%	1.17%	0.78%	0.0%	8.69%	0.25%	0.0%	3.07%	0.0%	3.89%	0.83%	0.0%	6.97%	1.46%	1.85%					
30	"13. ""Демократическая партия России"""	13	0	0	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.27%	0.0%	0.58%	0.32%	0.0%	0.0%	0.0%	0.68%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	1.17%	1.56%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.17%	0.16%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	1.52%	1.25%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.54%	0.0%	0.50%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	234	39	9	21	33	22	9	11	1	3	0	3	1	9	1	2	2	4	0	9	2	12	0	1	0	2	15	0	3	0	4	3	1	0	9	3					
		3.31%	6.40%	3.21%	5.67%	9.06%	5.58%	2.61%	3.55%	0.75%	4.47%	0.0%	1.03%	0.57%	3.06%	1.03%	1.86%	2.85%	2.03%	0.0%	1.83%	2.06%	2.64%	0.0%	0.78%	0.0%	2.89%	3.85%	0.0%	4.61%	0.0%	1.19%	2.5%	1.85%	0.0%	3.29%	2.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	3	0	0	0	1	1	3	2	0	0	1	0	0	2	0	0	0	0	4	1	3	0	0	1	0	3	0	0	0	0	2	0	0	2	0					
		0.41%	0.49%	0.0%	0.0%	0.0%	0.25%	0.29%	0.97%	1.51%	0.0%	0.0%	0.34%	0.0%	0.0%	2.06%	0.0%	0.0%	0.0%	0.0%	0.81%	1.03%	0.66%	0.0%	0.0%	4.54%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.73%	0.0%					
35	"18. ""ЛДПР"""	1003	63	42	64	60	60	52	57	16	6	7	33	29	55	13	19	12	17	4	65	6	65	11	20	1	3	57	12	16	14	60	11	10	4	19	20					
		14.22%	10.34%	14.99%	17.29%	16.48%	15.22%	15.11%	18.44%	12.12%	8.95%	12.49%	11.34%	16.66%	18.70%	13.40%	17.75%	17.14%	8.62%	5.0%	13.23%	6.18%	14.34%	12.94%	15.62%	4.54%	4.34%	14.65%	29.26%	24.61%	32.55%	17.96%	9.16%	18.51%	9.30%	6.95%	18.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	90	6	2	11	3	6	2	4	3	4	0	2	4	0	2	2	4	3	1	5	3	2	1	2	1	0	7	1	0	0	2	3	0	0	3	1					
		1.27%	0.98%	0.71%	2.97%	0.82%	1.52%	0.58%	1.29%	2.27%	5.97%	0.0%	0.68%	2.29%	0.0%	2.06%	1.86%	5.71%	1.52%	1.25%	1.01%	3.09%	0.44%	1.17%	1.56%	4.54%	0.0%	1.79%	2.43%	0.0%	0.0%	0.59%	2.5%	0.0%	0.0%	1.09%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	3185	290	104	132	164	182	151	122	55	24	31	118	74	120	52	41	27	84	36	151	57	247	43	58	15	27	159	26	28	20	206	82	37	23	171	28					
		45.17%	47.61%	37.14%	35.67%	45.05%	46.19%	43.89%	39.48%	41.66%	35.82%	55.35%	40.54%	42.52%	40.81%	53.60%	38.31%	38.57%	42.63%	45.0%	30.75%	58.76%	54.52%	50.58%	45.31%	68.18%	39.13%	40.87%	63.41%	43.07%	46.51%	61.67%	68.33%	68.51%	53.48%	62.63%	25.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.19%	0.16%	0.0%	0.27%	0.0%	0.0%	0.29%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.44%	3.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	0	0	0	0	0	0	4	1	0	1	3	2	0	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	1	0	0	1	1	0					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.75%	0.0%	1.78%	1.03%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	2.89%	0.51%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	2.32%	0.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1097	97	52	45	46	41	60	43	33	15	7	79	26	61	16	17	15	20	23	126	4	55	24	16	3	15	77	1	1	2	16	4	4	9	15	29					
		15.56%	15.92%	18.57%	12.16%	12.63%	10.40%	17.44%	13.91%	25.0%	22.38%	12.49%	27.14%	14.94%	20.74%	16.49%	15.88%	21.42%	10.15%	28.75%	25.66%	4.12%	12.14%	28.23%	12.5%	13.63%	21.73%	19.79%	2.43%	1.53%	4.65%	4.79%	3.33%	7.40%	20.93%	5.49%	26.85%					
																																										
41	Против всех	192	20	18	5	11	9	14	11	3	1	2	6	3	11	0	2	0	9	5	18	5	5	0	0	0	1	10	0	5	1	11	0	1	0	4	1					
		2.72%	3.28%	6.42%	1.35%	3.02%	2.28%	4.06%	3.55%	2.27%	1.49%	3.57%	2.06%	1.72%	3.74%	0.0%	1.86%	0.0%	4.56%	6.25%	3.66%	5.15%	1.10%	0.0%	0.0%	0.0%	1.44%	2.57%	0.0%	7.69%	2.32%	3.29%	0.0%	1.85%	0.0%	1.46%	0.92%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
