Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Кяхтинская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №794	УИК №795					
11	Число полученных открепительных  удостоверений	995	20	15	5	5	5	10	30	5	20	5	10	5	5	5	15	10	20	10	10	15	15	5	20	5	5	5	5	25	5	30	20	10	5	5	30	35	30	30	50	30	50	50	25	30	50	65	80	0	5	50					
12	Число выданных открепительных удостоверений	552	12	4	4	3	5	10	29	0	1	0	1	0	5	4	0	0	5	0	7	13	10	0	16	0	0	5	0	25	0	30	20	1	4	5	17	34	19	17	15	14	20	28	16	13	4	56	56	0	1	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	229	3	3	2	1	2	1	11	0	0	1	0	1	0	0	8	3	1	1	2	0	1	2	1	4	0	1	1	2	0	4	3	3	1	6	3	6	20	0	10	28	12	5	12	7	5	2	21	22	2	5					
14	Число неиспользованных открепительных удостоверений	443	8	11	1	2	0	0	1	5	19	5	9	5	0	1	15	10	15	10	3	2	5	5	4	5	5	0	5	0	5	0	0	9	1	0	13	1	11	13	35	16	30	22	9	17	46	9	24	0	4	27					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	399	20	20	4	1	0	5	12	1	6	4	7	2	4	2	13	3	6	1	8	3	7	0	9	0	2	1	0	4	1	13	9	0	0	1	5	26	13	26	19	16	15	22	19	21	11	17	15	1	0	4					
		2.03%	4.17%	10.20%	2.80%	0.76%	0.00%	2.36%	1.46%	1.12%	1.49%	2.48%	2.70%	1.56%	3.81%	1.96%	4.26%	1.25%	1.23%	0.47%	6.56%	1.48%	2.28%	0.00%	1.65%	0.00%	2.27%	1.02%	0.00%	1.60%	0.86%	3.16%	1.91%	0.00%	0.00%	0.68%	0.71%	2.43%	2.02%	2.91%	2.55%	3.18%	2.49%	3.00%	3.22%	3.95%	2.09%	0.85%	1.09%	1.30%	0.00%	0.62%					
19	. Малышкин Олег Александрович	388	3	8	21	16	1	8	7	0	9	5	7	0	3	0	14	13	5	3	0	1	8	7	7	0	0	1	0	3	0	5	2	3	1	2	15	24	8	32	10	7	14	10	6	15	8	35	27	2	1	11					
		1.97%	0.62%	4.08%	14.69%	12.21%	0.96%	3.77%	0.85%	0.00%	2.24%	3.11%	2.70%	0.00%	2.86%	0.00%	4.59%	5.42%	1.03%	1.40%	0.00%	0.49%	2.61%	5.65%	1.29%	0.00%	0.00%	1.02%	0.00%	1.20%	0.00%	1.22%	0.42%	1.29%	0.82%	1.36%	2.14%	2.24%	1.24%	3.58%	1.34%	1.39%	2.33%	1.36%	1.02%	2.82%	1.52%	1.74%	1.97%	2.60%	1.45%	1.72%					
20	. Миронов Сергей Михайлович	130	6	2	3	0	2	0	12	1	2	2	0	1	1	3	5	1	0	1	0	1	6	0	1	0	1	0	0	1	2	1	1	0	0	0	4	12	3	10	2	3	8	6	1	4	3	12	5	0	1	0					
		0.66%	1.25%	1.02%	2.10%	0.00%	1.92%	0.00%	1.46%	1.12%	0.50%	1.24%	0.00%	0.78%	0.95%	2.94%	1.64%	0.42%	0.00%	0.47%	0.00%	0.49%	1.95%	0.00%	0.18%	0.00%	1.14%	0.00%	0.00%	0.40%	1.72%	0.24%	0.21%	0.00%	0.00%	0.00%	0.57%	1.12%	0.47%	1.12%	0.27%	0.60%	1.33%	0.82%	0.17%	0.75%	0.57%	0.60%	0.36%	0.00%	1.45%	0.00%					
21	. Путин Владимир Владимирович	15114	337	133	89	69	82	163	630	73	276	120	178	82	82	80	198	125	356	137	78	170	243	96	430	53	64	67	93	189	86	332	354	72	97	119	533	705	534	705	559	360	459	551	450	374	418	1840	1164	55	49	605					
		76.77%	70.21%	67.86%	62.24%	52.67%	78.85%	76.89%	76.83%	82.02%	68.66%	74.53%	68.73%	64.06%	78.10%	78.43%	64.92%	52.08%	73.25%	64.02%	63.93%	83.74%	79.15%	77.42%	79.04%	88.33%	72.73%	68.37%	90.29%	75.60%	74.14%	80.78%	75.00%	31.03%	79.51%	80.95%	75.93%	65.89%	82.79%	78.86%	75.03%	71.57%	76.25%	75.07%	76.27%	70.43%	79.47%	91.54%	84.78%	71.43%	71.01%	94.53%					
22	. Хакамада Ирина Муцуовна	500	14	2	2	1	4	16	25	0	3	3	1	2	4	3	4	2	7	7	2	9	6	1	7	1	0	9	1	15	3	7	30	0	1	3	8	21	10	12	48	19	21	37	15	18	10	38	36	3	1	8					
		2.54%	2.92%	1.02%	1.40%	0.76%	3.85%	7.55%	3.05%	0.00%	0.75%	1.86%	0.39%	1.56%	3.81%	2.94%	1.31%	0.83%	1.44%	3.27%	1.64%	4.43%	1.95%	0.81%	1.29%	1.67%	0.00%	9.18%	0.97%	6.00%	2.59%	1.70%	6.36%	0.00%	0.82%	2.04%	1.14%	1.96%	1.55%	1.34%	6.44%	3.78%	3.49%	5.04%	2.54%	3.39%	1.90%	1.89%	2.62%	3.90%	1.45%	1.25%					
23	. Харитонов Николай Михайлович	2638	89	26	22	39	14	18	107	12	98	20	65	38	11	14	62	87	96	60	30	18	30	17	84	4	20	13	9	36	24	43	73	148	18	22	117	249	63	95	82	81	71	77	80	78	56	17	72	12	15	6					
		13.40%	18.54%	13.27%	15.38%	29.77%	13.46%	8.49%	13.05%	13.48%	24.38%	12.42%	25.10%	29.69%	10.48%	13.73%	20.33%	36.25%	19.75%	28.04%	24.59%	8.87%	9.77%	13.71%	15.44%	6.67%	22.73%	13.27%	8.74%	14.40%	20.69%	10.46%	15.47%	63.79%	14.75%	14.97%	16.67%	23.27%	9.77%	10.63%	11.01%	16.10%	11.79%	10.49%	13.56%	14.69%	10.65%	0.85%	5.24%	15.58%	21.74%	0.94%					
																																																									
24	Против всех	274	0	3	0	1	0	0	9	1	3	4	1	2	0	0	6	1	7	1	0	0	1	0	6	1	1	4	0	0	0	3	1	3	2	0	3	18	7	10	12	9	8	21	8	10	9	39	47	4	2	6					
		1.39%	0.00%	1.53%	0.00%	0.76%	0.00%	0.00%	1.10%	1.12%	0.75%	2.48%	0.39%	1.56%	0.00%	0.00%	1.97%	0.42%	1.44%	0.47%	0.00%	0.00%	0.33%	0.00%	1.10%	1.67%	1.14%	4.08%	0.00%	0.00%	0.00%	0.73%	0.21%	1.29%	1.64%	0.00%	0.43%	1.68%	1.09%	1.12%	1.61%	1.79%	1.33%	2.86%	1.36%	1.88%	1.71%	1.94%	3.42%	5.19%	2.90%	0.94%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
