Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Мглинская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707					
		1.70%	1.78%	0.57%	1.03%	1.22%	2.34%	1.39%	1.01%	1.11%	1.16%	1.57%	1.99%	1.45%	2.30%	0.00%	1.53%	0.49%	0.60%	1.26%	2.07%	2.15%	0.74%	0.00%	2.18%	0.36%	0.93%	0.40%	2.72%	3.53%	2.33%	2.65%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
