Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Сковородинская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
14	Число неиспользованных открепительных удостоверений	173	2	4	6	5	0	15	11	9	10	16	10	9	5	3	5	0	4	2	4	9	5	5	5	8	1	5	5	10					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	385	8	24	27	47	13	24	16	10	2	39	4	5	9	17	5	13	9	15	23	27	2	1	1	15	6	14	0	9					
		2.94%	2.45%	1.94%	4.05%	3.96%	3.69%	3.16%	1.50%	3.41%	1.00%	3.42%	0.99%	2.31%	4.11%	3.21%	1.93%	2.59%	2.97%	2.42%	3.71%	4.05%	1.14%	1.12%	1.69%	3.04%	3.41%	4.98%	0.00%	4.71%					
19	. Малышкин Олег Александрович	468	9	38	20	32	16	24	28	3	12	75	33	9	4	14	9	15	12	12	37	11	2	4	2	20	5	16	1	5					
		3.57%	2.75%	3.06%	3.00%	2.70%	4.55%	3.16%	2.63%	1.02%	6.00%	6.58%	8.13%	4.17%	1.83%	2.65%	3.47%	2.99%	3.96%	1.94%	5.97%	1.65%	1.14%	4.49%	3.39%	4.06%	2.84%	5.69%	1.52%	2.62%					
20	. Миронов Сергей Михайлович	129	2	8	4	13	2	17	5	2	1	18	8	3	0	1	7	6	7	6	5	4	0	0	1	4	0	3	0	2					
		0.98%	0.61%	0.65%	0.60%	1.10%	0.57%	2.24%	0.47%	0.68%	0.50%	1.58%	1.97%	1.39%	0.00%	0.19%	2.70%	1.20%	2.31%	0.97%	0.81%	0.60%	0.00%	0.00%	1.69%	0.81%	0.00%	1.07%	0.00%	1.05%					
21	. Путин Владимир Владимирович	9498	225	980	461	827	261	552	814	201	158	741	263	154	171	405	184	386	207	424	432	518	144	69	49	351	115	218	58	130					
		72.50%	68.81%	79.03%	69.12%	69.73%	74.15%	72.63%	76.36%	68.60%	79.00%	65.00%	64.78%	71.30%	78.08%	76.56%	71.04%	76.89%	68.32%	68.50%	69.68%	77.66%	82.29%	77.53%	83.05%	71.20%	65.34%	77.58%	87.88%	68.06%					
22	. Хакамада Ирина Муцуовна	265	9	26	15	32	12	12	16	4	6	23	10	3	8	7	14	10	2	9	4	14	4	2	2	7	2	5	0	7					
		2.02%	2.75%	2.10%	2.25%	2.70%	3.41%	1.58%	1.50%	1.37%	3.00%	2.02%	2.46%	1.39%	3.65%	1.32%	5.41%	1.99%	0.66%	1.45%	0.65%	2.10%	2.29%	2.25%	3.39%	1.42%	1.14%	1.78%	0.00%	3.66%					
23	. Харитонов Николай Михайлович	2030	68	142	117	205	37	123	166	68	19	213	75	40	20	68	30	51	60	129	97	73	23	11	3	87	44	19	7	35					
		15.50%	20.80%	11.45%	17.54%	17.28%	10.51%	16.18%	15.57%	23.21%	9.50%	18.68%	18.47%	18.52%	9.13%	12.85%	11.58%	10.16%	19.80%	20.84%	15.65%	10.94%	13.14%	12.36%	5.08%	17.65%	25.00%	6.76%	10.61%	18.32%					
																																			
24	Против всех	245	5	11	18	23	8	8	21	4	2	27	12	0	5	14	8	18	2	9	17	13	0	2	1	9	3	2	0	3					
		1.87%	1.53%	0.89%	2.70%	1.94%	2.27%	1.05%	1.97%	1.37%	1.00%	2.37%	2.96%	0.00%	2.28%	2.65%	3.09%	3.59%	0.66%	1.45%	2.74%	1.95%	0.00%	2.25%	1.69%	1.83%	1.70%	0.71%	0.00%	1.57%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
