7	Число избирательных бюллетеней в переносных ящиках для голосования	1541	0	0	36	48	47	162	71	27	74	6	56	8	78	33	22	0	10	10	30	30	28	40	59	48	44	46	35	20	67	40	53	61	0	71	55	27	0	20	0	44	0	0	7	0	0	9	19					
8	Число бюллетеней в стационарных ящиках для голосования	23813	919	32	55	923	811	1487	897	767	493	1078	185	464	224	577	129	536	304	303	529	362	130	78	708	503	125	388	298	387	605	1119	681	851	951	1336	108	647	111	511	103	1275	103	64	547	158	173	294	484					
9	Число недействительных избирательных бюллетеней	75	7	0	0	2	6	12	5	0	3	6	0	0	0	0	0	0	0	0	0	3	0	0	3	4	0	0	6	0	0	0	0	2	5	0	0	7	0	4	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	25279	912	32	91	969	852	1637	963	794	564	1078	241	472	302	610	151	536	314	313	559	389	158	118	764	547	169	434	327	407	672	1159	734	910	946	1407	163	667	111	527	103	1319	103	64	554	158	173	303	503					
11	Число полученных открепительных  удостоверений	1566	25	0	10	105	45	130	60	30	36	60	10	15	20	57	2	20	10	20	45	30	10	5	60	30	15	25	25	20	70	100	100	100	30	50	1	20	8	45	5	55	1	1	10	5	5	15	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1432	10	0	10	101	45	114	60	30	36	60	10	15	16	57	0	20	7	12	45	9	6	4	52	30	15	25	25	20	70	100	100	100	22	35	1	20	8	45	5	52	0	0	10	2	2	3	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	378	7	19	4	8	10	27	7	13	14	9	3	2	5	7	6	7	1	4	1	5	3	0	9	4	4	0	4	9	38	0	0	18	10	18	58	17	3	11	0	9	0	1	0	1	0	0	2					
14	Число неиспользованных открепительных удостоверений	134	15	0	0	4	0	16	0	0	0	0	0	0	4	0	2	0	3	8	0	21	4	1	8	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	3	1	1	0	3	3	12	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	110	8	0	0	10	8	16	5	2	3	5	0	1	0	1	0	0	0	0	0	0	0	0	5	7	1	1	0	0	3	7	4	3	3	3	0	4	0	2	0	7	0	0	0	0	0	0	1					
		0.43%	0.87%	0.00%	0.00%	1.03%	0.93%	0.97%	0.52%	0.25%	0.53%	0.46%	0.00%	0.21%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	1.27%	0.59%	0.23%	0.00%	0.00%	0.45%	0.60%	0.54%	0.33%	0.32%	0.21%	0.00%	0.59%	0.00%	0.38%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
19	Жириновский Владимир Вольфович	438	22	0	2	34	20	21	13	29	19	12	2	5	5	2	0	0	2	2	1	15	4	1	9	5	1	2	0	2	34	14	10	34	13	41	2	11	0	8	0	29	0	0	4	1	0	0	7					
		1.73%	2.39%	0.00%	2.20%	3.50%	2.33%	1.27%	1.34%	3.65%	3.35%	1.11%	0.83%	1.06%	1.66%	0.33%	0.00%	0.00%	0.64%	0.64%	0.18%	3.83%	2.53%	0.85%	1.17%	0.91%	0.59%	0.46%	0.00%	0.49%	5.06%	1.21%	1.36%	3.73%	1.37%	2.91%	1.23%	1.63%	0.00%	1.51%	0.00%	2.20%	0.00%	0.00%	0.72%	0.63%	0.00%	0.00%	1.39%					
20	Зюганов Геннадий Андреевич	709	21	0	2	77	30	72	25	24	26	4	5	16	10	9	1	0	4	4	1	18	9	3	17	18	1	2	0	6	23	14	30	71	31	25	3	12	0	15	0	56	0	0	7	2	0	2	13					
		2.80%	2.29%	0.00%	2.20%	7.93%	3.50%	4.37%	2.58%	3.02%	4.59%	0.37%	2.07%	3.39%	3.31%	1.48%	0.66%	0.00%	1.27%	1.28%	0.18%	4.59%	5.70%	2.54%	2.22%	3.27%	0.59%	0.46%	0.00%	1.47%	3.42%	1.21%	4.09%	7.79%	3.26%	1.78%	1.84%	1.78%	0.00%	2.82%	0.00%	4.25%	0.00%	0.00%	1.26%	1.27%	0.00%	0.66%	2.58%					
21	Медведев Дмитрий Анатольевич	24022	861	32	87	848	794	1528	920	739	516	1057	234	450	287	598	150	536	308	307	557	356	145	114	733	517	166	429	327	399	612	1124	690	802	899	1338	158	640	111	502	103	1227	103	64	543	155	173	301	482					
		94.75%	93.69%	100.00%	95.60%	87.33%	92.54%	92.66%	95.04%	93.07%	91.01%	97.51%	97.10%	95.34%	95.03%	98.03%	99.34%	100.00%	98.09%	98.08%	99.64%	90.82%	91.77%	96.61%	95.57%	93.83%	98.22%	98.85%	98.20%	98.03%	91.07%	96.98%	94.01%	87.94%	94.53%	95.10%	96.93%	94.96%	100.00%	94.54%	100.00%	93.03%	100.00%	100.00%	98.01%	98.10%	100.00%	99.34%	95.83%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
