Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Устьянская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	1.Политическая партия «Аграрная партия России»	751	8	10	6	25	17	30	5	2	30	13	37	6	19	6	24	35	31	13	8	56	70	43	10	1	4	3	0	39	1	21	34	7	1	11	5	1	6	20	4	16	0	31	9	10	3	10	2	8					
		5.07%	2.99%	9.80%	2.49%	6.14%	17.35%	18.40%	3.05%	1.72%	5.88%	4.36%	10.88%	6.67%	7.25%	6.38%	6.45%	6.09%	5.78%	3.86%	3.23%	4.21%	4.75%	3.99%	6.62%	1.56%	4.49%	6.38%	0.00%	11.78%	0.93%	8.86%	8.31%	6.42%	1.14%	5.00%	1.40%	1.72%	0.98%	2.40%	1.43%	4.31%	0.00%	14.98%	7.83%	17.54%	5.17%	2.89%	1.82%	2.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	72	0	2	1	1	1	0	1	0	2	1	0	0	1	0	4	3	3	2	1	17	11	5	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	3	2	0	0	1	0	0	2	0	2					
		0.49%	0.00%	1.96%	0.41%	0.25%	1.02%	0.00%	0.61%	0.00%	0.39%	0.34%	0.00%	0.00%	0.38%	0.00%	1.08%	0.52%	0.56%	0.59%	0.40%	1.28%	0.75%	0.46%	1.32%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.28%	0.00%	0.00%	0.12%	1.08%	0.54%	0.00%	0.00%	0.87%	0.00%	0.00%	0.58%	0.00%	0.66%					
20	3.Политическая партия «Демократическая партия России»	46	1	0	0	3	0	0	1	0	2	0	0	0	2	0	0	5	4	1	0	9	7	2	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1					
		0.31%	0.37%	0.00%	0.00%	0.74%	0.00%	0.00%	0.61%	0.00%	0.39%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.87%	0.75%	0.30%	0.00%	0.68%	0.48%	0.19%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.24%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1466	19	6	20	44	4	5	7	6	47	27	23	4	16	18	31	53	74	25	12	158	195	137	15	2	6	4	3	13	5	8	29	4	17	16	39	6	67	125	29	21	2	34	16	3	16	37	6	12					
		9.89%	7.12%	5.88%	8.30%	10.81%	4.08%	3.07%	4.27%	5.17%	9.22%	9.06%	6.76%	4.44%	6.11%	19.15%	8.33%	9.22%	13.81%	7.42%	4.84%	11.89%	13.24%	12.72%	9.93%	3.13%	6.74%	8.51%	4.62%	3.93%	4.63%	3.38%	7.09%	3.67%	19.32%	7.27%	10.92%	10.34%	10.97%	15.01%	10.39%	5.66%	2.04%	16.43%	13.91%	5.26%	27.59%	10.69%	5.45%	3.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	57	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	3	14	17	10	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1					
		0.38%	0.00%	0.00%	0.41%	0.25%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.19%	0.00%	1.21%	1.05%	1.15%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.84%	0.00%	0.92%	0.00%	0.00%	0.28%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	5	3	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0					
		0.18%	0.00%	0.00%	0.41%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.17%	0.56%	0.00%	0.00%	0.38%	0.20%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.54%	0.00%	0.00%	0.87%	0.00%	0.00%	0.29%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1263	23	23	16	35	9	23	16	10	28	19	32	4	28	11	25	35	36	23	27	141	133	94	8	2	7	5	6	18	5	25	29	10	3	12	33	2	52	83	36	30	8	20	6	6	7	22	11	26					
		8.52%	8.61%	22.55%	6.64%	8.60%	9.18%	14.11%	9.76%	8.62%	5.49%	6.38%	9.41%	4.44%	10.69%	11.70%	6.72%	6.09%	6.72%	6.82%	10.89%	10.61%	9.03%	8.73%	5.30%	3.13%	7.87%	10.64%	9.23%	5.44%	4.63%	10.55%	7.09%	9.17%	3.41%	5.45%	9.24%	3.45%	8.51%	9.96%	12.90%	8.09%	8.16%	9.66%	5.22%	10.53%	12.07%	6.36%	10.00%	8.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1847	28	6	17	25	2	7	11	11	45	28	19	0	34	12	45	93	76	38	46	217	279	163	17	1	21	4	2	51	4	35	34	5	6	20	52	5	45	125	34	28	19	32	11	4	3	40	4	43					
		12.46%	10.49%	5.88%	7.05%	6.14%	2.04%	4.29%	6.71%	9.48%	8.82%	9.40%	5.59%	0.00%	12.98%	12.77%	12.10%	16.17%	14.18%	11.28%	18.55%	16.33%	18.94%	15.13%	11.26%	1.56%	23.60%	8.51%	3.08%	15.41%	3.70%	14.77%	8.31%	4.59%	6.82%	9.09%	14.57%	8.62%	7.36%	15.01%	12.19%	7.55%	19.39%	15.46%	9.57%	7.02%	5.17%	11.56%	3.64%	14.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	2	1	2	2	4	0	1	0	1	0	2	0	0	0	1	0	4	0	0	8	6	4	4	0	1	1	0	1	0	2	3	0	0	2	1	1	2	7	3	2	0	2	0	0	0	4	0	2					
		0.51%	0.75%	0.98%	0.83%	0.49%	4.08%	0.00%	0.61%	0.00%	0.20%	0.00%	0.59%	0.00%	0.00%	0.00%	0.27%	0.00%	0.75%	0.00%	0.00%	0.60%	0.41%	0.37%	2.65%	0.00%	1.12%	2.13%	0.00%	0.30%	0.00%	0.84%	0.73%	0.00%	0.00%	0.91%	0.28%	1.72%	0.33%	0.84%	1.08%	0.54%	0.00%	0.97%	0.00%	0.00%	0.00%	1.16%	0.00%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9048	182	50	175	267	61	96	120	87	346	208	226	75	160	46	237	344	292	234	150	679	720	602	92	58	49	30	53	200	91	140	279	82	60	157	224	41	434	464	164	266	69	88	68	34	29	228	87	204					
		61.05%	68.16%	49.02%	72.61%	65.60%	62.24%	58.90%	73.17%	75.00%	67.84%	69.80%	66.47%	83.33%	61.07%	48.94%	63.71%	59.83%	54.48%	69.44%	60.48%	51.09%	48.88%	55.90%	60.93%	90.63%	55.06%	63.83%	81.54%	60.42%	84.26%	59.07%	68.22%	75.23%	68.18%	71.36%	62.75%	70.69%	71.03%	55.70%	58.78%	71.70%	70.41%	42.51%	59.13%	59.65%	50.00%	65.90%	79.09%	67.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	0	1	1	0	0	1	0	0	4	1	1	0	0	0	2	1	8	0	0	15	21	3	0	0	1	0	1	2	1	1	0	0	1	0	0	1	1	3	4	2	0	0	1	0	0	0	0	1					
		0.53%	0.00%	0.98%	0.41%	0.00%	0.00%	0.61%	0.00%	0.00%	0.78%	0.34%	0.29%	0.00%	0.00%	0.00%	0.54%	0.17%	1.49%	0.00%	0.00%	1.13%	1.43%	0.28%	0.00%	0.00%	1.12%	0.00%	1.54%	0.60%	0.93%	0.42%	0.00%	0.00%	1.14%	0.00%	0.00%	1.72%	0.16%	0.36%	1.43%	0.54%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.33%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
