Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Устьянская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1897	28	28	33	57	46	18	11	51	45	44	40	25	61	80	50	50	52	160	160	133	16	10	27	9	31	42	16	9	32	44	3	96	124	44	52	22	22	15	55	13	43					
		15.43%	13.02%	35.00%	18.97%	16.91%	20.81%	13.14%	13.58%	12.17%	19.74%	14.38%	19.61%	26.32%	18.77%	14.81%	10.02%	17.92%	23.74%	12.51%	12.16%	12.93%	16.84%	22.22%	10.47%	13.24%	17.32%	13.21%	18.18%	12.68%	18.39%	16.42%	9.09%	19.20%	18.51%	17.74%	16.30%	12.94%	22.92%	19.74%	18.46%	17.57%	16.29%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	0	3	5	0	1	0	1	5	0	5	5	0	3	4	6	5	0	11	17	12	3	0	0	0	3	4	0	1	2	4	1	3	6	4	5	3	0	0	2	2	2					
		1.04%	0.00%	3.75%	2.87%	0.00%	0.45%	0.00%	1.23%	1.19%	0.00%	1.63%	2.45%	0.00%	0.92%	0.74%	1.20%	1.79%	0.00%	0.86%	1.29%	1.17%	3.16%	0.00%	0.00%	0.00%	1.68%	1.26%	0.00%	1.41%	1.15%	1.49%	3.03%	0.60%	0.90%	1.61%	1.57%	1.76%	0.00%	0.00%	0.67%	2.70%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2204	20	4	21	57	22	21	10	53	39	35	34	15	58	122	127	53	20	264	284	212	7	7	13	5	30	51	7	12	30	59	2	85	174	38	42	70	19	15	44	1	22					
		17.93%	9.30%	5.00%	12.07%	16.91%	9.95%	15.33%	12.35%	12.65%	17.11%	11.44%	16.67%	15.79%	17.85%	22.59%	25.45%	18.99%	9.13%	20.64%	21.58%	20.60%	7.37%	15.56%	5.04%	7.35%	16.76%	16.04%	7.95%	16.90%	17.24%	22.01%	6.06%	17.00%	25.97%	15.32%	13.17%	41.18%	19.79%	19.74%	14.77%	1.35%	8.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	244	2	0	0	6	2	0	1	4	4	0	4	0	3	13	20	4	3	42	36	29	3	0	3	2	2	2	2	2	2	1	1	7	7	10	7	4	3	3	3	0	7					
		1.98%	0.93%	0.00%	0.00%	1.78%	0.90%	0.00%	1.23%	0.95%	1.75%	0.00%	1.96%	0.00%	0.92%	2.41%	4.01%	1.43%	1.37%	3.28%	2.74%	2.82%	3.16%	0.00%	1.16%	2.94%	1.12%	0.63%	2.27%	2.82%	1.15%	0.37%	3.03%	1.40%	1.04%	4.03%	2.19%	2.35%	3.13%	3.95%	1.01%	0.00%	2.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4764	112	25	78	142	104	71	34	185	65	150	58	38	138	204	158	107	95	431	473	364	44	22	121	40	58	140	41	36	65	93	22	215	196	92	135	36	33	28	124	53	138					
		38.75%	52.09%	31.25%	44.83%	42.14%	47.06%	51.82%	41.98%	44.15%	28.51%	49.02%	28.43%	40.00%	42.46%	37.78%	31.66%	38.35%	43.38%	33.70%	35.94%	35.37%	46.32%	48.89%	46.90%	58.82%	32.40%	44.03%	46.59%	50.70%	37.36%	34.70%	66.67%	43.00%	29.25%	37.10%	42.32%	21.18%	34.38%	36.84%	41.61%	71.62%	52.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	1	0	1	1	0	0	1	4	1	1	0	0	0	3	3	2	1	11	6	4	1	0	1	0	1	1	0	0	2	1	0	1	4	1	1	0	0	0	1	1	0					
		0.46%	0.47%	0.00%	0.57%	0.30%	0.00%	0.00%	1.23%	0.95%	0.44%	0.33%	0.00%	0.00%	0.00%	0.56%	0.60%	0.72%	0.46%	0.86%	0.46%	0.39%	1.05%	0.00%	0.39%	0.00%	0.56%	0.31%	0.00%	0.00%	1.15%	0.37%	0.00%	0.20%	0.60%	0.40%	0.31%	0.00%	0.00%	0.00%	0.34%	1.35%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
