Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Нерчинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644					
18	1.Политическая партия «Аграрная партия России»	429	12	42	0	13	24	35	27	7	4	4	5	7	26	3	11	2	5	5	13	1	2	1	2	5	27	11	12	13	12	9	5	12	13	9	31	9	7	3					
		3.52%	6.15%	6.33%	0.00%	2.86%	5.45%	10.61%	6.32%	11.11%	2.34%	3.15%	3.40%	4.76%	6.67%	3.19%	4.21%	1.35%	2.15%	2.56%	1.99%	0.90%	1.05%	1.33%	0.74%	2.54%	7.56%	7.48%	3.65%	2.68%	2.67%	1.54%	1.35%	2.79%	3.03%	2.01%	3.50%	2.44%	1.39%	0.86%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	0	1	0	1	0	0	1	0	2	1	1	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	1	1	4	0	1	2	3	3	0	2	0					
		0.24%	0.00%	0.15%	0.00%	0.22%	0.00%	0.00%	0.23%	0.00%	1.17%	0.79%	0.68%	0.00%	0.00%	0.00%	0.38%	0.00%	0.86%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.21%	0.22%	0.68%	0.00%	0.23%	0.47%	0.67%	0.34%	0.00%	0.40%	0.00%					
20	3.Политическая партия «Демократическая партия России»	18	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	2	1	0	0	1	0	0	0	1	0	0	2	1	0	1	0	2	0	0	0					
		0.15%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.68%	0.26%	0.00%	0.00%	0.00%	0.00%	0.51%	0.31%	0.90%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.34%	0.27%	0.00%	0.23%	0.00%	0.23%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1159	31	65	12	38	30	30	51	6	10	8	14	17	55	5	12	4	28	25	38	8	12	14	9	30	13	8	27	33	43	29	44	67	47	55	95	40	60	46					
		9.50%	15.90%	9.79%	15.58%	8.37%	6.82%	9.09%	11.94%	9.52%	5.85%	6.30%	9.52%	11.56%	14.10%	5.32%	4.60%	2.70%	12.02%	12.82%	5.81%	7.21%	6.28%	18.67%	3.32%	15.23%	3.64%	5.44%	8.21%	6.80%	9.58%	4.97%	11.89%	15.58%	10.96%	12.30%	10.73%	10.84%	11.88%	13.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	6	0	1	4	0	3	0					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.79%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.21%	0.22%	0.00%	0.00%	1.40%	0.00%	0.22%	0.45%	0.00%	0.59%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	2	2	3	0	0					
		0.15%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.23%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	1.06%	0.38%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.17%	0.27%	0.00%	0.00%	0.45%	0.23%	0.81%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1527	12	88	12	43	60	35	28	4	15	10	16	13	31	14	23	8	29	23	83	10	19	6	26	29	35	17	49	77	65	99	60	79	66	55	108	46	83	51					
		12.52%	6.15%	13.25%	15.58%	9.47%	13.64%	10.61%	6.56%	6.35%	8.77%	7.87%	10.88%	8.84%	7.95%	14.89%	8.81%	5.41%	12.45%	11.79%	12.69%	9.01%	9.95%	8.00%	9.59%	14.72%	9.80%	11.56%	14.89%	15.88%	14.48%	16.95%	16.22%	18.37%	15.38%	12.30%	12.20%	12.47%	16.44%	14.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	652	13	25	7	24	10	13	13	0	6	2	6	6	21	6	3	1	3	5	36	1	9	1	6	4	10	3	19	48	36	52	13	37	26	32	83	26	26	20					
		5.35%	6.67%	3.77%	9.09%	5.29%	2.27%	3.94%	3.04%	0.00%	3.51%	1.57%	4.08%	4.08%	5.38%	6.38%	1.15%	0.68%	1.29%	2.56%	5.50%	0.90%	4.71%	1.33%	2.21%	2.03%	2.80%	2.04%	5.78%	9.90%	8.02%	8.90%	3.51%	8.60%	6.06%	7.16%	9.38%	7.05%	5.15%	5.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	0	4	0	2	4	3	8	1	0	2	1	0	2	3	1	1	1	1	4	1	2	1	1	5	5	1	4	3	1	2	1	2	4	3	5	1	1	4					
		0.70%	0.00%	0.60%	0.00%	0.44%	0.91%	0.91%	1.87%	1.59%	0.00%	1.57%	0.68%	0.00%	0.51%	3.19%	0.38%	0.68%	0.43%	0.51%	0.61%	0.90%	1.05%	1.33%	0.37%	2.54%	1.40%	0.68%	1.22%	0.62%	0.22%	0.34%	0.27%	0.47%	0.93%	0.67%	0.56%	0.27%	0.20%	1.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8079	121	434	45	322	308	205	294	45	132	95	98	103	250	60	204	132	160	129	454	84	144	52	226	120	251	106	208	306	289	376	243	217	267	280	544	237	320	218					
		66.25%	62.05%	65.36%	58.44%	70.93%	70.00%	62.12%	68.85%	71.43%	77.19%	74.80%	66.67%	70.07%	64.10%	63.83%	78.16%	89.19%	68.67%	66.15%	69.42%	75.68%	75.39%	69.33%	83.39%	60.91%	70.31%	72.11%	63.22%	63.09%	64.37%	64.38%	65.68%	50.47%	62.24%	62.64%	61.47%	64.23%	63.37%	62.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	1	0	1	1	0	0	1	0	0	1	2	0	0	0	1	0	0	1	6	0	1	0	0	0	0	0	4	3	0	6	2	5	2	2	1	0	3	1					
		0.37%	0.51%	0.00%	1.30%	0.22%	0.00%	0.00%	0.23%	0.00%	0.00%	0.79%	1.36%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.51%	0.92%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.62%	0.00%	1.03%	0.54%	1.16%	0.47%	0.45%	0.11%	0.00%	0.59%	0.29%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
