Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    ТИК Правобережного района																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2687	134	110	125	155	98	81	76	81	20	37	23	92	72	91	101	88	83	74	72	80	103	84	83	80	89	75	86	95	88	83	83	10	34	1					
		7.20%	6.99%	6.96%	7.02%	26.96%	7.01%	7.03%	7.02%	6.99%	7.12%	6.90%	2.33%	7.04%	6.93%	7.01%	7.05%	9.11%	6.99%	7.03%	6.99%	6.93%	7.01%	6.99%	6.98%	6.98%	7.01%	6.94%	7.01%	7.01%	7.05%	6.97%	7.05%	5.78%	5.66%	1.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	282	7	8	10	3	6	8	3	9	2	3	1	10	9	14	10	1	10	15	8	9	12	13	5	6	10	12	12	11	10	15	19	2	6	3					
		0.76%	0.37%	0.51%	0.56%	0.52%	0.43%	0.69%	0.28%	0.78%	0.71%	0.56%	0.10%	0.77%	0.87%	1.08%	0.70%	0.10%	0.84%	1.43%	0.78%	0.78%	0.82%	1.08%	0.42%	0.52%	0.79%	1.11%	0.98%	0.81%	0.80%	1.26%	1.61%	1.16%	0.99%	5.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	430	27	20	24	6	22	13	16	13	4	9	2	15	9	11	19	3	16	8	11	14	18	12	20	14	13	8	15	21	13	14	10	7	2	1					
		1.15%	1.41%	1.27%	1.35%	1.04%	1.57%	1.13%	1.48%	1.12%	1.42%	1.68%	0.20%	1.15%	0.87%	0.85%	1.33%	0.31%	1.35%	0.76%	1.07%	1.21%	1.22%	0.99%	1.68%	1.22%	1.02%	0.74%	1.22%	1.55%	1.04%	1.18%	0.85%	4.05%	0.33%	1.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7593	463	372	354	51	275	244	214	205	48	81	141	331	251	244	302	207	263	222	227	221	304	239	253	201	303	236	251	277	244	236	228	31	58	16					
		20.36%	24.18%	23.53%	19.89%	8.87%	19.66%	21.18%	19.78%	17.69%	17.08%	15.11%	14.27%	25.33%	24.16%	18.80%	21.07%	21.43%	22.18%	21.10%	22.06%	19.15%	20.68%	19.88%	21.28%	17.54%	23.88%	21.85%	20.47%	20.44%	19.55%	19.82%	19.35%	17.92%	9.65%	29.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	22	1	0	1	2	0	2	0	1	0	0	4	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	2	0					
		0.06%	0.05%	0.00%	0.06%	0.35%	0.00%	0.17%	0.00%	0.09%	0.00%	0.00%	0.40%	0.00%	0.00%	0.08%	0.07%	0.21%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	1.73%	0.33%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25484	1237	1026	1232	338	964	780	746	827	201	391	807	835	665	908	972	659	790	712	684	797	1002	827	802	814	828	728	842	927	870	822	819	118	481	33					
		68.33%	64.60%	64.90%	69.21%	58.78%	68.91%	67.71%	68.95%	71.35%	71.53%	72.95%	81.68%	63.89%	64.00%	69.95%	67.83%	68.22%	66.61%	67.68%	66.47%	69.06%	68.16%	68.80%	67.45%	71.03%	65.25%	67.41%	68.68%	68.41%	69.71%	69.02%	69.52%	68.21%	80.03%	60.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	297	20	18	16	2	12	10	12	10	2	4	0	13	11	10	11	1	8	6	10	9	11	9	10	13	13	6	9	12	13	6	5	1	3	1					
		0.80%	1.04%	1.14%	0.90%	0.35%	0.86%	0.87%	1.11%	0.86%	0.71%	0.75%	0.00%	0.99%	1.06%	0.77%	0.77%	0.10%	0.67%	0.57%	0.97%	0.78%	0.75%	0.75%	0.84%	1.13%	1.02%	0.56%	0.73%	0.89%	1.04%	0.50%	0.42%	0.58%	0.50%	1.82%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
