Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Шаранская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424	УИК №3425	УИК №3426	УИК №3427	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3432	УИК №3433	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440	УИК №3441	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	180	0	9	3	7	5	10	5	0	1	5	2	3	0	1	10	3	2	1	3	1	4	6	6	2	5	2	5	2	5	3	4	3	3	3	3	3	1	0	12	8	6	5	17	1					
14	Число погашенных открепительных удостоверений	116	0	0	2	9	0	1	0	0	1	1	4	9	5	4	0	1	6	6	0	5	0	0	3	0	9	0	8	5	0	0	2	5	9	0	0	0	7	2	7	0	0	1	0	4					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	438	6	1	5	12	1	13	7	10	11	10	11	22	0	1	15	14	11	4	5	9	11	12	5	8	23	3	5	20	12	9	7	10	9	10	4	4	8	9	9	26	15	17	23	11					
		2.87%	1.40%	0.60%	2.87%	2.53%	0.19%	3.17%	3.21%	2.84%	4.36%	5.37%	3.79%	3.57%	0.0%	1.07%	2.76%	4.77%	3.42%	2.79%	1.39%	4.59%	6.83%	2.47%	4.85%	3.94%	3.91%	3.12%	1.60%	6.94%	3.92%	3.87%	4.89%	3.67%	2.07%	5.64%	1.80%	2.39%	1.42%	2.30%	1.13%	2.13%	1.83%	4.07%	4.49%	7.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	163	3	3	0	5	1	8	0	4	1	3	1	3	3	3	3	5	8	2	8	5	1	1	1	1	4	0	3	2	2	3	4	1	5	0	2	2	7	1	16	23	10	5	0	0					
		1.07%	0.70%	1.81%	0.0%	1.05%	0.19%	1.95%	0.0%	1.13%	0.39%	1.61%	0.34%	0.48%	1.84%	3.22%	0.55%	1.70%	2.49%	1.39%	2.23%	2.55%	0.62%	0.20%	0.97%	0.49%	0.68%	0.0%	0.96%	0.69%	0.65%	1.29%	2.79%	0.36%	1.15%	0.0%	0.90%	1.19%	1.24%	0.25%	2.02%	1.89%	1.22%	1.19%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	329	17	4	5	13	12	10	2	12	0	6	9	9	9	1	10	2	5	2	13	4	7	22	1	1	9	0	8	5	14	4	7	6	2	8	5	7	5	10	6	23	18	6	8	2					
		2.16%	3.99%	2.42%	2.87%	2.74%	2.28%	2.44%	0.91%	3.41%	0.0%	3.22%	3.10%	1.46%	5.52%	1.07%	1.84%	0.68%	1.55%	1.39%	3.63%	2.04%	4.34%	4.54%	0.97%	0.49%	1.53%	0.0%	2.57%	1.73%	4.57%	1.72%	4.89%	2.20%	0.46%	4.51%	2.25%	4.19%	0.88%	2.56%	0.75%	1.89%	2.20%	1.43%	1.56%	1.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	266	10	6	4	9	1	4	2	4	0	3	8	7	3	0	7	5	6	2	1	1	4	6	0	7	4	1	2	5	4	3	10	4	1	1	1	4	8	30	13	32	23	11	8	1					
		1.74%	2.34%	3.63%	2.29%	1.90%	0.19%	0.97%	0.91%	1.13%	0.0%	1.61%	2.75%	1.13%	1.84%	0.0%	1.29%	1.70%	1.86%	1.39%	0.27%	0.51%	2.48%	1.23%	0.0%	3.44%	0.68%	1.04%	0.64%	1.73%	1.30%	1.29%	6.99%	1.47%	0.23%	0.56%	0.45%	2.39%	1.42%	7.69%	1.64%	2.63%	2.81%	2.63%	1.56%	0.70%					
22	"5. ""За Русь Святую"""	68	0	1	1	0	0	3	0	1	0	1	3	1	0	0	2	0	4	0	3	0	1	4	1	0	3	0	0	0	1	5	1	0	3	2	1	3	2	1	4	11	3	1	0	1					
		0.44%	0.0%	0.60%	0.57%	0.0%	0.0%	0.73%	0.0%	0.28%	0.0%	0.53%	1.03%	0.16%	0.0%	0.0%	0.36%	0.0%	1.24%	0.0%	0.83%	0.0%	0.62%	0.82%	0.97%	0.0%	0.51%	0.0%	0.0%	0.0%	0.32%	2.15%	0.69%	0.0%	0.69%	1.12%	0.45%	1.79%	0.35%	0.25%	0.50%	0.90%	0.36%	0.23%	0.0%	0.70%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	1	0	0	0	0	0	1	3	0	5	1	3	0	1	1	1	1	1	1	0	0	5	2	4	1	2	0	1	3	2	0	3	0	1	3	1	0	2	2	3	3	2	2	0					
		0.40%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.85%	0.0%	2.68%	0.34%	0.48%	0.0%	1.07%	0.18%	0.34%	0.31%	0.69%	0.27%	0.0%	0.0%	1.03%	1.94%	1.97%	0.17%	2.08%	0.0%	0.34%	0.98%	0.86%	0.0%	1.10%	0.0%	0.56%	1.35%	0.59%	0.0%	0.51%	0.25%	0.24%	0.36%	0.47%	0.39%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	1	5	0	0	0	1	2	2	0	0	7	4	0	1	4	1	4	0	3	2	1	0	3	0	1	2	0	0	1	0	0	1	0	1	0	1	1	2	6	15	10	4	0	1					
		0.57%	0.23%	3.03%	0.0%	0.0%	0.0%	0.24%	0.91%	0.56%	0.0%	0.0%	2.41%	0.65%	0.0%	1.07%	0.73%	0.34%	1.24%	0.0%	0.83%	1.02%	0.62%	0.0%	2.91%	0.0%	0.17%	2.08%	0.0%	0.0%	0.32%	0.0%	0.0%	0.36%	0.0%	0.56%	0.0%	0.59%	0.17%	0.51%	0.75%	1.23%	1.22%	0.95%	0.0%	0.70%					
25	"8. ""Народно-республиканская партия России"""	59	0	1	1	0	0	3	2	3	0	0	2	2	0	0	4	1	2	0	0	0	0	1	1	0	1	0	0	1	0	4	1	0	0	1	1	0	1	0	6	7	6	2	4	1					
		0.38%	0.0%	0.60%	0.57%	0.0%	0.0%	0.73%	0.91%	0.85%	0.0%	0.0%	0.68%	0.32%	0.0%	0.0%	0.73%	0.34%	0.62%	0.0%	0.0%	0.0%	0.0%	0.20%	0.97%	0.0%	0.17%	0.0%	0.0%	0.34%	0.0%	1.72%	0.69%	0.0%	0.0%	0.56%	0.45%	0.0%	0.17%	0.0%	0.75%	0.57%	0.73%	0.47%	0.78%	0.70%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	0	1	0	0	0	0	1	2	0	3	0	2	1	0	0	0	3	0	0	0	13	2	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	3	4	5	2	2	4	1					
		0.35%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.45%	0.56%	0.0%	1.61%	0.0%	0.32%	0.61%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	8.07%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.36%	0.23%	0.0%	0.0%	0.0%	0.17%	0.76%	0.50%	0.41%	0.24%	0.47%	0.78%	0.70%					
27	"10. ""Аграрная партия России"""	1531	31	16	29	67	80	15	7	31	23	12	35	90	12	1	61	32	58	14	44	22	0	29	6	19	47	2	48	33	15	21	8	45	26	10	20	15	65	95	35	71	117	41	53	30					
		10.05%	7.27%	9.69%	16.66%	14.16%	15.23%	3.66%	3.21%	8.83%	9.12%	6.45%	12.06%	14.63%	7.36%	1.07%	11.25%	10.92%	18.06%	9.79%	12.29%	11.22%	0.0%	5.99%	5.82%	9.35%	7.99%	2.08%	15.43%	11.45%	4.90%	9.05%	5.59%	16.54%	5.99%	5.64%	9.00%	8.98%	11.56%	24.35%	4.43%	5.83%	14.30%	9.83%	10.35%	21.12%					
28	"11. ""Истинные патриоты России"""	39	0	2	0	0	1	1	1	2	0	0	1	0	2	0	1	0	0	0	4	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	1	2	3	2	2	1	5	1					
		0.25%	0.0%	1.21%	0.0%	0.0%	0.19%	0.24%	0.45%	0.56%	0.0%	0.0%	0.34%	0.0%	1.22%	0.0%	0.18%	0.0%	0.0%	0.0%	1.11%	0.51%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.45%	0.0%	0.17%	0.51%	0.37%	0.16%	0.24%	0.23%	0.97%	0.70%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	144	2	1	2	3	3	2	0	7	6	2	1	10	1	1	2	7	5	0	0	2	0	5	0	2	1	0	0	1	2	5	5	6	4	5	1	3	0	2	5	23	2	5	8	2					
		0.94%	0.46%	0.60%	1.14%	0.63%	0.57%	0.48%	0.0%	1.99%	2.38%	1.07%	0.34%	1.62%	0.61%	1.07%	0.36%	2.38%	1.55%	0.0%	0.0%	1.02%	0.0%	1.03%	0.0%	0.98%	0.17%	0.0%	0.0%	0.34%	0.65%	2.15%	3.49%	2.20%	0.92%	2.82%	0.45%	1.79%	0.0%	0.51%	0.63%	1.89%	0.24%	1.19%	1.56%	1.40%					
30	"13. ""Демократическая партия России"""	58	1	1	0	0	0	0	1	2	1	1	1	4	3	0	2	2	2	0	0	1	0	5	2	0	0	1	0	1	1	2	1	2	2	3	1	1	0	5	2	4	1	1	0	1					
		0.38%	0.23%	0.60%	0.0%	0.0%	0.0%	0.0%	0.45%	0.56%	0.39%	0.53%	0.34%	0.65%	1.84%	0.0%	0.36%	0.68%	0.62%	0.0%	0.0%	0.51%	0.0%	1.03%	1.94%	0.0%	0.0%	1.04%	0.0%	0.34%	0.32%	0.86%	0.69%	0.73%	0.46%	1.69%	0.45%	0.59%	0.0%	1.28%	0.25%	0.32%	0.12%	0.23%	0.0%	0.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	2	0	0	0	0	2	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	2	0	1	1	0	0	1	1	0	3	0	3	0	2	1	0	1	2	7	0	2	0	1					
		0.24%	0.46%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.61%	0.0%	0.18%	0.34%	0.0%	0.0%	0.0%	0.51%	0.0%	0.41%	0.0%	0.49%	0.17%	0.0%	0.0%	0.34%	0.32%	0.0%	2.09%	0.0%	0.69%	0.0%	0.90%	0.59%	0.0%	0.25%	0.25%	0.57%	0.0%	0.47%	0.0%	0.70%					
32	"15. ""Партия СЛОН"""	42	0	0	1	0	0	1	1	1	1	1	1	4	0	1	2	1	1	0	2	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	1	0	0	2	2	9	4	0	0	0					
		0.27%	0.0%	0.0%	0.57%	0.0%	0.0%	0.24%	0.45%	0.28%	0.39%	0.53%	0.34%	0.65%	0.0%	1.07%	0.36%	0.34%	0.31%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.49%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	2.09%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.51%	0.25%	0.74%	0.48%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	414	15	1	2	9	1	9	2	10	9	4	6	8	4	2	10	3	10	3	9	4	3	10	2	5	9	8	15	18	5	8	8	7	3	4	7	2	18	7	12	69	22	29	21	1					
		2.71%	3.52%	0.60%	1.14%	1.90%	0.19%	2.20%	0.91%	2.84%	3.57%	2.15%	2.06%	1.30%	2.45%	2.15%	1.84%	1.02%	3.11%	2.09%	2.51%	2.04%	1.86%	2.06%	1.94%	2.46%	1.53%	8.33%	4.82%	6.25%	1.63%	3.44%	5.59%	2.57%	0.69%	2.25%	3.15%	1.19%	3.20%	1.79%	1.51%	5.67%	2.68%	6.95%	4.10%	0.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	139	0	3	0	4	0	2	2	2	0	4	3	7	1	0	1	7	1	1	1	2	1	12	7	3	3	0	0	1	3	1	6	3	2	0	1	1	30	3	2	8	5	4	2	0					
		0.91%	0.0%	1.81%	0.0%	0.84%	0.0%	0.48%	0.91%	0.56%	0.0%	2.15%	1.03%	1.13%	0.61%	0.0%	0.18%	2.38%	0.31%	0.69%	0.27%	1.02%	0.62%	2.47%	6.79%	1.47%	0.51%	0.0%	0.0%	0.34%	0.98%	0.43%	4.19%	1.10%	0.46%	0.0%	0.45%	0.59%	5.33%	0.76%	0.25%	0.65%	0.61%	0.95%	0.39%	0.0%					
35	"18. ""ЛДПР"""	1065	38	7	14	37	11	23	7	36	8	22	27	37	26	1	24	10	30	17	35	8	18	28	4	5	24	3	9	13	26	34	16	20	23	8	9	18	23	13	48	129	110	33	29	4					
		6.99%	8.92%	4.24%	8.04%	7.82%	2.09%	5.62%	3.21%	10.25%	3.17%	11.82%	9.31%	6.01%	15.95%	1.07%	4.42%	3.41%	9.34%	11.88%	9.77%	4.08%	11.18%	5.78%	3.88%	2.46%	4.08%	3.12%	2.89%	4.51%	8.49%	14.65%	11.18%	7.35%	5.29%	4.51%	4.05%	10.77%	4.09%	3.33%	6.07%	10.60%	13.44%	7.91%	5.66%	2.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	2	0	3	16	3	6	0	6	13	1	5	3	1	3	12	3	3	1	10	5	1	18	3	4	7	1	0	4	7	5	0	9	5	5	6	5	5	3	11	50	14	18	11	11					
		1.96%	0.46%	0.0%	1.72%	3.38%	0.57%	1.46%	0.0%	1.70%	5.15%	0.53%	1.72%	0.48%	0.61%	3.22%	2.21%	1.02%	0.93%	0.69%	2.79%	2.55%	0.62%	3.71%	2.91%	1.97%	1.19%	1.04%	0.0%	1.38%	2.28%	2.15%	0.0%	3.30%	1.15%	2.82%	2.70%	2.99%	0.88%	0.76%	1.39%	4.11%	1.71%	4.31%	2.14%	7.74%					
37	"20. ""Политическая партия ""Единая Россия"""	7019	187	59	74	183	364	275	164	164	146	60	91	265	55	58	275	117	109	55	152	93	76	252	48	120	346	69	177	94	154	72	46	79	279	102	121	59	271	112	442	487	253	173	199	42					
		46.09%	43.89%	35.75%	42.52%	38.68%	69.33%	67.23%	75.22%	46.72%	57.93%	32.25%	31.37%	43.08%	33.74%	62.36%	50.73%	39.93%	33.95%	38.46%	42.45%	47.44%	47.20%	52.06%	46.60%	59.11%	58.84%	71.87%	56.91%	32.63%	50.32%	31.03%	32.16%	29.04%	64.28%	57.62%	54.50%	35.32%	48.22%	28.71%	55.94%	40.04%	30.92%	41.48%	38.86%	29.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	0	0	1	0	0	5	0	0	0	0	0	6	0	0	2	3	0	0	2	0	0	6	0	3	5	1	0	1	1	2	0	1	0	0	0	1	2	3	3	1	0	1	2	0					
		0.34%	0.0%	0.0%	0.57%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.36%	1.02%	0.0%	0.0%	0.55%	0.0%	0.0%	1.23%	0.0%	1.47%	0.85%	1.04%	0.0%	0.34%	0.32%	0.86%	0.0%	0.36%	0.0%	0.0%	0.0%	0.59%	0.35%	0.76%	0.37%	0.08%	0.0%	0.23%	0.39%	0.0%					
39	"22. ""Развитие предпринимательства"""	54	2	2	1	0	0	2	0	0	0	0	3	1	0	0	2	1	0	1	2	0	0	2	2	0	7	0	0	1	0	0	0	2	1	1	1	1	0	1	3	2	6	2	3	2					
		0.35%	0.46%	1.21%	0.57%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.03%	0.16%	0.0%	0.0%	0.36%	0.34%	0.0%	0.69%	0.55%	0.0%	0.0%	0.41%	1.94%	0.0%	1.19%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.73%	0.23%	0.56%	0.45%	0.59%	0.0%	0.25%	0.37%	0.16%	0.73%	0.47%	0.58%	1.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2179	87	34	17	103	46	18	10	37	28	20	36	105	22	7	81	44	32	33	49	30	7	52	3	18	85	2	24	66	27	44	9	63	52	6	23	22	112	56	136	182	171	46	117	17					
		14.31%	20.42%	20.60%	9.77%	21.77%	8.76%	4.40%	4.58%	10.54%	11.11%	10.75%	12.41%	17.07%	13.49%	7.52%	14.94%	15.01%	9.96%	23.07%	13.68%	15.30%	4.34%	10.74%	2.91%	8.86%	14.45%	2.08%	7.71%	22.91%	8.82%	18.96%	6.29%	23.16%	11.98%	3.38%	10.36%	13.17%	19.92%	14.35%	17.21%	14.96%	20.90%	11.03%	22.85%	11.97%					
																																																			
41	Против всех	288	14	5	1	10	0	6	3	7	3	2	3	17	4	4	14	9	8	2	3	2	2	10	0	1	5	1	4	6	10	4	1	5	7	1	6	6	2	15	14	24	13	9	13	12					
		1.89%	3.28%	3.03%	0.57%	2.11%	0.0%	1.46%	1.37%	1.99%	1.19%	1.07%	1.03%	2.76%	2.45%	4.30%	2.58%	3.07%	2.49%	1.39%	0.83%	1.02%	1.24%	2.06%	0.0%	0.49%	0.85%	1.04%	1.28%	2.08%	3.26%	1.72%	0.69%	1.83%	1.61%	0.56%	2.70%	3.59%	0.35%	3.84%	1.77%	1.97%	1.58%	2.15%	2.53%	8.45%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
