Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Бакчарская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	265	7	2	3	10	11	20	23	14	3	5	13	8	7	6	5	2	7	17	7	19	39	4	3	3	6	18	3					
		3.35%	2.46%	1.76%	3.48%	1.61%	2.07%	2.88%	3.42%	2.07%	5.66%	6.49%	4.43%	1.96%	3.03%	5.04%	2.09%	2.63%	7.21%	4.58%	6.14%	4.20%	6.14%	4.21%	1.17%	3.40%	4.58%	4.61%	3.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	109	7	0	0	11	5	6	9	14	0	1	3	3	3	0	1	0	1	5	5	8	11	0	1	1	0	12	2					
		1.38%	2.46%	0.0%	0.0%	1.77%	0.94%	0.86%	1.33%	2.07%	0.0%	1.29%	1.02%	0.73%	1.29%	0.0%	0.41%	0.0%	1.03%	1.34%	4.38%	1.76%	1.73%	0.0%	0.39%	1.13%	0.0%	3.07%	2.22%					
22	"5. ""За Русь Святую"""	31	1	0	0	1	3	3	1	3	0	0	0	1	1	0	1	0	1	1	0	2	6	0	1	0	1	1	3					
		0.39%	0.35%	0.0%	0.0%	0.16%	0.56%	0.43%	0.14%	0.44%	0.0%	0.0%	0.0%	0.24%	0.43%	0.0%	0.41%	0.0%	1.03%	0.26%	0.0%	0.44%	0.94%	0.0%	0.39%	0.0%	0.76%	0.25%	3.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	0	0	2	1	0	1	1	0	0	2	0	1	0	0	0	1	1	1	5	1	2	3	1	0	0	0					
		0.29%	0.0%	0.0%	0.0%	0.32%	0.18%	0.0%	0.14%	0.14%	0.0%	0.0%	0.68%	0.0%	0.43%	0.0%	0.0%	0.0%	1.03%	0.26%	0.87%	1.10%	0.15%	2.10%	1.17%	1.13%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	0	0	1	2	2	6	1	5	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	0	0					
		0.29%	0.0%	0.0%	1.16%	0.32%	0.37%	0.86%	0.14%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.44%	0.15%	0.0%	0.39%	0.0%	0.76%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	2	0	1	1	0	2	0	0	0	1	1	0	1	0	0	0	0	0	4	0	1	0	0	1	2					
		0.21%	0.0%	0.0%	2.32%	0.0%	0.18%	0.14%	0.0%	0.29%	0.0%	0.0%	0.0%	0.24%	0.43%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.39%	0.0%	0.0%	0.25%	2.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	0	0	2	1	2	1	5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.21%	0.35%	0.0%	0.0%	0.32%	0.18%	0.28%	0.14%	0.73%	0.0%	0.0%	0.34%	0.24%	0.43%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	287	22	6	2	13	16	15	13	18	1	6	4	24	11	1	6	3	5	31	6	9	28	1	27	3	3	13	0					
		3.63%	7.74%	5.30%	2.32%	2.10%	3.01%	2.16%	1.93%	2.66%	1.88%	7.79%	1.36%	5.89%	4.76%	0.84%	2.51%	3.94%	5.15%	8.35%	5.26%	1.99%	4.40%	1.05%	10.54%	3.40%	2.29%	3.33%	0.0%					
28	"11. ""Истинные патриоты России"""	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.05%	0.35%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	1	1	0	4	4	10	3	5	1	0	3	7	9	2	2	3	1	3	2	11	7	2	0	0	0	2	0					
		1.05%	0.35%	0.88%	0.0%	0.64%	0.75%	1.44%	0.44%	0.73%	1.88%	0.0%	1.02%	1.71%	3.89%	1.68%	0.83%	3.94%	1.03%	0.80%	1.75%	2.43%	1.10%	2.10%	0.0%	0.0%	0.0%	0.51%	0.0%					
30	"13. ""Демократическая партия России"""	13	0	0	0	2	1	1	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.32%	0.18%	0.14%	0.29%	0.14%	0.0%	1.29%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	1.05%	0.78%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	0	2	2	4	0	3	0	0	0	1	0	0	0	2	0	1	0	2	5	0	2	1	0	0	0					
		0.32%	0.35%	0.0%	0.0%	0.32%	0.37%	0.57%	0.0%	0.44%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	2.63%	0.0%	0.26%	0.0%	0.44%	0.78%	0.0%	0.78%	1.13%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0					
		0.08%	0.0%	0.0%	0.0%	0.16%	0.18%	0.0%	0.0%	0.0%	0.0%	1.29%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.25%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	258	10	9	1	17	14	23	29	40	4	0	4	8	5	4	0	1	6	10	1	18	20	0	6	3	7	15	3					
		3.27%	3.52%	7.96%	1.16%	2.74%	2.64%	3.31%	4.31%	5.91%	7.54%	0.0%	1.36%	1.96%	2.16%	3.36%	0.0%	1.31%	6.18%	2.69%	0.87%	3.98%	3.14%	0.0%	2.34%	3.40%	5.34%	3.84%	3.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	1	0	1	2	2	2	4	1	0	0	2	4	1	0	0	0	1	1	0	2	2	0	1	0	0	4	0					
		0.39%	0.35%	0.0%	1.16%	0.32%	0.37%	0.28%	0.59%	0.14%	0.0%	0.0%	0.68%	0.98%	0.43%	0.0%	0.0%	0.0%	1.03%	0.26%	0.0%	0.44%	0.31%	0.0%	0.39%	0.0%	0.0%	1.02%	0.0%					
35	"18. ""ЛДПР"""	1400	43	7	4	129	104	144	172	100	12	16	61	46	53	13	47	19	8	55	18	81	103	13	18	12	22	88	12					
		17.75%	15.14%	6.19%	4.65%	20.84%	19.62%	20.77%	25.59%	14.79%	22.64%	20.77%	20.81%	11.30%	22.94%	10.92%	19.66%	25.0%	8.24%	14.82%	15.78%	17.92%	16.22%	13.68%	7.03%	13.63%	16.79%	22.56%	13.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	182	3	0	0	19	24	19	13	16	0	1	5	10	4	0	2	0	1	17	5	9	17	0	1	0	5	11	0					
		2.30%	1.05%	0.0%	0.0%	3.06%	4.52%	2.74%	1.93%	2.36%	0.0%	1.29%	1.70%	2.45%	1.73%	0.0%	0.83%	0.0%	1.03%	4.58%	4.38%	1.99%	2.67%	0.0%	0.39%	0.0%	3.81%	2.82%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3853	149	74	63	285	248	344	316	318	23	22	146	235	94	83	145	31	46	178	36	221	276	57	154	46	69	145	49					
		48.85%	52.46%	65.48%	73.25%	46.04%	46.79%	49.63%	47.02%	47.04%	43.39%	28.57%	49.82%	57.73%	40.69%	69.74%	60.66%	40.78%	47.42%	47.97%	31.57%	48.89%	43.46%	59.99%	60.15%	52.27%	52.67%	37.17%	54.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	1	3	1	3	1	1	2	1	1	0	1	1	1	1	0	0	3	0	0	0	0	0	0					
		0.27%	0.0%	0.0%	0.0%	0.16%	0.18%	0.43%	0.14%	0.44%	1.88%	1.29%	0.68%	0.24%	0.43%	0.0%	0.41%	1.31%	1.03%	0.26%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	0	0	2	0	2	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.32%	0.0%	0.28%	0.14%	0.44%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	576	21	5	5	48	42	37	43	66	3	22	8	7	18	2	7	2	4	29	21	37	55	6	17	10	8	42	11					
		7.30%	7.39%	4.42%	5.81%	7.75%	7.92%	5.33%	6.39%	9.76%	5.66%	28.57%	2.73%	1.71%	7.79%	1.68%	2.92%	2.63%	4.12%	7.81%	18.42%	8.18%	8.66%	6.31%	6.64%	11.36%	6.10%	10.76%	12.22%					
																																		
41	Против всех	349	10	5	2	40	22	16	23	27	4	1	23	29	10	4	6	11	10	13	8	10	25	3	12	5	6	21	3					
		4.42%	3.52%	4.42%	2.32%	6.46%	4.15%	2.30%	3.42%	3.99%	7.54%	1.29%	7.84%	7.12%	4.32%	3.36%	2.51%	14.47%	10.30%	3.50%	7.01%	2.21%	3.93%	3.15%	4.68%	5.68%	4.58%	5.38%	3.33%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
