Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Спасская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265					
		0.24%	0.28%	0.00%	0.00%	0.00%	0.54%	0.30%	0.40%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.27%	1.57%	0.00%	0.43%	1.05%	0.22%	0.16%	0.00%	0.50%	0.00%	0.00%	0.48%	0.26%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	0	0	0	0	1	1	1	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	2	1	2	2	0	1	0	2	0	2	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.40%	0.17%	0.78%	0.00%	1.01%	0.62%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.37%	0.13%	0.00%	0.00%	0.28%	0.17%	0.22%	0.31%	0.00%	0.50%	0.00%	0.53%	0.00%	0.26%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1650	58	13	38	9	31	132	18	103	58	30	8	30	40	15	54	6	31	25	1	5	12	9	24	18	22	33	47	63	31	3	79	54	114	63	23	35	23	46	73	74	99					
		10.81%	8.15%	14.29%	9.09%	6.57%	8.42%	20.03%	7.20%	17.49%	11.37%	8.98%	8.08%	18.63%	10.26%	8.98%	21.77%	7.06%	8.81%	9.26%	1.41%	7.69%	9.68%	8.65%	15.69%	9.52%	10.05%	5.40%	8.70%	8.38%	12.16%	3.30%	11.25%	9.44%	12.79%	9.80%	8.65%	17.41%	21.50%	12.23%	8.73%	9.71%	11.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	898	48	2	26	4	15	28	17	34	32	3	4	8	17	11	13	5	18	17	0	1	6	8	11	10	8	33	22	50	19	0	76	44	68	45	7	6	4	17	60	53	48					
		5.88%	6.74%	2.20%	6.22%	2.92%	4.08%	4.25%	6.80%	5.77%	6.27%	0.90%	4.04%	4.97%	4.36%	6.59%	5.24%	5.88%	5.11%	6.30%	0.00%	1.54%	4.84%	7.69%	7.19%	5.29%	3.65%	5.40%	4.07%	6.65%	7.45%	0.00%	10.83%	7.69%	7.63%	6.99%	2.63%	2.99%	3.74%	4.52%	7.18%	6.96%	5.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	111	4	0	7	3	0	7	3	5	1	4	2	1	2	0	4	0	6	1	0	0	2	0	1	1	2	2	7	6	1	0	5	2	4	1	5	1	1	0	9	6	5					
		0.73%	0.56%	0.00%	1.67%	2.19%	0.00%	1.06%	1.20%	0.85%	0.20%	1.20%	2.02%	0.62%	0.51%	0.00%	1.61%	0.00%	1.70%	0.37%	0.00%	0.00%	1.61%	0.00%	0.65%	0.53%	0.91%	0.33%	1.30%	0.80%	0.39%	0.00%	0.71%	0.35%	0.45%	0.16%	1.88%	0.50%	0.93%	0.00%	1.08%	0.79%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10425	511	60	284	101	250	409	172	401	318	272	77	99	311	112	163	69	275	183	68	44	101	71	96	112	166	470	350	499	159	51	426	379	550	440	189	137	63	244	575	541	627					
		68.27%	71.77%	65.93%	67.94%	73.72%	67.93%	62.06%	68.80%	68.08%	62.35%	81.44%	77.78%	61.49%	79.74%	67.07%	65.73%	81.18%	78.13%	67.78%	95.77%	67.69%	81.45%	68.27%	62.75%	59.26%	75.80%	76.92%	64.81%	66.36%	62.35%	56.04%	60.68%	66.26%	61.73%	68.43%	71.05%	68.16%	58.88%	64.89%	68.78%	70.99%	69.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	3	0	4	2	1	7	0	3	3	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	4	2	3	2	0	10	5	5	4	2	0	1	1	5	3	6					
		0.53%	0.42%	0.00%	0.96%	1.46%	0.27%	1.06%	0.00%	0.51%	0.59%	0.30%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.65%	0.37%	0.40%	0.78%	0.00%	1.42%	0.87%	0.56%	0.62%	0.75%	0.00%	0.93%	0.27%	0.60%	0.39%	0.67%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
