Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Северо-Байкальская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	95	11	3	5	4	6	4	3	7	3	6	8	1	14	9	2	0	2	4	3					
		1.31%	1.70%	1.03%	0.83%	0.81%	1.48%	1.14%	1.41%	1.88%	0.77%	1.55%	2.10%	0.48%	2.59%	1.64%	0.55%	0.00%	0.88%	1.37%	1.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	1	1	0	2	2	4	0	2	2	3	2	0	0	4	1	1	2	1	1					
		0.40%	0.15%	0.34%	0.00%	0.41%	0.49%	1.14%	0.00%	0.54%	0.51%	0.77%	0.52%	0.00%	0.00%	0.73%	0.28%	0.40%	0.88%	0.34%	0.38%					
20	3.Политическая партия «Демократическая партия России»	5	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0					
		0.07%	0.15%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.48%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	494	35	19	38	27	25	22	7	24	30	31	52	7	40	37	26	18	13	29	14					
		6.83%	5.40%	6.51%	6.32%	5.48%	6.16%	6.27%	3.29%	6.45%	7.71%	7.99%	13.65%	3.33%	7.39%	6.75%	7.18%	7.17%	5.70%	9.97%	5.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	0	4	2	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0					
		0.14%	0.00%	1.37%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.18%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	0	2	1	2	0	0	0	0	1	0	1	0	1	1	0	0	1	0					
		0.15%	0.15%	0.00%	0.33%	0.20%	0.49%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.48%	0.00%	0.18%	0.28%	0.00%	0.00%	0.34%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	761	85	43	81	55	65	28	9	47	32	31	47	15	54	64	15	22	23	7	38					
		10.52%	13.12%	14.73%	13.48%	11.16%	16.01%	7.98%	4.23%	12.63%	8.23%	7.99%	12.34%	7.14%	9.98%	11.68%	4.14%	8.76%	10.09%	2.41%	14.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	627	50	26	64	32	32	35	10	30	63	53	32	7	41	61	45	15	15	14	2					
		8.67%	7.72%	8.90%	10.65%	6.49%	7.88%	9.97%	4.69%	8.06%	16.20%	13.66%	8.40%	3.33%	7.58%	11.13%	12.43%	5.98%	6.58%	4.81%	0.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	2	1	5	7	1	2	0	1	0	1	3	3	4	2	3	0	0	1	1					
		0.51%	0.31%	0.34%	0.83%	1.42%	0.25%	0.57%	0.00%	0.27%	0.00%	0.26%	0.79%	1.43%	0.74%	0.36%	0.83%	0.00%	0.00%	0.34%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5021	439	188	391	354	270	252	176	257	248	257	225	173	381	366	262	187	171	220	204					
		69.44%	67.75%	64.38%	65.06%	71.81%	66.50%	71.79%	82.63%	69.09%	63.75%	66.24%	59.06%	82.38%	70.43%	66.79%	72.38%	74.50%	75.00%	75.60%	76.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	5	4	10	4	0	0	3	1	5	0	4	0	1	2	1	1	0	0	0					
		0.57%	0.77%	1.37%	1.66%	0.81%	0.00%	0.00%	1.41%	0.27%	1.29%	0.00%	1.05%	0.00%	0.18%	0.36%	0.28%	0.40%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
