Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Кош-Агачская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №218	УИК №219					
		0.25%	0.00%	0.00%	0.00%	0.52%	0.19%	0.65%	0.18%	0.21%	0.00%	0.24%	0.26%	0.29%	0.28%	0.00%	0.55%	0.00%	0.21%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	1	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	1					
		0.08%	0.00%	0.23%	0.00%	0.00%	0.00%	0.16%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.28%	0.00%	0.00%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	82	2	2	2	2	3	9	8	20	1	1	2	3	1	2	2	14	4	4					
		0.89%	0.74%	0.45%	0.77%	0.52%	0.58%	1.47%	1.41%	2.09%	0.14%	0.24%	0.26%	0.43%	0.14%	1.01%	0.28%	9.52%	0.83%	1.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1228	60	64	56	34	35	137	57	96	96	37	129	158	58	42	43	0	63	63					
		13.34%	22.22%	14.55%	21.54%	8.79%	6.77%	22.39%	10.04%	10.05%	13.69%	8.71%	16.95%	22.60%	8.00%	21.11%	5.96%	0.00%	13.02%	18.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	224	18	108	1	23	12	19	1	6	7	9	6	4	1	0	1	0	8	0					
		2.43%	6.67%	24.55%	0.38%	5.94%	2.32%	3.10%	0.18%	0.63%	0.99%	2.12%	0.79%	0.57%	0.14%	0.00%	0.14%	0.00%	1.65%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7075	156	239	186	296	423	405	467	725	553	358	582	498	643	141	652	128	384	239					
		76.85%	57.78%	54.32%	71.54%	76.49%	81.82%	66.18%	82.22%	75.92%	78.89%	84.24%	76.48%	71.24%	88.69%	70.85%	90.30%	87.07%	79.34%	71.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	0	1	1	0	1	2	0	6	2	0	1	1	1	0	0	1	0	0					
		0.18%	0.00%	0.23%	0.38%	0.00%	0.19%	0.33%	0.00%	0.63%	0.29%	0.00%	0.13%	0.14%	0.14%	0.00%	0.00%	0.68%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
