Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Турочакская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	503	23	4	119	106	3	5	8	17	22	20	10	10	46	35	29	7	13	1	9	0	0	16					
		8.53%	6.07%	4.00%	10.14%	9.15%	3.26%	10.20%	5.37%	5.88%	5.54%	17.09%	12.05%	10.31%	7.18%	13.73%	11.20%	14.00%	11.21%	2.86%	7.89%	0.00%	0.00%	6.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	5	0	8	4	0	0	0	1	3	0	0	1	5	1	3	0	0	0	0	0	0	2					
		0.56%	1.32%	0.00%	0.68%	0.35%	0.00%	0.00%	0.00%	0.35%	0.76%	0.00%	0.00%	1.03%	0.78%	0.39%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3890	297	81	712	752	50	26	97	175	291	81	49	64	433	163	161	28	68	27	77	13	63	182					
		65.94%	78.36%	81.00%	60.65%	64.94%	54.35%	53.06%	65.10%	60.55%	73.30%	69.23%	59.04%	65.98%	67.55%	63.92%	62.16%	56.00%	58.62%	77.14%	67.54%	92.86%	80.77%	71.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	0	0	12	13	0	0	0	0	0	1	0	1	1	2	1	0	1	0	1	0	1	3					
		0.63%	0.00%	0.00%	1.02%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	1.03%	0.16%	0.78%	0.39%	0.00%	0.86%	0.00%	0.88%	0.00%	1.28%	1.19%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
