Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Нерюнгринская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395					
18	. Глазьев Сергей Юрьевич	2198	58	95	52	111	99	99	71	97	105	105	91	126	98	121	120	79	96	78	107	35	82	59	14	21	51	36	51	7	4	5	25					
		4.60%	3.43%	4.41%	3.01%	4.99%	4.97%	5.06%	4.56%	5.32%	5.19%	4.79%	4.46%	5.98%	4.42%	5.78%	5.50%	4.98%	5.08%	4.10%	6.40%	3.12%	5.00%	5.24%	6.17%	2.53%	3.80%	3.54%	3.77%	1.45%	0.69%	1.75%	3.43%					
19	. Малышкин Олег Александрович	1580	69	75	56	66	75	86	52	66	62	79	67	70	57	85	60	42	54	59	65	52	56	28	6	33	35	30	42	16	10	8	19					
		3.31%	4.08%	3.48%	3.24%	2.97%	3.77%	4.40%	3.34%	3.62%	3.06%	3.60%	3.28%	3.32%	2.57%	4.06%	2.75%	2.65%	2.86%	3.10%	3.89%	4.63%	3.41%	2.49%	2.64%	3.98%	2.61%	2.95%	3.11%	3.32%	1.72%	2.81%	2.61%					
20	. Миронов Сергей Михайлович	366	10	19	10	13	7	14	12	20	17	19	19	16	16	24	20	11	14	15	11	10	14	10	1	10	6	10	10	0	4	0	4					
		0.77%	0.59%	0.88%	0.58%	0.58%	0.35%	0.72%	0.77%	1.10%	0.84%	0.87%	0.93%	0.76%	0.72%	1.15%	0.92%	0.69%	0.74%	0.79%	0.66%	0.89%	0.85%	0.89%	0.44%	1.20%	0.45%	0.98%	0.74%	0.00%	0.69%	0.00%	0.55%					
21	. Путин Владимир Владимирович	31563	1177	1367	1220	1423	1322	1319	1026	1186	1317	1506	1331	1358	1414	1307	1420	1010	1275	1264	929	690	972	693	142	564	1009	732	925	380	492	236	557					
		66.09%	69.64%	63.43%	70.56%	64.01%	66.40%	67.43%	65.94%	64.99%	65.07%	68.64%	65.25%	64.45%	63.75%	62.48%	65.11%	63.68%	67.50%	66.49%	55.60%	61.50%	59.23%	61.55%	62.56%	67.95%	75.24%	71.91%	68.42%	78.84%	84.68%	82.81%	76.51%					
22	. Хакамада Ирина Муцуовна	2619	83	126	88	149	120	96	99	126	125	120	135	139	169	150	127	100	98	115	88	44	62	51	4	30	51	34	44	9	18	2	17					
		5.48%	4.91%	5.85%	5.09%	6.70%	6.03%	4.91%	6.36%	6.90%	6.18%	5.47%	6.62%	6.60%	7.62%	7.17%	5.82%	6.31%	5.19%	6.05%	5.27%	3.92%	3.78%	4.53%	1.76%	3.61%	3.80%	3.34%	3.25%	1.87%	3.10%	0.70%	2.34%					
23	. Харитонов Николай Михайлович	6091	182	314	184	293	238	208	178	197	235	281	210	242	270	223	258	220	214	209	374	219	356	216	52	119	105	129	196	40	32	20	77					
		12.75%	10.77%	14.57%	10.64%	13.18%	11.95%	10.63%	11.44%	10.79%	11.61%	12.81%	10.29%	11.49%	12.17%	10.66%	11.83%	13.87%	11.33%	10.99%	22.38%	19.52%	21.69%	19.18%	22.91%	14.34%	7.83%	12.67%	14.50%	8.30%	5.51%	7.02%	10.58%					
																																						
24	Против всех	3129	103	142	101	162	124	124	104	124	158	80	172	151	187	170	171	115	135	147	97	67	92	66	7	53	78	44	76	27	15	13	24					
		6.55%	6.09%	6.59%	5.84%	7.29%	6.23%	6.34%	6.68%	6.79%	7.81%	3.65%	8.43%	7.17%	8.43%	8.13%	7.84%	7.25%	7.15%	7.73%	5.80%	5.97%	5.61%	5.86%	3.08%	6.39%	5.82%	4.32%	5.62%	5.60%	2.58%	4.56%	3.30%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
