17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	536	9	8	13	8	21	22	29	20	27	7	20	27	15	9	9	10	6	27	13	22	3	17	18	18	17	3	24	1	6	21	16	8	6	1	6	4	10	8	6	3	2	12	1	2	1					
		1.39%	0.93%	1.58%	1.91%	1.52%	1.39%	2.16%	1.89%	1.27%	1.79%	1.14%	1.31%	1.85%	1.43%	0.99%	1.11%	1.35%	1.67%	1.91%	1.13%	1.44%	0.56%	1.67%	1.28%	1.16%	1.42%	0.68%	1.95%	0.27%	0.98%	1.48%	1.19%	0.86%	0.80%	0.49%	1.95%	1.08%	2.04%	1.19%	1.58%	1.62%	0.38%	1.57%	0.49%	1.65%	0.67%					
19	Жириновский Владимир Вольфович	5527	185	69	122	62	246	127	193	200	221	106	193	226	127	122	130	101	80	243	168	208	97	137	206	199	151	46	148	61	72	199	184	141	104	26	58	54	86	101	44	26	90	105	22	17	24					
		14.33%	19.17%	13.64%	17.89%	11.79%	16.24%	12.45%	12.58%	12.71%	14.68%	17.21%	12.61%	15.47%	12.11%	13.48%	16.05%	13.63%	22.28%	17.22%	14.66%	13.66%	17.99%	13.42%	14.65%	12.86%	12.64%	10.43%	12.04%	16.18%	11.78%	13.99%	13.70%	15.18%	13.92%	12.81%	18.83%	14.63%	17.55%	15.05%	11.58%	14.05%	17.08%	13.71%	10.84%	14.05%	16.00%					
20	Зюганов Геннадий Андреевич	5302	102	91	92	82	246	141	214	260	211	67	226	216	148	164	114	105	39	165	146	192	75	141	195	205	175	68	167	39	119	192	171	116	100	25	38	41	49	88	59	27	58	100	2	14	17					
		13.75%	10.57%	17.98%	13.49%	15.59%	16.24%	13.82%	13.95%	16.52%	14.02%	10.88%	14.77%	14.78%	14.11%	18.12%	14.07%	14.17%	10.86%	11.69%	12.74%	12.61%	13.91%	13.81%	13.87%	13.24%	14.64%	15.42%	13.59%	10.34%	19.48%	13.50%	12.73%	12.49%	13.39%	12.32%	12.34%	11.11%	10.00%	13.11%	15.53%	14.59%	11.01%	13.05%	0.99%	11.57%	11.33%					
21	Медведев Дмитрий Анатольевич	26785	662	334	447	370	993	719	1080	1084	1029	428	1070	973	739	599	541	516	231	966	799	1083	360	712	975	1110	840	320	878	274	406	995	954	655	528	148	205	267	342	468	268	128	376	541	178	86	108					
		69.46%	68.60%	66.01%	65.54%	70.34%	65.54%	70.49%	70.40%	68.87%	68.37%	69.48%	69.93%	66.60%	70.45%	66.19%	66.79%	69.64%	64.35%	68.46%	69.72%	71.11%	66.79%	69.74%	69.35%	71.71%	70.29%	72.56%	71.44%	72.68%	66.45%	69.97%	71.03%	70.51%	70.68%	72.91%	66.56%	72.36%	69.80%	69.75%	70.53%	69.19%	71.35%	70.63%	87.68%	71.07%	72.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
