Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Каргопольская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	243	10	20	10	10	20	8	10	7	5	5	5	5	7	5	7	5	5	5	7	5	7	7	5	7	5	7	5	5	7	5	7	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	120	5	19	5	8	14	7	3	7	0	0	2	1	0	0	5	0	1	3	1	3	2	1	1	3	2	6	0	1	5	2	3	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	90	3	10	2	6	6	2	2	1	2	5	3	1	3	1	2	1	2	2	4	1	5	2	2	4	1	3	3	0	1	1	2	1	6					
14	Число погашенных неиспользованных открепительных удостоверений	123	5	1	5	2	6	1	7	0	5	5	3	4	7	5	2	5	4	2	6	2	5	6	4	4	3	1	5	4	2	3	4	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1814	180	144	160	157	159	78	150	48	15	12	16	12	24	16	53	12	14	5	59	11	22	86	39	49	28	69	15	10	69	13	47	29	13					
		21.07%	25.21%	25.49%	22.79%	24.12%	23.66%	23.15%	27.03%	19.12%	17.65%	22.22%	15.84%	17.14%	27.91%	17.98%	24.31%	15.58%	13.73%	11.63%	22.10%	17.74%	13.58%	20.24%	19.12%	17.56%	22.76%	24.47%	15.46%	12.05%	18.85%	13.98%	12.50%	11.24%	8.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1673	147	97	158	107	135	55	107	66	19	11	13	10	10	26	40	13	33	9	56	20	42	71	30	66	19	54	22	16	61	16	59	45	40					
		19.43%	20.59%	17.17%	22.51%	16.44%	20.09%	16.32%	19.28%	26.29%	22.35%	20.37%	12.87%	14.29%	11.63%	29.21%	18.35%	16.88%	32.35%	20.93%	20.97%	32.26%	25.93%	16.71%	14.71%	23.66%	15.45%	19.15%	22.68%	19.28%	16.67%	17.20%	15.69%	17.44%	24.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	88	3	4	7	7	15	3	2	2	3	1	0	1	0	1	2	1	2	0	2	0	5	4	0	2	1	5	2	0	5	2	2	3	1					
		1.02%	0.42%	0.71%	0.99%	1.08%	2.23%	0.89%	0.36%	0.80%	3.53%	1.85%	0.00%	1.43%	0.00%	1.12%	0.92%	1.30%	1.96%	0.00%	0.75%	0.00%	3.09%	0.94%	0.00%	0.72%	0.81%	1.77%	2.06%	0.00%	1.37%	2.15%	0.53%	1.16%	0.62%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1474	157	119	142	149	112	60	79	39	12	5	6	17	11	10	23	8	19	8	51	13	35	81	40	44	12	29	16	8	54	13	36	31	35					
		17.12%	21.99%	21.06%	20.23%	22.89%	16.67%	17.80%	14.23%	15.54%	14.12%	9.26%	5.94%	24.29%	12.79%	11.24%	10.55%	10.39%	18.63%	18.60%	19.10%	20.97%	21.60%	19.06%	19.61%	15.77%	9.76%	10.28%	16.49%	9.64%	14.75%	13.98%	9.57%	12.02%	21.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	192	12	25	27	23	35	14	9	2	0	0	0	0	0	0	2	0	0	0	3	0	2	4	2	2	2	2	1	0	6	1	8	2	8					
		2.23%	1.68%	4.42%	3.85%	3.53%	5.21%	4.15%	1.62%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	1.12%	0.00%	1.23%	0.94%	0.98%	0.72%	1.63%	0.71%	1.03%	0.00%	1.64%	1.08%	2.13%	0.78%	4.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3252	207	168	198	197	210	118	199	90	34	25	64	28	41	35	96	43	34	21	93	18	52	174	88	110	61	122	40	49	168	45	220	141	63					
		37.77%	28.99%	29.73%	28.21%	30.26%	31.25%	35.01%	35.86%	35.86%	40.00%	46.30%	63.37%	40.00%	47.67%	39.33%	44.04%	55.84%	33.33%	48.84%	34.83%	29.03%	32.10%	40.94%	43.14%	39.43%	49.59%	43.26%	41.24%	59.04%	45.90%	48.39%	58.51%	54.65%	38.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	2	1	5	4	3	3	5	2	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	2	0	1	1	0	3	0	1	0	0					
		0.45%	0.28%	0.18%	0.71%	0.61%	0.45%	0.89%	0.90%	0.80%	0.00%	0.00%	0.00%	1.43%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.49%	0.72%	0.00%	0.35%	1.03%	0.00%	0.82%	0.00%	0.27%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
