Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Каргопольская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	238	10	40	10	10	25	10	10	5	3	3	3	3	3	5	5	3	3	3	5	3	5	7	3	5	6	5	3	3	7	6	8	3	3	7	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	93	9	8	8	3	4	2	4	4	1	1	2	2	1	4	1	1	3	3	1	0	1	4	0	1	4	1	0	1	5	5	2	1	3	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	68	8	4	3	6	2	1	2	3	1	1	1	0	2	0	0	1	1	2	3	1	1	2	1	2	1	2	3	1	0	1	2	0	0	0	10					
14	Число погашенных неиспользованных открепительных удостоверений	145	1	32	2	7	21	8	6	1	2	2	1	1	2	1	4	2	0	0	4	3	4	3	3	4	2	4	3	2	2	1	6	2	0	5	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	552	38	42	28	60	15	13	20	10	4	2	8	1	8	9	24	1	12	4	26	3	16	47	20	20	7	31	6	0	14	2	16	6	7	28	4					
		5.82%	5.12%	5.84%	3.94%	6.79%	3.30%	3.45%	2.99%	3.89%	3.70%	2.99%	7.02%	1.23%	7.21%	8.82%	10.48%	1.22%	12.12%	5.71%	9.06%	3.26%	8.99%	11.19%	9.71%	6.54%	5.04%	10.06%	10.00%	0.00%	3.73%	1.67%	4.57%	6.00%	5.00%	9.24%	2.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	64	4	9	11	8	4	4	4	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	1	1	1	4	0	0	2	3	0	0	0	2	0					
		0.68%	0.54%	1.25%	1.55%	0.90%	0.88%	1.06%	0.60%	0.00%	0.00%	1.49%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.71%	0.49%	0.33%	0.72%	1.30%	0.00%	0.00%	0.53%	2.50%	0.00%	0.00%	0.00%	0.66%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.09%	0.13%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	2.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	866	98	82	96	135	46	40	59	18	10	3	5	10	9	6	16	6	7	14	19	5	16	32	13	27	5	10	2	2	19	8	13	4	5	12	14					
		9.14%	13.21%	11.40%	13.50%	15.27%	10.13%	10.61%	8.85%	7.00%	9.26%	4.48%	4.39%	12.35%	8.11%	5.88%	6.99%	7.32%	7.07%	20.00%	6.62%	5.43%	8.99%	7.62%	6.31%	8.82%	3.60%	3.25%	3.33%	4.65%	5.07%	6.67%	3.71%	4.00%	3.57%	3.96%	7.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	9	3	4	8	0	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.37%	1.21%	0.42%	0.56%	0.90%	0.00%	0.53%	0.60%	0.39%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.29%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	2	3	4	5	1	2	2	1	0	0	0	0	1	0	1	0	1	0	1	0	0	2	0	1	0	2	0	0	3	0	0	0	0	0	0					
		0.34%	0.27%	0.42%	0.56%	0.57%	0.22%	0.53%	0.30%	0.39%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.44%	0.00%	1.01%	0.00%	0.35%	0.00%	0.00%	0.48%	0.00%	0.33%	0.00%	0.65%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	700	64	64	43	52	46	32	42	21	7	5	6	4	7	8	14	9	15	4	25	4	11	28	7	23	7	20	4	3	35	12	34	6	10	16	12					
		7.38%	8.63%	8.90%	6.05%	5.88%	10.13%	8.49%	6.30%	8.17%	6.48%	7.46%	5.26%	4.94%	6.31%	7.84%	6.11%	10.98%	15.15%	5.71%	8.71%	4.35%	6.18%	6.67%	3.40%	7.52%	5.04%	6.49%	6.67%	6.98%	9.33%	10.00%	9.71%	6.00%	7.14%	5.28%	6.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	997	80	85	102	105	55	89	66	17	4	7	8	9	14	10	12	10	10	7	30	16	19	40	8	23	21	25	6	7	29	8	33	5	4	20	13					
		10.52%	10.78%	11.82%	14.35%	11.88%	12.11%	23.61%	9.90%	6.61%	3.70%	10.45%	7.02%	11.11%	12.61%	9.80%	5.24%	12.20%	10.10%	10.00%	10.45%	17.39%	10.67%	9.52%	3.88%	7.52%	15.11%	8.12%	10.00%	16.28%	7.73%	6.67%	9.43%	5.00%	2.86%	6.60%	7.26%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	3	6	1	6	1	3	5	4	3	1	0	0	1	2	1	0	0	0	0	1	0	2	1	1	0	0	0	0	1	0	0	0	1	1	1					
		0.49%	0.40%	0.83%	0.14%	0.68%	0.22%	0.80%	0.75%	1.56%	2.78%	1.49%	0.00%	0.00%	0.90%	1.96%	0.44%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.48%	0.49%	0.33%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.71%	0.33%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6077	432	413	409	497	280	181	459	182	80	48	86	56	70	64	160	56	53	39	183	61	114	264	154	209	97	209	41	31	271	86	250	79	110	221	132					
		64.10%	58.22%	57.44%	57.52%	56.22%	61.67%	48.01%	68.82%	70.82%	74.07%	71.64%	75.44%	69.14%	63.06%	62.75%	69.87%	68.29%	53.54%	55.71%	63.76%	66.30%	64.04%	62.86%	74.76%	68.30%	69.78%	67.86%	68.33%	72.09%	72.27%	71.67%	71.43%	79.00%	78.57%	72.94%	73.74%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	51	1	7	11	6	5	4	3	0	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	3					
		0.54%	0.13%	0.97%	1.55%	0.68%	1.10%	1.06%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.44%	0.00%	1.01%	2.86%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.71%	0.33%	1.68%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
