Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    район Крылатское																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №3269					
		3.84%	3.72%	4.57%	3.07%	3.55%	3.22%	4.08%	2.30%	3.39%	1.22%	4.86%	4.29%	4.88%	3.54%	3.98%	4.65%	4.41%	4.93%	3.63%	5.82%	3.35%	2.65%	6.26%	3.47%					
23	6.Политическая партия «Партия социальной справедливости»	122	9	3	4	7	12	3	6	4	4	4	3	5	7	8	8	7	5	1	9	5	4	4	0					
		0.40%	0.54%	0.19%	0.27%	0.45%	0.90%	0.22%	0.46%	0.37%	0.19%	0.28%	0.20%	0.38%	0.54%	0.64%	0.56%	0.49%	0.34%	0.09%	0.59%	0.39%	0.33%	0.58%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2304	126	129	103	104	104	102	117	74	282	103	90	107	78	108	92	103	75	73	90	92	105	36	11					
		7.51%	7.56%	7.96%	6.88%	6.71%	7.80%	7.44%	8.97%	6.78%	13.18%	7.16%	5.94%	8.04%	6.01%	8.59%	6.48%	7.21%	5.13%	6.47%	5.89%	7.17%	8.71%	5.24%	7.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2462	138	149	132	132	103	143	81	101	84	116	119	101	103	95	105	126	132	100	120	126	87	52	17					
		8.02%	8.28%	9.20%	8.81%	8.52%	7.72%	10.43%	6.21%	9.26%	3.93%	8.06%	7.85%	7.59%	7.94%	7.56%	7.39%	8.82%	9.03%	8.86%	7.85%	9.81%	7.21%	7.57%	11.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	530	29	35	24	26	19	34	28	17	29	24	32	21	23	24	13	32	16	25	19	21	27	9	3					
		1.73%	1.74%	2.16%	1.60%	1.68%	1.42%	2.48%	2.15%	1.56%	1.36%	1.67%	2.11%	1.58%	1.77%	1.91%	0.92%	2.24%	1.10%	2.21%	1.24%	1.64%	2.24%	1.31%	2.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14179	796	764	674	729	602	610	643	509	1376	634	603	592	586	507	683	646	643	454	651	561	555	285	76					
		46.19%	47.78%	47.16%	44.99%	47.06%	45.13%	44.49%	49.31%	46.65%	64.33%	44.06%	39.80%	44.48%	45.15%	40.33%	48.10%	45.24%	44.01%	40.21%	42.60%	43.69%	46.02%	41.48%	52.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2480	140	103	132	116	113	92	106	87	55	131	171	133	95	101	121	140	134	110	143	99	59	92	7					
		8.08%	8.40%	6.36%	8.81%	7.49%	8.47%	6.71%	8.13%	7.97%	2.57%	9.10%	11.29%	9.99%	7.32%	8.04%	8.52%	9.80%	9.17%	9.74%	9.36%	7.71%	4.89%	13.39%	4.86%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
