Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    район Крылатское																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	561	19	20	22	30	11	26	14	50	23	22	51	24	24	33	34	40	25	17	16	9	15	36					
14	Число погашенных неиспользованных открепительных удостоверений	292	15	18	5	13	6	16	14	19	3	18	10	7	3	14	10	14	17	19	13	8	15	35					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	3	3	0	2	1	0	1	0	0	0	1	0	0	4	0	2	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3943	80	102	132	194	164	207	182	149	179	241	220	114	195	214	257	319	254	103	217	126	160	134					
		10.39%	5.69%	5.40%	6.68%	10.36%	11.45%	11.82%	9.49%	9.25%	10.50%	12.87%	12.70%	6.51%	9.33%	12.95%	13.07%	16.15%	13.03%	6.83%	12.12%	7.97%	10.20%	14.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2478	76	92	97	127	97	121	208	63	110	114	88	147	154	115	135	127	126	96	89	106	136	54					
		6.53%	5.40%	4.87%	4.91%	6.78%	6.77%	6.91%	10.84%	3.91%	6.46%	6.09%	5.08%	8.40%	7.37%	6.96%	6.87%	6.43%	6.46%	6.37%	4.97%	6.71%	8.67%	5.70%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	499	24	10	13	24	25	30	28	13	39	19	22	9	32	30	23	28	29	13	19	27	34	8					
		1.32%	1.71%	0.53%	0.66%	1.28%	1.75%	1.71%	1.46%	0.81%	2.29%	1.01%	1.27%	0.51%	1.53%	1.82%	1.17%	1.42%	1.49%	0.86%	1.06%	1.71%	2.17%	0.84%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7669	180	410	429	429	254	370	313	319	399	387	327	270	444	338	400	384	382	402	353	357	333	189					
		20.21%	12.79%	21.69%	21.70%	22.92%	17.74%	21.13%	16.32%	19.81%	23.42%	20.66%	18.88%	15.42%	21.25%	20.46%	20.35%	19.44%	19.60%	26.68%	19.71%	22.59%	21.24%	19.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3791	138	103	264	145	164	62	121	197	67	229	265	222	262	188	303	240	289	103	144	56	88	141					
		9.99%	9.81%	5.45%	13.35%	7.75%	11.45%	3.54%	6.31%	12.24%	3.93%	12.23%	15.30%	12.68%	12.54%	11.38%	15.41%	12.15%	14.83%	6.83%	8.04%	3.54%	5.61%	14.89%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18754	868	1143	1031	902	691	945	1017	839	877	824	765	942	957	725	816	852	812	774	912	879	778	405					
		49.43%	61.69%	60.48%	52.15%	48.18%	48.25%	53.97%	53.02%	52.11%	51.47%	43.99%	44.17%	53.80%	45.81%	43.89%	41.51%	43.14%	41.66%	51.36%	50.92%	55.63%	49.62%	42.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	327	10	10	8	19	15	15	12	19	9	29	12	26	16	17	15	20	23	7	24	10	6	5					
		0.86%	0.71%	0.53%	0.40%	1.01%	1.05%	0.86%	0.63%	1.18%	0.53%	1.55%	0.69%	1.48%	0.77%	1.03%	0.76%	1.01%	1.18%	0.46%	1.34%	0.63%	0.38%	0.53%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
