Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Вяземская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48					
		0.11%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.29%	0.25%	0.0%	0.17%	0.0%	0.32%	0.44%	0.0%	0.0%	0.0%	0.08%	0.05%	0.0%	0.0%	0.14%	0.0%	0.41%	0.0%	0.28%	0.15%	0.0%	0.0%	0.0%	0.0%	0.21%	0.06%	0.06%	0.08%	0.0%	0.17%	0.15%	0.45%	0.23%	0.07%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	81	1	2	2	0	1	0	1	0	8	2	0	1	2	4	0	0	3	2	4	1	1	3	0	0	2	0	1	3	0	0	0	4	3	3	3	4	5	1	3	1	3	0	1	0	1	2	0	3					
		0.23%	0.19%	0.52%	1.47%	0.0%	0.61%	0.0%	0.62%	0.0%	0.68%	0.16%	0.0%	0.08%	0.16%	0.44%	0.0%	0.0%	0.22%	0.16%	0.23%	0.40%	0.25%	0.44%	0.0%	0.0%	0.30%	0.0%	0.15%	1.20%	0.0%	0.0%	0.0%	0.28%	0.20%	0.19%	0.25%	0.38%	0.42%	0.07%	0.45%	0.07%	0.23%	0.0%	0.12%	0.0%	0.43%	0.76%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	891	22	13	7	1	7	13	4	13	23	18	15	21	31	14	2	7	23	28	49	13	10	37	17	14	25	12	34	5	23	42	17	31	32	28	25	19	21	30	10	30	18	20	17	5	3	13	7	22					
		2.63%	4.36%	3.43%	5.14%	0.74%	4.29%	3.56%	2.5%	3.85%	1.96%	1.44%	2.65%	1.71%	2.53%	1.55%	0.79%	1.79%	1.74%	2.24%	2.87%	5.30%	2.56%	5.48%	8.41%	5.80%	3.84%	3.42%	5.28%	2.00%	8.58%	9.43%	6.51%	2.18%	2.13%	1.86%	2.09%	1.81%	1.78%	2.31%	1.51%	2.30%	1.42%	3.16%	2.17%	2.14%	1.31%	4.96%	2.88%	2.14%					
28	"11. ""Истинные патриоты России"""	28	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	2	1	2	0	0	0	0	0	0	2	0	1	2	2	1	2	2	1	0	0	0	0	0	0					
		0.08%	0.0%	0.26%	0.73%	0.0%	0.61%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.0%	0.0%	0.07%	0.08%	0.05%	0.0%	0.0%	0.14%	0.0%	0.0%	0.30%	0.28%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.09%	0.17%	0.15%	0.15%	0.15%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	452	10	9	1	1	1	11	1	4	20	18	1	19	15	13	3	6	21	14	19	6	3	8	6	4	13	4	15	3	2	1	3	20	28	13	9	6	14	20	9	18	22	9	4	5	0	4	2	14					
		1.33%	1.98%	2.38%	0.73%	0.74%	0.61%	3.01%	0.62%	1.18%	1.70%	1.44%	0.17%	1.54%	1.22%	1.44%	1.19%	1.54%	1.58%	1.12%	1.11%	2.44%	0.76%	1.18%	2.97%	1.65%	1.99%	1.14%	2.33%	1.20%	0.74%	0.22%	1.14%	1.41%	1.87%	0.86%	0.75%	0.57%	1.19%	1.54%	1.36%	1.38%	1.73%	1.42%	0.51%	2.14%	0.0%	1.52%	0.82%	1.36%					
30	"13. ""Демократическая партия России"""	63	1	2	1	0	1	1	0	0	3	1	0	1	5	2	2	4	3	4	1	0	1	1	0	1	2	0	0	0	1	1	0	0	0	0	2	4	2	1	0	4	1	1	2	2	0	1	0	4					
		0.18%	0.19%	0.52%	0.73%	0.0%	0.61%	0.27%	0.0%	0.0%	0.25%	0.08%	0.0%	0.08%	0.40%	0.22%	0.79%	1.02%	0.22%	0.32%	0.05%	0.0%	0.25%	0.14%	0.0%	0.41%	0.30%	0.0%	0.0%	0.0%	0.37%	0.22%	0.0%	0.0%	0.0%	0.0%	0.16%	0.38%	0.17%	0.07%	0.0%	0.30%	0.07%	0.15%	0.25%	0.85%	0.0%	0.38%	0.0%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	96	3	2	1	1	0	1	0	2	5	2	2	3	2	1	0	1	10	2	3	0	1	0	0	0	1	3	1	0	2	0	1	1	2	4	9	4	2	8	1	2	6	2	1	0	0	2	0	2					
		0.28%	0.59%	0.52%	0.73%	0.74%	0.0%	0.27%	0.0%	0.59%	0.42%	0.16%	0.35%	0.24%	0.16%	0.11%	0.0%	0.25%	0.75%	0.16%	0.17%	0.0%	0.25%	0.0%	0.0%	0.0%	0.15%	0.85%	0.15%	0.0%	0.74%	0.0%	0.38%	0.07%	0.13%	0.26%	0.75%	0.38%	0.17%	0.61%	0.15%	0.15%	0.47%	0.31%	0.12%	0.0%	0.0%	0.76%	0.0%	0.19%					
32	"15. ""Партия СЛОН"""	39	0	0	0	0	0	0	0	1	1	0	1	2	2	2	0	1	1	2	4	0	1	1	0	0	3	1	0	0	0	0	0	1	0	1	1	0	1	3	1	2	4	0	1	0	0	0	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.08%	0.0%	0.17%	0.16%	0.16%	0.22%	0.0%	0.25%	0.07%	0.16%	0.23%	0.0%	0.25%	0.14%	0.0%	0.0%	0.46%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.06%	0.08%	0.0%	0.08%	0.23%	0.15%	0.15%	0.31%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3120	31	21	1	4	5	22	11	16	153	141	72	153	100	93	1	38	116	129	230	9	17	41	5	10	69	27	38	6	7	25	12	161	155	129	147	126	100	138	52	91	151	67	60	5	8	18	12	97					
		9.22%	6.15%	5.55%	0.73%	2.98%	3.06%	6.02%	6.87%	4.74%	13.06%	11.31%	12.72%	12.45%	8.19%	10.34%	0.39%	9.76%	8.78%	10.32%	13.47%	3.67%	4.35%	6.07%	2.47%	4.14%	10.59%	7.71%	5.90%	2.40%	2.61%	5.61%	4.59%	11.35%	10.36%	8.59%	12.33%	12.01%	8.50%	10.64%	7.89%	6.99%	11.91%	10.61%	7.66%	2.14%	3.49%	6.87%	4.93%	9.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	74	2	2	0	1	3	1	0	1	0	1	1	1	8	0	1	2	2	2	3	0	0	4	2	0	1	0	5	1	0	0	0	0	3	2	1	2	6	4	1	2	0	1	4	0	0	1	2	1					
		0.21%	0.39%	0.52%	0.0%	0.74%	1.84%	0.27%	0.0%	0.29%	0.0%	0.08%	0.17%	0.08%	0.65%	0.0%	0.39%	0.51%	0.15%	0.16%	0.17%	0.0%	0.0%	0.59%	0.99%	0.0%	0.15%	0.0%	0.77%	0.40%	0.0%	0.0%	0.0%	0.0%	0.20%	0.13%	0.08%	0.19%	0.51%	0.30%	0.15%	0.15%	0.0%	0.15%	0.51%	0.0%	0.0%	0.38%	0.82%	0.09%					
35	"18. ""ЛДПР"""	4089	73	43	6	18	18	32	15	18	123	151	48	126	173	143	3	54	180	145	201	25	55	119	21	21	100	38	75	17	21	39	17	196	178	185	125	155	161	162	67	157	184	79	89	27	20	35	13	138					
		12.09%	14.48%	11.37%	4.41%	13.43%	11.04%	8.76%	9.37%	5.34%	10.50%	12.11%	8.48%	10.26%	14.16%	15.90%	1.19%	13.88%	13.62%	11.60%	11.77%	10.20%	14.10%	17.62%	10.39%	8.71%	15.36%	10.85%	11.66%	6.82%	7.83%	8.76%	6.51%	13.82%	11.89%	12.32%	10.48%	14.77%	13.69%	12.5%	10.16%	12.06%	14.52%	12.51%	11.36%	11.58%	8.73%	13.35%	5.34%	13.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	571	13	6	1	0	3	9	6	4	24	24	16	12	24	9	3	9	20	23	30	6	5	13	6	7	16	6	6	1	6	4	2	19	23	23	14	12	19	29	17	23	16	16	14	4	4	5	2	17					
		1.68%	2.57%	1.58%	0.73%	0.0%	1.84%	2.46%	3.75%	1.18%	2.04%	1.92%	2.82%	0.97%	1.96%	1.00%	1.19%	2.31%	1.51%	1.84%	1.75%	2.44%	1.28%	1.92%	2.97%	2.90%	2.45%	1.71%	0.93%	0.40%	2.23%	0.89%	0.76%	1.33%	1.53%	1.53%	1.17%	1.14%	1.61%	2.23%	2.57%	1.76%	1.26%	2.53%	1.78%	1.71%	1.74%	1.90%	0.82%	1.66%					
37	"20. ""Политическая партия ""Единая Россия"""	12247	228	170	78	71	82	162	93	168	385	393	206	397	363	311	145	131	461	353	505	134	196	259	87	105	249	159	293	175	128	202	149	447	514	451	389	336	398	430	201	431	406	210	326	126	142	117	125	360					
		36.22%	45.23%	44.97%	57.35%	52.98%	50.30%	44.38%	58.12%	49.85%	32.87%	31.54%	36.39%	32.32%	29.72%	34.59%	57.76%	33.67%	34.89%	28.26%	29.58%	54.69%	50.25%	38.37%	43.06%	43.56%	38.24%	45.42%	45.56%	70.28%	47.76%	45.39%	57.08%	31.52%	34.35%	30.04%	32.63%	32.03%	33.84%	33.17%	30.50%	33.12%	32.04%	33.28%	41.63%	54.07%	62.00%	44.65%	51.44%	35.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	2	1	0	0	0	1	1	2	4	1	0	4	3	1	0	1	0	0	2	1	2	2	0	2	2	5	0	0	1	1	1	4	1	0	0	4	0	0	1	2	1	1	0	1	1	0	1					
		0.16%	0.0%	0.52%	0.73%	0.0%	0.0%	0.0%	0.62%	0.29%	0.17%	0.32%	0.17%	0.0%	0.32%	0.33%	0.39%	0.0%	0.07%	0.0%	0.0%	0.81%	0.25%	0.29%	0.99%	0.0%	0.30%	0.57%	0.77%	0.0%	0.0%	0.22%	0.38%	0.07%	0.26%	0.06%	0.0%	0.0%	0.34%	0.0%	0.0%	0.07%	0.15%	0.15%	0.12%	0.0%	0.43%	0.38%	0.0%	0.09%					
39	"22. ""Развитие предпринимательства"""	65	2	1	0	0	0	0	0	1	2	3	2	2	2	4	2	0	4	3	4	0	0	3	0	0	1	2	1	1	0	0	3	2	2	1	2	3	4	1	1	1	1	1	2	0	0	0	0	1					
		0.19%	0.39%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.17%	0.24%	0.35%	0.16%	0.16%	0.44%	0.79%	0.0%	0.30%	0.24%	0.23%	0.0%	0.0%	0.44%	0.0%	0.0%	0.15%	0.57%	0.15%	0.40%	0.0%	0.0%	1.14%	0.14%	0.13%	0.06%	0.16%	0.28%	0.34%	0.07%	0.15%	0.07%	0.07%	0.15%	0.25%	0.0%	0.0%	0.0%	0.0%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4657	49	48	16	13	19	43	9	21	161	210	71	214	140	89	22	63	146	253	275	22	29	49	14	24	61	36	55	29	47	74	36	195	188	272	211	149	156	173	171	239	79	91	147	28	16	37	57	110					
		13.77%	9.72%	12.69%	11.76%	9.70%	11.65%	11.78%	5.62%	6.23%	13.74%	16.85%	12.54%	17.42%	11.46%	9.89%	8.76%	16.19%	11.05%	20.25%	16.11%	8.97%	7.43%	7.25%	6.93%	9.95%	9.37%	10.28%	8.55%	11.64%	17.53%	16.62%	13.79%	13.75%	12.56%	18.12%	17.70%	14.20%	13.26%	13.34%	25.94%	18.37%	6.23%	14.42%	18.77%	12.01%	6.98%	14.12%	23.45%	10.74%					
																																																							
41	Против всех	1574	7	9	0	1	7	6	2	12	73	61	35	51	98	56	5	7	60	46	70	6	13	20	9	7	18	12	7	0	5	7	7	87	78	91	39	53	69	71	31	86	100	27	31	10	7	4	3	70					
		4.65%	1.38%	2.38%	0.0%	0.74%	4.29%	1.64%	1.25%	3.56%	6.23%	4.89%	6.18%	4.15%	8.02%	6.22%	1.99%	1.79%	4.54%	3.68%	4.10%	2.44%	3.33%	2.96%	4.45%	2.90%	2.76%	3.42%	1.08%	0.0%	1.86%	1.57%	2.68%	6.13%	5.21%	6.06%	3.27%	5.05%	5.86%	5.47%	4.70%	6.61%	7.89%	4.27%	3.95%	4.29%	3.05%	1.52%	1.23%	6.83%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
