Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Мосальская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0					
		0.16%	0.00%	0.00%	0.00%	0.47%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	2					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.10%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	402	10	23	11	11	10	2	18	3	3	31	5	2	6	8	10	10	8	1	8	96	126					
		7.81%	3.72%	10.65%	7.75%	5.21%	4.76%	2.22%	9.18%	2.91%	2.83%	9.14%	6.67%	2.47%	7.32%	5.97%	4.74%	4.59%	5.37%	1.35%	4.00%	9.28%	12.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	273	23	22	5	4	6	4	5	5	0	14	0	4	3	6	3	9	3	5	8	69	75					
		5.31%	8.55%	10.19%	3.52%	1.90%	2.86%	4.44%	2.55%	4.85%	0.00%	4.13%	0.00%	4.94%	3.66%	4.48%	1.42%	4.13%	2.01%	6.76%	4.00%	6.67%	7.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	1	2	0	1	1	0	0	1	0	2	1	0	2	0	1	0	2	1	0	6	4					
		0.49%	0.37%	0.93%	0.00%	0.47%	0.48%	0.00%	0.00%	0.97%	0.00%	0.59%	1.33%	0.00%	2.44%	0.00%	0.47%	0.00%	1.34%	1.35%	0.00%	0.58%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3778	214	146	99	177	166	76	136	72	94	249	57	66	64	111	160	191	120	56	167	694	663					
		73.44%	79.55%	67.59%	69.72%	83.89%	79.05%	84.44%	69.39%	69.90%	88.68%	73.45%	76.00%	81.48%	78.05%	82.84%	75.83%	87.61%	80.54%	75.68%	83.50%	67.05%	66.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	12	6					
		0.49%	0.00%	0.00%	0.00%	0.47%	0.48%	0.00%	0.51%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.46%	0.67%	0.00%	0.00%	1.16%	0.60%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
