Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Мосальская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	79	2	2	1	7	3	0	0	0	4	1	3	2	2	28	15	2	3	0	1	3					
		1.55%	0.99%	1.08%	1.09%	2.03%	2.61%	0.00%	0.00%	0.00%	3.96%	0.44%	2.11%	1.09%	1.10%	2.65%	1.41%	0.75%	1.31%	0.00%	1.11%	2.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2947	123	105	30	230	59	54	113	116	81	169	81	128	125	512	519	169	123	73	65	72					
		57.66%	60.59%	56.45%	32.61%	66.86%	51.30%	80.60%	58.85%	76.82%	80.20%	74.12%	57.04%	69.95%	68.68%	48.44%	48.92%	63.77%	53.71%	59.84%	72.22%	71.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	0	0	1	3	0	0	0	0	0	1	0	0	0	3	4	0	0	0	2	2					
		0.31%	0.00%	0.00%	1.09%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.28%	0.38%	0.00%	0.00%	0.00%	2.22%	1.98%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
